MetaTest/__unnamed_task__/MinReturn,MetaTest/Average/TerminationRate,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/MaxReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/Average/StdReturn,MetaTest/Average/MinReturn,MetaTest/Average/Iteration,MetaTest/__unnamed_task__/StdReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/__unnamed_task__/TerminationRate,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/Average/AverageReturn,TotalEnvSteps,MetaTest/Average/MaxReturn,MetaTest/__unnamed_task__/Iteration
2.665380965507315,1.0,102,102,2755.8448945387854,787.2175158116262,624.0816673685708,2.665380965507315,132,624.0816673685708,787.2175158116262,1.0,787.2175158116262,787.2175158116262,1219907,2755.8448945387854,132
38.24835738422877,1.0,112,112,1854.9236211169878,709.9622640713686,499.7518906879871,38.24835738422877,133,499.7518906879871,709.9622640713684,1.0,709.9622640713684,709.9622640713686,1227921,1854.9236211169878,133
83.86702319548651,1.0,115,115,2849.2307882368223,741.9043764889808,621.4897298330334,83.86702319548651,134,621.4897298330334,741.9043764889808,1.0,741.9043764889808,741.9043764889808,1236300,2849.2307882368223,134
67.18809758198515,1.0,124,124,2435.5678883437968,641.1527920756129,537.0750968245301,67.18809758198515,135,537.0750968245301,641.1527920756129,1.0,641.1527920756129,641.1527920756129,1245175,2435.5678883437968,135
88.76901564090551,1.0,134,134,2501.7325053097884,593.4293386119856,557.9553586287082,88.76901564090551,136,557.9553586287082,593.4293386119856,1.0,593.4293386119856,593.4293386119856,1253921,2501.7325053097884,136
1.286561973697275,1.0,127,127,3331.198397354067,597.3513593417415,636.4539976077252,1.286561973697275,137,636.4539976077252,597.3513593417415,1.0,597.3513593417415,597.3513593417415,1262441,3331.198397354067,137
76.16995856341836,1.0,142,142,2957.402744075609,513.1124306983795,609.766498499894,76.16995856341836,138,609.766498499894,513.1124306983796,1.0,513.1124306983796,513.1124306983795,1270881,2957.402744075609,138
1.7796558368079585,1.0,145,145,2331.735951887246,516.3888571499793,457.75388822383434,1.7796558368079585,139,457.75388822383434,516.3888571499795,1.0,516.3888571499795,516.3888571499793,1279569,2331.735951887246,139
10.825968072723013,1.0,146,146,2897.0329135595402,520.788947740506,567.1308438564495,10.825968072723013,140,567.1308438564495,520.788947740506,1.0,520.788947740506,520.788947740506,1288849,2897.0329135595402,140
2.0180514496895983,1.0,134,134,2270.388139426053,551.0591160079231,535.9432500868627,2.0180514496895983,141,535.9432500868627,551.0591160079232,1.0,551.0591160079232,551.0591160079231,1298604,2270.388139426053,141
41.38122018784015,1.0,124,124,2544.0444088476315,572.1462506118662,511.44395285239966,41.38122018784015,142,511.44395285239966,572.1462506118662,1.0,572.1462506118662,572.1462506118662,1307044,2544.0444088476315,142
-0.6947249595774465,1.0,132,132,3006.55000610389,541.944703771733,581.2768059981405,-0.6947249595774465,143,581.2768059981405,541.9447037717327,1.0,541.9447037717327,541.944703771733,1316433,3006.55000610389,143
-1.493258684651133,1.0,128,128,2573.2462286229097,567.5828101437303,552.2295362402882,-1.493258684651133,144,552.2295362402882,567.5828101437302,1.0,567.5828101437302,567.5828101437303,1325037,2573.2462286229097,144
-0.22318823611102498,1.0,114,114,2038.9287014636388,727.0046854150597,521.3944714545397,-0.22318823611102498,145,521.3944714545397,727.0046854150598,1.0,727.0046854150598,727.0046854150597,1334447,2038.9287014636388,145
35.025871421166556,1.0,137,137,2681.922181230904,526.4479348132728,462.86820606918553,35.025871421166556,146,462.86820606918553,526.4479348132728,1.0,526.4479348132728,526.4479348132728,1342738,2681.922181230904,146
3.765582466839928,0.9910714285714286,112,112,4436.168976636522,748.8808486428172,802.2400710320591,3.765582466839928,147,802.2400710320591,748.8808486428172,0.9910714285714286,748.8808486428172,748.8808486428172,1350969,4436.168976636522,147
23.461498014780194,1.0,109,109,2177.788050241787,710.864929401223,518.9104755789489,23.461498014780194,148,518.9104755789489,710.8649294012229,1.0,710.8649294012229,710.864929401223,1359558,2177.788050241787,148
-0.8631473627237971,1.0,148,148,3460.9303095081473,526.6447589194022,523.380769316867,-0.8631473627237971,149,523.380769316867,526.6447589194022,1.0,526.6447589194022,526.6447589194022,1368208,3460.9303095081473,149
85.87290878552454,1.0,121,121,2157.0819448505363,650.9466471016118,473.7603196161106,85.87290878552454,150,473.7603196161106,650.9466471016117,1.0,650.9466471016117,650.9466471016118,1375947,2157.0819448505363,150
-1.052822381155212,1.0,109,109,3166.4386927336927,721.8535523845464,592.1364979369905,-1.052822381155212,151,592.1364979369905,721.8535523845464,1.0,721.8535523845464,721.8535523845464,1386138,3166.4386927336927,151
63.47980695728333,1.0,98,98,2563.001430888334,919.0165650836968,593.9687257552988,63.47980695728333,152,593.9687257552988,919.0165650836968,1.0,919.0165650836968,919.0165650836968,1394663,2563.001430888334,152
68.36555040192108,1.0,98,98,4169.2916722562195,1032.4171643604404,667.913627615793,68.36555040192108,153,667.913627615793,1032.4171643604404,1.0,1032.4171643604404,1032.4171643604404,1403220,4169.2916722562195,153
80.20157585046147,1.0,86,86,3586.4333968815863,1218.8773125909293,851.1026576101756,80.20157585046147,154,851.1026576101756,1218.8773125909297,1.0,1218.8773125909297,1218.8773125909293,1412418,3586.4333968815863,154
49.35025148684995,0.978021978021978,91,91,4297.22708820203,1215.923949026,1009.1532183456765,49.35025148684995,155,1009.1532183456765,1215.9239490259997,0.978021978021978,1215.9239490259997,1215.923949026,1421523,4297.22708820203,155
16.75693174548931,0.978021978021978,91,91,4632.328038880665,1131.1756539012101,983.4771887505102,16.75693174548931,156,983.4771887505102,1131.1756539012101,0.978021978021978,1131.1756539012101,1131.1756539012101,1430856,4632.328038880665,156
13.872104490964885,0.9902912621359223,103,103,4351.875119556835,952.0694029433101,862.7309103091842,13.872104490964885,157,862.7309103091842,952.0694029433104,0.9902912621359223,952.0694029433104,952.0694029433101,1439472,4351.875119556835,157
47.450044641088,0.9767441860465116,86,86,4460.069311557341,1159.828376919753,1006.3911927614074,47.450044641088,158,1006.3911927614074,1159.828376919753,0.9767441860465116,1159.828376919753,1159.828376919753,1447916,4460.069311557341,158
115.05622965994183,0.9886363636363636,88,88,4964.368223262807,1271.283937543654,985.4741162438357,115.05622965994183,159,985.4741162438357,1271.283937543654,0.9886363636363636,1271.283937543654,1271.283937543654,1459148,4964.368223262807,159
147.42724729315546,0.9886363636363636,88,88,4380.846186849921,1346.7561727142665,1016.9994076021779,147.42724729315546,160,1016.9994076021779,1346.7561727142665,0.9886363636363636,1346.7561727142665,1346.7561727142665,1468644,4380.846186849921,160
19.721897819950502,1.0,108,108,4037.8863080090146,1033.526283592056,844.455299151584,19.721897819950502,161,844.455299151584,1033.526283592056,1.0,1033.526283592056,1033.526283592056,1477574,4037.8863080090146,161
63.70062116324603,1.0,104,104,3538.24773870799,1031.112736093689,797.4509936750947,63.70062116324603,162,797.4509936750947,1031.112736093689,1.0,1031.112736093689,1031.112736093689,1486881,3538.24773870799,162
55.220693399273095,0.9805825242718447,103,103,4533.662600523007,975.0091611500287,884.8885829961071,55.220693399273095,163,884.8885829961071,975.0091611500288,0.9805825242718447,975.0091611500288,975.0091611500287,1497110,4533.662600523007,163
2.0709927390112135,0.9896907216494846,97,97,4352.289304060513,1157.4042168101341,884.894909204547,2.0709927390112135,164,884.894909204547,1157.4042168101346,0.9896907216494846,1157.4042168101346,1157.4042168101341,1507083,4352.289304060513,164
27.055799190433586,0.961038961038961,77,77,5206.272704535648,1640.6261627669794,1234.790019758989,27.055799190433586,165,1234.790019758989,1640.6261627669792,0.961038961038961,1640.6261627669792,1640.6261627669794,1517760,5206.272704535648,165
-0.02577160171212678,1.0,134,134,3405.0876598719105,757.9908212650645,671.3885961721796,-0.02577160171212678,166,671.3885961721796,757.9908212650643,1.0,757.9908212650643,757.9908212650645,1528281,3405.0876598719105,166
1.8244878091435615,1.0,97,97,4458.070664607458,1083.020707113385,883.7653242682943,1.8244878091435615,167,883.7653242682943,1083.020707113385,1.0,1083.020707113385,1083.020707113385,1537192,4458.070664607458,167
1.251925013335177,0.9895833333333334,96,96,4259.0009131861025,1118.632410759178,917.2514845616079,1.251925013335177,168,917.2514845616079,1118.6324107591777,0.9895833333333334,1118.6324107591777,1118.632410759178,1545441,4259.0009131861025,168
80.4915553934587,0.9904761904761905,105,105,4332.3219233783975,993.8023888284068,814.4824834243221,80.4915553934587,169,814.4824834243221,993.8023888284068,0.9904761904761905,993.8023888284068,993.8023888284068,1555082,4332.3219233783975,169
28.259112255126613,1.0,95,95,3819.6899708256988,1149.2986852628894,814.736386821663,28.259112255126613,170,814.736386821663,1149.2986852628896,1.0,1149.2986852628896,1149.2986852628894,1563763,3819.6899708256988,170
8.87058958833316,0.9886363636363636,88,88,4483.998422324538,1355.261309975023,1044.9024498124477,8.87058958833316,171,1044.9024498124477,1355.2613099750229,0.9886363636363636,1355.2613099750229,1355.261309975023,1572829,4483.998422324538,171
82.40194566959724,1.0,89,89,3334.8865918479696,1287.8210401396614,852.0474562917517,82.40194566959724,172,852.0474562917517,1287.8210401396616,1.0,1287.8210401396616,1287.8210401396614,1581706,3334.8865918479696,172
110.99821816470289,1.0,95,95,4408.035671895283,1178.9586732654923,733.4974549110789,110.99821816470289,173,733.4974549110789,1178.9586732654925,1.0,1178.9586732654925,1178.9586732654923,1589652,4408.035671895283,173
107.63339102842019,1.0,109,109,4421.888443094475,982.5917054847599,671.9428871794019,107.63339102842019,174,671.9428871794019,982.5917054847599,1.0,982.5917054847599,982.5917054847599,1598945,4421.888443094475,174
57.49205440794062,1.0,107,107,3695.5579094961518,999.4414393607647,742.1772769291177,57.49205440794062,175,742.1772769291177,999.4414393607643,1.0,999.4414393607643,999.4414393607647,1608736,3695.5579094961518,175
14.9632025044211,1.0,107,107,3725.5279990227923,943.404660003042,687.5279455815713,14.9632025044211,176,687.5279455815713,943.404660003042,1.0,943.404660003042,943.404660003042,1617669,3725.5279990227923,176
50.97859460244502,1.0,119,119,2886.0416850672536,854.028459492093,557.4668659332798,50.97859460244502,177,557.4668659332798,854.0284594920929,1.0,854.0284594920929,854.028459492093,1626443,2886.0416850672536,177
15.178887887838297,1.0,106,106,3115.7506806510296,1001.0089841749328,646.9971060402892,15.178887887838297,178,646.9971060402892,1001.0089841749327,1.0,1001.0089841749327,1001.0089841749328,1635828,3115.7506806510296,178
35.64304146729881,1.0,127,127,3616.038599795432,768.7375663068034,622.9854988943271,35.64304146729881,179,622.9854988943271,768.7375663068033,1.0,768.7375663068033,768.7375663068034,1645411,3616.038599795432,179
49.639723073811744,1.0,152,152,3128.003243861575,647.8777872348152,623.0023187195919,49.639723073811744,180,623.0023187195919,647.8777872348151,1.0,647.8777872348151,647.8777872348152,1653991,3128.003243861575,180
42.24060679203688,1.0,163,163,3288.1917331875957,552.5488174209689,595.3398621496582,42.24060679203688,181,595.3398621496582,552.5488174209689,1.0,552.5488174209689,552.5488174209689,1662089,3288.1917331875957,181
10.71010722722708,1.0,137,137,2569.649038426728,711.9229478630765,552.667780755703,10.71010722722708,182,552.667780755703,711.9229478630765,1.0,711.9229478630765,711.9229478630765,1671124,2569.649038426728,182
12.234288985293505,1.0,130,130,2762.2538356343252,731.9268191676504,677.1222022993795,12.234288985293505,183,677.1222022993795,731.9268191676504,1.0,731.9268191676504,731.9268191676504,1681655,2762.2538356343252,183
48.7282757788683,1.0,146,146,3081.4800022563572,608.2674226858576,545.7963678245038,48.7282757788683,184,545.7963678245038,608.2674226858576,1.0,608.2674226858576,608.2674226858576,1691088,3081.4800022563572,184
2.4845071894051123,1.0,155,155,2978.5821455528244,595.5833233664067,522.0612950357262,2.4845071894051123,185,522.0612950357262,595.583323366407,1.0,595.583323366407,595.5833233664067,1701251,2978.5821455528244,185
8.494858456306057,1.0,147,147,3528.6757044629735,622.5948904256959,603.037164954705,8.494858456306057,186,603.037164954705,622.5948904256959,1.0,622.5948904256959,622.5948904256959,1710106,3528.6757044629735,186
5.5315308272500054,1.0,155,155,2162.999431345329,558.3702232603988,483.30643021772596,5.5315308272500054,187,483.30643021772596,558.3702232603988,1.0,558.3702232603988,558.3702232603988,1718297,2162.999431345329,187
4.501783487791071,1.0,139,139,3065.416398530834,727.1783633785127,647.0064212874546,4.501783487791071,188,647.0064212874546,727.1783633785129,1.0,727.1783633785129,727.1783633785127,1726425,3065.416398530834,188
7.432093574562966,1.0,133,133,2538.4035975952825,697.4760800041538,519.4616222594044,7.432093574562966,189,519.4616222594044,697.4760800041538,1.0,697.4760800041538,697.4760800041538,1736543,2538.4035975952825,189
16.131943492373896,1.0,127,127,2272.796734943697,874.0806415319354,614.4589371404984,16.131943492373896,190,614.4589371404984,874.0806415319354,1.0,874.0806415319354,874.0806415319354,1745126,2272.796734943697,190
6.826786225114962,1.0,140,140,3441.6329812319204,704.9048357906007,588.2567338356677,6.826786225114962,191,588.2567338356677,704.9048357906005,1.0,704.9048357906005,704.9048357906007,1754338,3441.6329812319204,191
10.288093395275263,1.0,133,133,4023.0458130395677,751.297417480339,696.9536313899422,10.288093395275263,192,696.9536313899422,751.2974174803388,1.0,751.2974174803388,751.297417480339,1763060,4023.0458130395677,192
5.14691870302371,1.0,134,134,2541.9356407187674,811.5077043504473,606.2114683598592,5.14691870302371,193,606.2114683598592,811.5077043504472,1.0,811.5077043504472,811.5077043504473,1772761,2541.9356407187674,193
20.131449561505583,1.0,154,154,2245.044633554482,630.9525472216944,520.7016335502437,20.131449561505583,194,520.7016335502437,630.9525472216944,1.0,630.9525472216944,630.9525472216944,1781355,2245.044633554482,194
50.49853182693708,1.0,136,136,3090.1755014858586,733.0781082139662,539.9434957704304,50.49853182693708,195,539.9434957704304,733.0781082139663,1.0,733.0781082139663,733.0781082139662,1789646,3090.1755014858586,195
45.177045259874866,1.0,118,118,2647.281122582483,948.0077490073969,609.7866022241219,45.177045259874866,196,609.7866022241219,948.0077490073969,1.0,948.0077490073969,948.0077490073969,1798500,2647.281122582483,196
112.83919407497845,1.0,127,127,1830.2247434298533,779.1724180470429,473.96100617163415,112.83919407497845,197,473.96100617163415,779.1724180470429,1.0,779.1724180470429,779.1724180470429,1807590,1830.2247434298533,197
21.056170504636583,1.0,134,134,2370.111194922411,690.6875696973467,500.79425269973365,21.056170504636583,198,500.79425269973365,690.6875696973468,1.0,690.6875696973468,690.6875696973467,1815635,2370.111194922411,198
46.51853041075563,1.0,145,145,2397.539797949802,563.5023218783226,490.86458285652924,46.51853041075563,199,490.86458285652924,563.5023218783227,1.0,563.5023218783227,563.5023218783226,1825604,2397.539797949802,199
158.1813922045638,1.0,117,117,2612.2526156549766,931.117920497185,550.5147321676659,158.1813922045638,200,550.5147321676659,931.1179204971849,1.0,931.1179204971849,931.117920497185,1834095,2612.2526156549766,200
109.52827694250186,1.0,133,133,2334.6795486493793,766.585892979672,521.9088121612378,109.52827694250186,201,521.9088121612378,766.585892979672,1.0,766.585892979672,766.585892979672,1843611,2334.6795486493793,201
48.112128031182415,1.0,140,140,1991.7414297915602,599.7803871149694,460.3066801238546,48.112128031182415,202,460.3066801238546,599.7803871149694,1.0,599.7803871149694,599.7803871149694,1852347,1991.7414297915602,202
112.77868128774264,1.0,140,140,2980.457464004506,756.8315677256386,589.764697112498,112.77868128774264,203,589.764697112498,756.8315677256384,1.0,756.8315677256384,756.8315677256386,1860292,2980.457464004506,203
47.65363362716734,0.9904761904761905,105,105,4435.935022282056,1117.430825454444,849.7926870521412,47.65363362716734,204,849.7926870521412,1117.430825454444,0.9904761904761905,1117.430825454444,1117.430825454444,1870242,4435.935022282056,204
17.69747283624663,1.0,118,118,3497.8804407615553,796.118884021804,662.3989383910758,17.69747283624663,205,662.3989383910758,796.118884021804,1.0,796.118884021804,796.118884021804,1878870,3497.8804407615553,205
120.58212516295853,1.0,115,115,2428.6616593936565,839.0680019839,581.2037607412693,120.58212516295853,206,581.2037607412693,839.0680019839001,1.0,839.0680019839001,839.0680019839,1888644,2428.6616593936565,206
42.71352169023165,1.0,116,116,3406.499238461209,969.0970122277799,570.7277570829024,42.71352169023165,207,570.7277570829024,969.0970122277802,1.0,969.0970122277802,969.0970122277799,1898177,3406.499238461209,207
66.08721214674847,1.0,123,123,2660.0823534711453,762.2995096963348,562.9388028982203,66.08721214674847,208,562.9388028982203,762.2995096963347,1.0,762.2995096963347,762.2995096963348,1908202,2660.0823534711453,208
118.4545783806128,1.0,113,113,2031.84774485181,883.272803882578,543.0266320685562,118.4545783806128,209,543.0266320685562,883.272803882578,1.0,883.272803882578,883.272803882578,1917205,2031.84774485181,209
49.735776625412996,0.9924242424242424,132,132,3837.200974621775,699.9498068963104,628.9712395789319,49.735776625412996,210,628.9712395789319,699.9498068963104,0.9924242424242424,699.9498068963104,699.9498068963104,1927501,3837.200974621775,210
31.082555545534653,0.9927007299270073,137,137,4365.305671591815,766.0503240730765,637.9160875436988,31.082555545534653,211,637.9160875436988,766.0503240730766,0.9927007299270073,766.0503240730766,766.0503240730765,1938051,4365.305671591815,211
49.94346795836071,1.0,130,130,3093.1750040192746,880.2171020385812,613.1382742555,49.94346795836071,212,613.1382742555,880.2171020385812,1.0,880.2171020385812,880.2171020385812,1946569,3093.1750040192746,212
48.39397666887992,1.0,128,128,2463.3857451528656,762.6913489602609,560.5893715529379,48.39397666887992,213,560.5893715529379,762.6913489602608,1.0,762.6913489602608,762.6913489602609,1955291,2463.3857451528656,213
20.382945668823073,1.0,144,144,3165.223859676336,672.5981356123497,570.5602047477796,20.382945668823073,214,570.5602047477796,672.5981356123497,1.0,672.5981356123497,672.5981356123497,1964278,3165.223859676336,214
90.58004854981571,1.0,139,139,2224.0686186782277,767.1686689992027,572.6488215047689,90.58004854981571,215,572.6488215047689,767.1686689992026,1.0,767.1686689992026,767.1686689992027,1972668,2224.0686186782277,215
98.57644201501972,1.0,124,124,2483.4582778638223,853.0586997688832,652.6234930008351,98.57644201501972,216,652.6234930008351,853.0586997688833,1.0,853.0586997688833,853.0586997688832,1982367,2483.4582778638223,216
102.90574073247073,1.0,125,125,2849.7459902555734,807.8266085162815,598.0191397577396,102.90574073247073,217,598.0191397577396,807.8266085162815,1.0,807.8266085162815,807.8266085162815,1992511,2849.7459902555734,217
37.98180835488396,1.0,164,164,1967.7164380952556,542.6117522864873,443.7672384102042,37.98180835488396,218,443.7672384102042,542.6117522864873,1.0,542.6117522864873,542.6117522864873,2001700,1967.7164380952556,218
99.29382798361105,1.0,135,135,1838.0142155899387,744.6580674448969,518.6900280659555,99.29382798361105,219,518.6900280659555,744.6580674448967,1.0,744.6580674448967,744.6580674448969,2010714,1838.0142155899387,219
42.285287634882756,1.0,148,148,2097.525759611378,664.7594008779179,474.3834684543769,42.285287634882756,220,474.3834684543769,664.7594008779179,1.0,664.7594008779179,664.7594008779179,2020561,2097.525759611378,220
13.159440089488289,1.0,137,137,2305.244452169433,657.2551842936305,572.243994834848,13.159440089488289,221,572.243994834848,657.2551842936305,1.0,657.2551842936305,657.2551842936305,2030542,2305.244452169433,221
46.342618169271965,1.0,132,132,3885.2585996857592,781.1022169275631,636.0303522245791,46.342618169271965,222,636.0303522245791,781.1022169275631,1.0,781.1022169275631,781.1022169275631,2039553,3885.2585996857592,222
46.71204550389437,1.0,118,118,2734.5339808215704,963.1685387739886,662.2761299291096,46.71204550389437,223,662.2761299291096,963.1685387739886,1.0,963.1685387739886,963.1685387739886,2049442,2734.5339808215704,223
78.60119985523286,1.0,155,155,1755.3552846325242,539.2614732378343,465.05804579107956,78.60119985523286,224,465.05804579107956,539.2614732378343,1.0,539.2614732378343,539.2614732378343,2057714,1755.3552846325242,224
40.98170643037613,1.0,136,136,2027.3470292412962,667.2196568610348,459.7069315960918,40.98170643037613,225,459.7069315960918,667.2196568610348,1.0,667.2196568610348,667.2196568610348,2066907,2027.3470292412962,225
48.22158810152892,1.0,116,116,2660.944891903993,940.8708852206704,514.8513773344465,48.22158810152892,226,514.8513773344465,940.8708852206704,1.0,940.8708852206704,940.8708852206704,2075245,2660.944891903993,226
28.529363719008966,1.0,157,157,2897.9149378483366,590.6329882245966,519.6523494531385,28.529363719008966,227,519.6523494531385,590.6329882245966,1.0,590.6329882245966,590.6329882245966,2085593,2897.9149378483366,227
55.460182429710294,1.0,129,129,2437.1021599474175,810.7272458151984,534.4079993193068,55.460182429710294,228,534.4079993193068,810.7272458151984,1.0,810.7272458151984,810.7272458151984,2096403,2437.1021599474175,228
13.320056942974187,1.0,133,133,1848.055366787261,668.758610561296,461.2754165447071,13.320056942974187,229,461.2754165447071,668.758610561296,1.0,668.758610561296,668.758610561296,2105097,1848.055366787261,229
72.00902409368787,1.0,118,118,2994.4818580279107,882.8140402756474,601.2063770399503,72.00902409368787,230,601.2063770399503,882.8140402756472,1.0,882.8140402756472,882.8140402756474,2114526,2994.4818580279107,230
69.64022245586332,1.0,140,140,2873.244474198957,704.9718319927056,626.4758767324523,69.64022245586332,231,626.4758767324523,704.9718319927056,1.0,704.9718319927056,704.9718319927056,2123027,2873.244474198957,231
28.673060038677487,1.0,127,127,2438.0991732132566,737.9319104062133,572.4165567860668,28.673060038677487,232,572.4165567860668,737.9319104062133,1.0,737.9319104062133,737.9319104062133,2131602,2438.0991732132566,232
64.81851762366686,1.0,130,130,2620.73242141768,767.5247094929852,557.7987409271924,64.81851762366686,233,557.7987409271924,767.5247094929852,1.0,767.5247094929852,767.5247094929852,2140872,2620.73242141768,233
18.06587854512164,1.0,129,129,1888.6690590441501,810.3733535138947,420.11969698822236,18.06587854512164,234,420.11969698822236,810.3733535138949,1.0,810.3733535138949,810.3733535138947,2149947,1888.6690590441501,234
54.905293722584034,1.0,140,140,2917.2091945561633,702.1158896914033,517.3030204710287,54.905293722584034,235,517.3030204710287,702.1158896914033,1.0,702.1158896914033,702.1158896914033,2158314,2917.2091945561633,235
20.102157600609864,1.0,146,146,2147.7672077779566,636.4325053330408,463.28313710528,20.102157600609864,236,463.28313710528,636.4325053330408,1.0,636.4325053330408,636.4325053330408,2168087,2147.7672077779566,236
73.9206870048035,1.0,141,141,2317.208876308137,661.4529943669207,489.17157252820584,73.9206870048035,237,489.17157252820584,661.4529943669205,1.0,661.4529943669205,661.4529943669207,2178555,2317.208876308137,237
87.26743123062998,1.0,127,127,2803.8082887640785,805.3152047977874,619.761674558993,87.26743123062998,238,619.761674558993,805.3152047977875,1.0,805.3152047977875,805.3152047977874,2187044,2803.8082887640785,238
94.56938416863429,1.0,134,134,2807.4459334900835,813.3230780280767,612.9055698426183,94.56938416863429,239,612.9055698426183,813.3230780280766,1.0,813.3230780280766,813.3230780280767,2195510,2807.4459334900835,239
9.603233509508856,1.0,125,125,2081.4176523011615,792.1180367965582,564.0474887549954,9.603233509508856,240,564.0474887549954,792.1180367965582,1.0,792.1180367965582,792.1180367965582,2204130,2081.4176523011615,240
90.33247928368189,1.0,123,123,2326.694753697839,786.0944997621644,534.9567492675732,90.33247928368189,241,534.9567492675732,786.0944997621646,1.0,786.0944997621646,786.0944997621644,2213790,2326.694753697839,241
16.495484387632565,1.0,108,108,4093.599294510923,984.4635651186846,680.681648137241,16.495484387632565,242,680.681648137241,984.4635651186845,1.0,984.4635651186845,984.4635651186846,2222679,4093.599294510923,242
18.728142067836583,1.0,126,126,2425.800960882595,805.8684675735608,510.150713372664,18.728142067836583,243,510.150713372664,805.8684675735608,1.0,805.8684675735608,805.8684675735608,2231376,2425.800960882595,243
114.69832602619651,1.0,124,124,2162.444282153132,805.0510799541381,531.1958011695374,114.69832602619651,244,531.1958011695374,805.0510799541382,1.0,805.0510799541382,805.0510799541381,2240872,2162.444282153132,244
67.16027607322363,1.0,142,142,2379.061858547857,602.5247191400155,511.09540373279896,67.16027607322363,245,511.09540373279896,602.5247191400155,1.0,602.5247191400155,602.5247191400155,2251783,2379.061858547857,245
45.07445344906391,1.0,120,120,2063.1351272552115,802.9900791203664,504.08001402058994,45.07445344906391,246,504.08001402058994,802.9900791203664,1.0,802.9900791203664,802.9900791203664,2261002,2063.1351272552115,246
21.718117629093076,1.0,149,149,1689.5887824357008,659.2782926262013,467.94821825940045,21.718117629093076,247,467.94821825940045,659.2782926262013,1.0,659.2782926262013,659.2782926262013,2270645,1689.5887824357008,247
10.53958017032228,1.0,149,149,1967.7139081720784,621.688102432466,492.77923170391523,10.53958017032228,248,492.77923170391523,621.6881024324662,1.0,621.6881024324662,621.688102432466,2279729,1967.7139081720784,248
19.551997894048295,1.0,140,140,2171.592066664888,659.1671956970464,530.1118228301407,19.551997894048295,249,530.1118228301407,659.1671956970464,1.0,659.1671956970464,659.1671956970464,2289064,2171.592066664888,249
16.885382654218887,1.0,120,120,2411.3698870654744,893.6753711831506,577.224254246592,16.885382654218887,250,577.224254246592,893.6753711831506,1.0,893.6753711831506,893.6753711831506,2298949,2411.3698870654744,250
22.650246942992943,1.0,146,146,2428.700472897826,573.8794095814754,545.248620508233,22.650246942992943,251,545.248620508233,573.8794095814753,1.0,573.8794095814753,573.8794095814754,2308032,2428.700472897826,251
26.58729727663017,1.0,137,137,2750.5807275953434,697.8093363844519,616.6306902561887,26.58729727663017,252,616.6306902561887,697.8093363844519,1.0,697.8093363844519,697.8093363844519,2318216,2750.5807275953434,252
39.332111472653615,1.0,127,127,3286.5999380344097,875.0564796648283,675.4448130267808,39.332111472653615,253,675.4448130267808,875.056479664828,1.0,875.056479664828,875.0564796648283,2329618,3286.5999380344097,253
28.25733435086607,1.0,132,132,2823.2269352738267,702.4414412762555,595.2263647135456,28.25733435086607,254,595.2263647135456,702.4414412762555,1.0,702.4414412762555,702.4414412762555,2339823,2823.2269352738267,254
17.435998598597347,1.0,132,132,3067.803224542681,761.2060844910005,682.5667073039717,17.435998598597347,255,682.5667073039717,761.2060844910005,1.0,761.2060844910005,761.2060844910005,2348921,3067.803224542681,255
10.459627167608101,0.9951690821256038,207,207,4292.010111397204,355.78840813187225,594.0647397529287,10.459627167608101,256,594.0647397529287,355.78840813187225,0.9951690821256038,355.78840813187225,355.78840813187225,2357198,4292.010111397204,256
51.66584977766148,1.0,117,117,3498.7124938725788,1012.7906149611581,755.9078303804322,51.66584977766148,257,755.9078303804322,1012.790614961158,1.0,1012.790614961158,1012.7906149611581,2365843,3498.7124938725788,257
25.953775336470034,1.0,101,101,3393.436233157891,1139.823557704878,693.7069758809812,25.953775336470034,258,693.7069758809812,1139.8235577048783,1.0,1139.8235577048783,1139.823557704878,2374711,3393.436233157891,258
22.471264112514522,1.0,151,151,2735.186881866015,572.1598416689594,583.10656886354,22.471264112514522,259,583.10656886354,572.1598416689594,1.0,572.1598416689594,572.1598416689594,2384079,2735.186881866015,259
13.414760090723187,1.0,128,128,2547.9596953682035,810.2638568756157,485.872181108598,13.414760090723187,260,485.872181108598,810.2638568756157,1.0,810.2638568756157,810.2638568756157,2393149,2547.9596953682035,260
101.32149589957858,1.0,100,100,2839.0299655370864,1178.6537638968737,581.9545015276927,101.32149589957858,261,581.9545015276927,1178.653763896874,1.0,1178.653763896874,1178.6537638968737,2403615,2839.0299655370864,261
76.2529895947483,1.0,154,154,2102.7927480300805,572.6807264770129,524.1473113726568,76.2529895947483,262,524.1473113726568,572.6807264770127,1.0,572.6807264770127,572.6807264770129,2412848,2102.7927480300805,262
69.39599500921766,0.9935064935064936,154,154,4412.913561604249,587.0513111975729,713.7844581618233,69.39599500921766,263,713.7844581618233,587.0513111975729,0.9935064935064936,587.0513111975729,587.0513111975729,2421997,4412.913561604249,263
13.724768054936094,1.0,157,157,2515.566321099452,536.9660521435387,522.7399046615003,13.724768054936094,264,522.7399046615003,536.9660521435387,1.0,536.9660521435387,536.9660521435387,2431059,2515.566321099452,264
