MetaTest/__unnamed_task__/StdReturn,MetaTest/Average/AverageReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/Average/StdReturn,MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/__unnamed_task__/MaxReturn,MetaTest/__unnamed_task__/MinReturn,MetaTest/Average/MinReturn,TotalEnvSteps,MetaTest/Average/TerminationRate,MetaTest/__unnamed_task__/TerminationRate,MetaTest/Average/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/__unnamed_task__/Iteration,MetaTest/__unnamed_task__/AverageReturn,MetaTest/Average/Iteration
299.6116379491948,2653.6369093136086,2653.6369093136095,299.6116379491948,31,31,2955.7544750078637,1710.6421662231087,1710.6421662231087,1206157,0.22580645161290322,0.22580645161290322,2955.7544750078637,2653.6369093136095,128,2653.6369093136086,128
577.0677548066853,2654.7675566146363,2654.7675566146354,577.0677548066853,28,28,2951.5243652970885,400.95600359301915,400.95600359301915,1216407,0.10714285714285714,0.10714285714285714,2951.5243652970885,2654.7675566146354,129,2654.7675566146363,129
952.1642884534945,2305.1650125678884,2305.1650125678907,952.1642884534945,35,35,3027.37739598398,251.30811765422936,251.30811765422936,1226685,0.37142857142857144,0.37142857142857144,3027.37739598398,2305.1650125678907,130,2305.1650125678884,130
843.542727246564,2446.8221525155896,2446.822152515588,843.542727246564,35,35,3135.298812662763,496.3264539736277,496.3264539736277,1238491,0.2857142857142857,0.2857142857142857,3135.298812662763,2446.822152515588,131,2446.8221525155896,131
955.8287455929919,1202.6617270756487,1202.6617270756487,955.8287455929919,76,76,3130.48835059524,234.7434044630669,234.7434044630669,1249059,0.881578947368421,0.881578947368421,3130.48835059524,1202.6617270756487,132,1202.6617270756487,132
720.0446205758411,2421.9917722030705,2421.9917722030696,720.0446205758411,34,34,3015.909381658059,892.044035724301,892.044035724301,1257592,0.3235294117647059,0.3235294117647059,3015.909381658059,2421.9917722030696,133,2421.9917722030705,133
600.6578550594297,1119.151730473664,1119.1517304736644,600.6578550594297,93,93,3327.166398739645,582.8524186819228,582.8524186819228,1267022,0.989247311827957,0.989247311827957,3327.166398739645,1119.1517304736644,134,1119.151730473664,134
1014.6018452662743,1260.126214529254,1260.1262145292542,1014.6018452662743,80,80,3308.219924665916,67.7232503411837,67.7232503411837,1277024,0.8875,0.8875,3308.219924665916,1260.1262145292542,135,1260.126214529254,135
1042.2320160216166,1762.5544500811804,1762.5544500811804,1042.2320160216166,56,56,3352.1201323930413,62.30113450549196,62.30113450549196,1286457,0.7321428571428571,0.7321428571428571,3352.1201323930413,1762.5544500811804,136,1762.5544500811804,136
1037.7825236016504,1647.9466538776571,1647.9466538776571,1037.7825236016504,63,63,3289.0245160828,553.7155107281308,553.7155107281308,1295765,0.7777777777777778,0.7777777777777778,3289.0245160828,1647.9466538776571,137,1647.9466538776571,137
901.6184724985799,1441.4344558342807,1441.4344558342807,901.6184724985799,73,73,3366.3909153447476,650.8823654130986,650.8823654130986,1305198,0.8493150684931506,0.8493150684931506,3366.3909153447476,1441.4344558342807,138,1441.4344558342807,138
337.84093916520476,456.92668641036875,456.92668641036863,337.84093916520476,182,182,1397.0150513654967,12.259152414788339,12.259152414788339,1314076,1.0,1.0,1397.0150513654967,456.92668641036863,139,456.92668641036875,139
236.91318481668037,752.5751908630307,752.5751908630309,236.91318481668037,118,118,1656.9163244267022,31.822307510377456,31.822307510377456,1321453,1.0,1.0,1656.9163244267022,752.5751908630309,140,752.5751908630307,140
383.0201672582858,1030.5581596869579,1030.5581596869579,383.0201672582858,100,100,3335.4952803384094,32.47884449795178,32.47884449795178,1330601,0.99,0.99,3335.4952803384094,1030.5581596869579,141,1030.5581596869579,141
599.9578069508834,1086.2601522698822,1086.2601522698822,599.9578069508834,95,95,3483.3132510650726,15.24057816265058,15.24057816265058,1338739,0.9789473684210527,0.9789473684210527,3483.3132510650726,1086.2601522698822,142,1086.2601522698822,142
899.9753786012219,2715.1450486533845,2715.145048653384,899.9753786012219,36,36,3401.0648527187063,831.6432987308123,831.6432987308123,1347332,0.3333333333333333,0.3333333333333333,3401.0648527187063,2715.145048653384,143,2715.1450486533845,143
917.3334656980285,2732.58609902782,2732.5860990278206,917.3334656980285,34,34,3384.54539666306,881.6600525479491,881.6600525479491,1355948,0.29411764705882354,0.29411764705882354,3384.54539666306,2732.5860990278206,144,2732.58609902782,144
522.7445188944589,1268.9874735254841,1268.987473525484,522.7445188944589,82,82,3492.6887994272192,582.7903403331502,582.7903403331502,1366111,1.0,1.0,3492.6887994272192,1268.987473525484,145,1268.9874735254841,145
1012.0256553255122,1841.8313334091931,1841.8313334091938,1012.0256553255122,56,56,3503.460481230783,662.4049603599098,662.4049603599098,1375683,0.7678571428571429,0.7678571428571429,3503.460481230783,1841.8313334091938,146,1841.8313334091931,146
911.27779311606,1612.6479659508466,1612.6479659508468,911.27779311606,68,68,3757.372827733182,22.671841396483188,22.671841396483188,1385268,0.9117647058823529,0.9117647058823529,3757.372827733182,1612.6479659508468,147,1612.6479659508466,147
913.4173781197877,2122.616962395139,2122.6169623951396,913.4173781197877,51,51,3724.696441844628,948.737217243006,948.737217243006,1396076,0.7647058823529411,0.7647058823529411,3724.696441844628,2122.6169623951396,148,2122.616962395139,148
1006.6372292566483,1968.5043647873006,1968.5043647873001,1006.6372292566483,55,55,3582.859708609925,78.78523885692395,78.78523885692395,1405267,0.7636363636363637,0.7636363636363637,3582.859708609925,1968.5043647873001,149,1968.5043647873006,149
579.8057392562935,1370.5138246662325,1370.5138246662327,579.8057392562935,76,76,3571.1494442951557,95.82540805849534,95.82540805849534,1416068,0.9605263157894737,0.9605263157894737,3571.1494442951557,1370.5138246662327,150,1370.5138246662325,150
479.51782993751465,1124.7284186420206,1124.7284186420206,479.51782993751465,88,88,3534.152214767274,627.1924364259067,627.1924364259067,1424673,0.9886363636363636,0.9886363636363636,3534.152214767274,1124.7284186420206,151,1124.7284186420206,151
916.0085438899514,858.0165201522362,858.016520152236,916.0085438899514,109,109,3508.6106132654945,40.98859787100141,40.98859787100141,1434121,0.944954128440367,0.944954128440367,3508.6106132654945,858.016520152236,152,858.0165201522362,152
920.874114392624,1434.0449734792305,1434.0449734792305,920.874114392624,73,73,3418.7430560012504,590.4553197660849,590.4553197660849,1444913,0.8493150684931506,0.8493150684931506,3418.7430560012504,1434.0449734792305,153,1434.0449734792305,153
464.05538366190103,913.8709141259523,913.8709141259523,464.05538366190103,109,109,3443.4945423337917,587.8569998159609,587.8569998159609,1454540,0.981651376146789,0.981651376146789,3443.4945423337917,913.8709141259523,154,913.8709141259523,154
647.457032327455,1085.3806564598876,1085.3806564598879,647.457032327455,95,95,3478.5018130205713,594.6838453914369,594.6838453914369,1463432,0.9578947368421052,0.9578947368421052,3478.5018130205713,1085.3806564598879,155,1085.3806564598876,155
615.6111630242365,1080.7668128987477,1080.7668128987477,615.6111630242365,93,93,3412.2234990059674,570.4094475546581,570.4094475546581,1472660,0.946236559139785,0.946236559139785,3412.2234990059674,1080.7668128987477,156,1080.7668128987477,156
754.0960176604121,1120.833309384597,1120.833309384597,754.0960176604121,93,93,3460.820344913802,99.66858236452637,99.66858236452637,1483396,0.9247311827956989,0.9247311827956989,3460.820344913802,1120.833309384597,157,1120.833309384597,157
967.8878338800474,1447.0060089119468,1447.006008911947,967.8878338800474,68,68,3337.6557694010744,103.44034860067562,103.44034860067562,1492759,0.8088235294117647,0.8088235294117647,3337.6557694010744,1447.006008911947,158,1447.0060089119468,158
381.7563122493603,900.1473089685599,900.1473089685599,381.7563122493603,110,110,3296.985325728463,44.35152772337932,44.35152772337932,1500858,0.990909090909091,0.990909090909091,3296.985325728463,900.1473089685599,159,900.1473089685599,159
512.1520900549169,1014.1861681178486,1014.186168117849,512.1520900549169,97,97,3438.9901565759237,38.47887475249898,38.47887475249898,1510015,1.0,1.0,3438.9901565759237,1014.186168117849,160,1014.1861681178486,160
302.5508490754888,897.1707125875371,897.1707125875371,302.5508490754888,109,109,2715.2320390706213,497.4868549023508,497.4868549023508,1519634,1.0,1.0,2715.2320390706213,897.1707125875371,161,897.1707125875371,161
760.2678300271045,1375.3683985619593,1375.3683985619596,760.2678300271045,76,76,3305.601533481286,462.9877742569047,462.9877742569047,1529054,0.9210526315789473,0.9210526315789473,3305.601533481286,1375.3683985619596,162,1375.3683985619593,162
501.86890549378575,1124.6771981050883,1124.6771981050883,501.86890549378575,91,91,3398.3092209626184,579.9903417904741,579.9903417904741,1537045,0.989010989010989,0.989010989010989,3398.3092209626184,1124.6771981050883,163,1124.6771981050883,163
656.5705111378123,1143.432406260867,1143.432406260867,656.5705111378123,88,88,3555.046799311855,563.9539225402903,563.9539225402903,1546751,0.9318181818181818,0.9318181818181818,3555.046799311855,1143.432406260867,164,1143.432406260867,164
1021.0720811670026,2074.2736720294597,2074.2736720294606,1021.0720811670026,50,50,3203.931162168549,628.3969375653027,628.3969375653027,1555607,0.6,0.6,3203.931162168549,2074.2736720294606,165,2074.2736720294597,165
683.8163734666435,1232.9506849857096,1232.9506849857096,683.8163734666435,84,84,3352.016868157692,563.6332555448283,563.6332555448283,1566215,0.9523809523809523,0.9523809523809523,3352.016868157692,1232.9506849857096,166,1232.9506849857096,166
695.981552618092,1420.2976069704143,1420.2976069704143,695.981552618092,72,72,3353.9503770405445,606.5033365842198,606.5033365842198,1576257,0.9305555555555556,0.9305555555555556,3353.9503770405445,1420.2976069704143,167,1420.2976069704143,167
917.6535529944463,1738.6019159640139,1738.6019159640139,917.6535529944463,66,66,3396.2677532618104,584.9500220164714,584.9500220164714,1586263,0.8484848484848485,0.8484848484848485,3396.2677532618104,1738.6019159640139,168,1738.6019159640139,168
1033.9480820537565,1938.94111427709,1938.94111427709,1033.9480820537565,54,54,3497.42914166919,327.9384085931094,327.9384085931094,1595618,0.6851851851851852,0.6851851851851852,3497.42914166919,1938.94111427709,169,1938.94111427709,169
994.713165047137,2232.5285303648157,2232.5285303648157,994.713165047137,43,43,3261.4794271247874,322.48224220036815,322.48224220036815,1605075,0.5348837209302325,0.5348837209302325,3261.4794271247874,2232.5285303648157,170,2232.5285303648157,170
1042.2750204075476,1830.14264102403,1830.1426410240301,1042.2750204075476,59,59,3397.2913710399007,598.322428234919,598.322428234919,1614571,0.711864406779661,0.711864406779661,3397.2913710399007,1830.1426410240301,171,1830.14264102403,171
596.329781050546,1193.901715369951,1193.9017153699513,596.329781050546,87,87,3336.4030330011246,676.1554002385759,676.1554002385759,1625281,0.9655172413793104,0.9655172413793104,3336.4030330011246,1193.9017153699513,172,1193.901715369951,172
800.9122734487705,1412.0921585520503,1412.09215855205,800.9122734487705,75,75,3378.1546835752597,587.2432748377482,587.2432748377482,1634376,0.9466666666666667,0.9466666666666667,3378.1546835752597,1412.09215855205,173,1412.0921585520503,173
696.7715071215438,1373.775812504709,1373.775812504709,696.7715071215438,80,80,3401.717834316492,760.8964984568622,760.8964984568622,1643716,0.95,0.95,3401.717834316492,1373.775812504709,174,1373.775812504709,174
763.7116748152947,1367.4269762594276,1367.4269762594274,763.7116748152947,82,82,3558.489666826244,588.5821423494563,588.5821423494563,1652717,0.9024390243902439,0.9024390243902439,3558.489666826244,1367.4269762594274,175,1367.4269762594276,175
352.6037380026253,1145.0055949597354,1145.0055949597354,352.6037380026253,89,89,2805.7129876051795,732.1916382814209,732.1916382814209,1661217,1.0,1.0,2805.7129876051795,1145.0055949597354,176,1145.0055949597354,176
297.0211577715071,1087.6606703735308,1087.6606703735308,297.0211577715071,97,97,2695.9107219748553,684.4433724195974,684.4433724195974,1671001,1.0,1.0,2695.9107219748553,1087.6606703735308,177,1087.6606703735308,177
930.6446372545757,2087.8354382289767,2087.835438228977,930.6446372545757,54,54,3495.930388082836,224.78752289108485,224.78752289108485,1679693,0.7592592592592593,0.7592592592592593,3495.930388082836,2087.835438228977,178,2087.8354382289767,178
466.1107682811867,1084.9712732721139,1084.9712732721139,466.1107682811867,90,90,3160.3959385761063,330.13391175197074,330.13391175197074,1689576,1.0,1.0,3160.3959385761063,1084.9712732721139,179,1084.9712732721139,179
802.7344352623118,1647.3560045404447,1647.3560045404445,802.7344352623118,67,67,3476.57212861007,579.6010091677957,579.6010091677957,1699487,0.8955223880597015,0.8955223880597015,3476.57212861007,1647.3560045404445,180,1647.3560045404447,180
239.9425451678711,878.437862673854,878.4378626738539,239.9425451678711,109,109,1575.6111333137405,116.630126326866,116.630126326866,1707769,1.0,1.0,1575.6111333137405,878.4378626738539,181,878.437862673854,181
395.8544059665059,1157.653691731245,1157.6536917312449,395.8544059665059,86,86,2855.526121559782,738.022785659279,738.022785659279,1716158,1.0,1.0,2855.526121559782,1157.6536917312449,182,1157.653691731245,182
971.8411085762342,1591.3151585269852,1591.3151585269852,971.8411085762342,67,67,3319.0919986846297,265.77857898379267,265.77857898379267,1724635,0.8059701492537313,0.8059701492537313,3319.0919986846297,1591.3151585269852,183,1591.3151585269852,183
486.5163038157991,1217.8162471073676,1217.8162471073676,486.5163038157991,87,87,2983.1480835820207,623.305741645786,623.305741645786,1733214,1.0,1.0,2983.1480835820207,1217.8162471073676,184,1217.8162471073676,184
999.6332791427573,1941.9642876419234,1941.9642876419236,999.6332791427573,54,54,3714.795610200736,663.1668732110733,663.1668732110733,1741983,0.7962962962962963,0.7962962962962963,3714.795610200736,1941.9642876419236,185,1941.9642876419234,185
472.6280374172653,1112.6805175281352,1112.6805175281352,472.6280374172653,92,92,2941.4868507901692,609.2736841949833,609.2736841949833,1751705,1.0,1.0,2941.4868507901692,1112.6805175281352,186,1112.6805175281352,186
627.387149537752,1405.553718060537,1405.5537180605365,627.387149537752,78,78,3558.2075032536745,15.202615203477615,15.202615203477615,1761672,1.0,1.0,3558.2075032536745,1405.5537180605365,187,1405.553718060537,187
546.5182623559131,1189.2367761032372,1189.2367761032372,546.5182623559131,87,87,3636.026647869945,586.7563238339441,586.7563238339441,1771260,0.9770114942528736,0.9770114942528736,3636.026647869945,1189.2367761032372,188,1189.2367761032372,188
540.153011694175,1232.9934873609534,1232.9934873609532,540.153011694175,84,84,3453.242764537337,622.5413895351385,622.5413895351385,1780173,0.9642857142857143,0.9642857142857143,3453.242764537337,1232.9934873609532,189,1232.9934873609534,189
486.60145066136454,1226.504233101776,1226.5042331017764,486.60145066136454,89,89,3469.400365095794,727.6767326366515,727.6767326366515,1788410,1.0,1.0,3469.400365095794,1226.5042331017764,190,1226.504233101776,190
483.53938095873025,1272.7781485729358,1272.778148572936,483.53938095873025,87,87,3510.3858469886054,244.83312802486756,244.83312802486756,1797765,0.9885057471264368,0.9885057471264368,3510.3858469886054,1272.778148572936,191,1272.7781485729358,191
