MetaTest/Average/NumEpisodes,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/__unnamed_task__/TerminationRate,MetaTest/__unnamed_task__/Iteration,MetaTest/Average/Iteration,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/__unnamed_task__/MaxReturn,MetaTest/__unnamed_task__/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/Average/MinReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/__unnamed_task__/StdReturn,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,MetaTest/__unnamed_task__/AverageReturn
138,2778.460277918482,2266808,1.0,258,258,138,2778.460277918482,27.66687796059611,655.0869532173474,655.0869532173476,27.66687796059611,655.0869532173474,637.6072299208063,637.6072299208063,1.0,655.0869532173476
150,2937.0655005875788,2274706,1.0,259,259,150,2937.0655005875788,25.056493325748256,584.8952671730223,584.8952671730223,25.056493325748256,584.8952671730223,619.3795140864181,619.3795140864181,1.0,584.8952671730223
151,3531.264079773656,2282656,1.0,260,260,151,3531.264079773656,4.238265121385652,636.3295717020347,636.3295717020347,4.238265121385652,636.3295717020347,777.4596146863255,777.4596146863255,1.0,636.3295717020347
143,2609.0391046573745,2290811,1.0,261,261,143,2609.0391046573745,22.469661848582,634.5244882873973,634.5244882873973,22.469661848582,634.5244882873973,596.3338820346014,596.3338820346014,1.0,634.5244882873973
136,3906.1311253351323,2299278,0.9926470588235294,262,262,136,3906.1311253351323,14.96046670780845,724.022659801165,724.0226598011651,14.96046670780845,724.022659801165,754.4673854154911,754.4673854154911,0.9926470588235294,724.0226598011651
130,3896.9778414767984,2307084,0.9769230769230769,263,263,130,3896.9778414767984,19.903794901072835,738.4622068014323,738.4622068014324,19.903794901072835,738.4622068014323,851.8955647353599,851.8955647353599,0.9769230769230769,738.4622068014324
154,3904.4348617465203,2314973,0.9935064935064936,264,264,154,3904.4348617465203,18.209153438514967,611.6055120127259,611.6055120127259,18.209153438514967,611.6055120127259,712.1224085410914,712.1224085410914,0.9935064935064936,611.6055120127259
121,3038.3885835855126,2323085,1.0,265,265,121,3038.3885835855126,43.13512255710657,636.3819897467075,636.3819897467075,43.13512255710657,636.3819897467075,625.8045789296073,625.8045789296073,1.0,636.3819897467075
127,3922.639210975182,2331335,0.9921259842519685,266,266,127,3922.639210975182,34.69904341439914,732.1761403389003,732.1761403389003,34.69904341439914,732.1761403389003,832.7385835721445,832.7385835721445,0.9921259842519685,732.1761403389003
142,3728.7621129301237,2339097,0.9859154929577465,267,267,142,3728.7621129301237,19.839438717728374,652.2130276929469,652.2130276929468,19.839438717728374,652.2130276929469,712.2821013952109,712.2821013952109,0.9859154929577465,652.2130276929468
129,3140.6866944251256,2347062,1.0,268,268,129,3140.6866944251256,30.732443211341216,689.0710897790816,689.0710897790816,30.732443211341216,689.0710897790816,696.676883119203,696.676883119203,1.0,689.0710897790816
112,3653.7840977065293,2354846,1.0,269,269,112,3653.7840977065293,24.902643678452012,914.7214296926489,914.7214296926488,24.902643678452012,914.7214296926489,803.8636788603657,803.8636788603657,1.0,914.7214296926488
127,4052.5944483935955,2362662,0.984251968503937,270,270,127,4052.5944483935955,20.54476540802575,751.1396581149887,751.1396581149885,20.54476540802575,751.1396581149887,808.9989931140234,808.9989931140234,0.984251968503937,751.1396581149885
158,4020.304385183412,2370777,0.9873417721518988,271,271,158,4020.304385183412,18.07557672298389,607.8393356120575,607.8393356120575,18.07557672298389,607.8393356120575,760.4832362597425,760.4832362597425,0.9873417721518988,607.8393356120575
106,3381.3800374901325,2379261,1.0,272,272,106,3381.3800374901325,32.65927044533007,805.2709967444013,805.2709967444014,32.65927044533007,805.2709967444013,713.3482191341598,713.3482191341598,1.0,805.2709967444014
131,3650.4786629275754,2387391,0.9923664122137404,273,273,131,3650.4786629275754,26.16155448010542,649.4606667250199,649.4606667250197,26.16155448010542,649.4606667250199,715.8172634321219,715.8172634321219,0.9923664122137404,649.4606667250197
144,3257.9790892929263,2395913,1.0,274,274,144,3257.9790892929263,22.438671846355213,607.1397826183011,607.1397826183011,22.438671846355213,607.1397826183011,750.875949531044,750.875949531044,1.0,607.1397826183011
108,3477.0312583253035,2403794,0.9814814814814815,275,275,108,3477.0312583253035,53.06286627308968,826.5876274359515,826.5876274359515,53.06286627308968,826.5876274359515,785.8765193131878,785.8765193131878,0.9814814814814815,826.5876274359515
128,2142.464216526164,2412406,1.0,276,276,128,2142.464216526164,-7.204466440709037,524.7255337474587,524.7255337474587,-7.204466440709037,524.7255337474587,549.3386513751304,549.3386513751304,1.0,524.7255337474587
122,3541.8000119673275,2421030,0.9918032786885246,277,277,122,3541.8000119673275,28.40779464574411,701.7911190232172,701.791119023217,28.40779464574411,701.7911190232172,806.4780819233258,806.4780819233258,0.9918032786885246,701.791119023217
115,3793.692702485063,2429624,0.9826086956521739,278,278,115,3793.692702485063,49.96653843926895,683.5069207766671,683.506920776667,49.96653843926895,683.5069207766671,679.6764102672533,679.6764102672533,0.9826086956521739,683.506920776667
154,2909.156159855206,2437864,1.0,279,279,154,2909.156159855206,1.9026096636535272,575.6606430643819,575.6606430643819,1.9026096636535272,575.6606430643819,557.7229165919024,557.7229165919024,1.0,575.6606430643819
137,3541.7186127630252,2445800,0.9927007299270073,280,280,137,3541.7186127630252,17.104808652490426,664.6801878573391,664.6801878573391,17.104808652490426,664.6801878573391,633.0972730821635,633.0972730821635,0.9927007299270073,664.6801878573391
148,3600.9678120935055,2453938,0.9797297297297297,281,281,148,3600.9678120935055,32.40954725851546,564.6139333017703,564.6139333017703,32.40954725851546,564.6139333017703,663.2278278751932,663.2278278751932,0.9797297297297297,564.6139333017703
149,2958.881566344137,2461701,1.0,282,282,149,2958.881566344137,24.719564124423936,637.9694469831451,637.969446983145,24.719564124423936,637.9694469831451,656.690163045969,656.690163045969,1.0,637.969446983145
123,3643.833427236916,2469993,0.975609756097561,283,283,123,3643.833427236916,63.661895078388675,759.812197348223,759.8121973482228,63.661895078388675,759.812197348223,761.6305198361689,761.6305198361689,0.975609756097561,759.8121973482228
134,3638.829507929439,2478155,0.9925373134328358,284,284,134,3638.829507929439,18.87823671669604,717.9356937007767,717.9356937007766,18.87823671669604,717.9356937007767,752.9909559383951,752.9909559383951,0.9925373134328358,717.9356937007766
138,3749.825004160488,2486485,0.9927536231884058,285,285,138,3749.825004160488,26.12984853541773,654.979701804729,654.979701804729,26.12984853541773,654.979701804729,677.7635813562122,677.7635813562122,0.9927536231884058,654.979701804729
139,3616.666839139025,2494232,0.9928057553956835,286,286,139,3616.666839139025,31.784567936518247,623.4427738363611,623.4427738363611,31.784567936518247,623.4427738363611,545.3328823971207,545.3328823971207,0.9928057553956835,623.4427738363611
152,2246.8206929503053,2502100,1.0,287,287,152,2246.8206929503053,24.063979684419152,537.692012764785,537.6920127647852,24.063979684419152,537.692012764785,477.9908168291421,477.9908168291421,1.0,537.6920127647852
142,2945.2829718328735,2510690,1.0,288,288,142,2945.2829718328735,32.633368301888105,622.8881962383488,622.8881962383488,32.633368301888105,622.8881962383488,561.714451626527,561.714451626527,1.0,622.8881962383488
164,2702.2902429091987,2518734,1.0,289,289,164,2702.2902429091987,24.894219114130784,490.1040816529904,490.1040816529903,24.894219114130784,490.1040816529904,461.09584403931296,461.09584403931296,1.0,490.1040816529903
183,2591.3534168522365,2526592,1.0,290,290,183,2591.3534168522365,13.079543960924651,469.5177884921386,469.51778849213844,13.079543960924651,469.5177884921386,473.20004319350085,473.20004319350085,1.0,469.51778849213844
135,3926.5301709215614,2534933,0.9851851851851852,291,291,135,3926.5301709215614,84.13122896106994,778.0249498989874,778.0249498989874,84.13122896106994,778.0249498989874,863.6380966225852,863.6380966225852,0.9851851851851852,778.0249498989874
143,3481.0815182227666,2543530,0.993006993006993,292,292,143,3481.0815182227666,21.05231965685373,651.3417915143024,651.3417915143021,21.05231965685373,651.3417915143024,648.4887234150165,648.4887234150165,0.993006993006993,651.3417915143021
200,2746.5078107768754,2551602,1.0,293,293,200,2746.5078107768754,28.485282952345464,395.13022012783375,395.1302201278336,28.485282952345464,395.13022012783375,441.85043159025815,441.85043159025815,1.0,395.1302201278336
155,3541.1036928939757,2559727,0.9935483870967742,294,294,155,3541.1036928939757,12.629102601591445,604.9946196973128,604.9946196973128,12.629102601591445,604.9946196973128,614.3946893107026,614.3946893107026,0.9935483870967742,604.9946196973128
192,1904.655147050628,2567817,1.0,295,295,192,1904.655147050628,23.20663904282953,411.1043080107375,411.10430801073744,23.20663904282953,411.1043080107375,368.1121148405414,368.1121148405414,1.0,411.10430801073744
179,3483.85275287459,2575892,0.994413407821229,296,296,179,3483.85275287459,59.79263447252658,486.71618572181006,486.71618572180995,59.79263447252658,486.71618572181006,608.7482192575928,608.7482192575928,0.994413407821229,486.71618572180995
128,3046.760293856727,2583640,1.0,297,297,128,3046.760293856727,-3.1806696142433744,692.3260283940347,692.3260283940348,-3.1806696142433744,692.3260283940347,645.579428428412,645.579428428412,1.0,692.3260283940348
157,3367.3120477069438,2591738,0.9936305732484076,298,298,157,3367.3120477069438,19.323494709949944,478.1145079782501,478.11450797825006,19.323494709949944,478.1145079782501,469.53836330432387,469.53836330432387,0.9936305732484076,478.11450797825006
149,3336.6853690189214,2599499,0.9932885906040269,299,299,149,3336.6853690189214,28.042505126610635,603.9919899765339,603.9919899765339,28.042505126610635,603.9919899765339,670.1638827928815,670.1638827928815,0.9932885906040269,603.9919899765339
235,2359.1936946139285,2607764,1.0,300,300,235,2359.1936946139285,15.120468399697344,322.25841219913457,322.25841219913457,15.120468399697344,322.25841219913457,430.9307890676541,430.9307890676541,1.0,322.25841219913457
198,3289.6361495264086,2616152,1.0,301,301,198,3289.6361495264086,25.586204149294524,430.18772446596904,430.18772446596904,25.586204149294524,430.18772446596904,494.23770588920206,494.23770588920206,1.0,430.18772446596904
177,2905.9699719012488,2624489,1.0,302,302,177,2905.9699719012488,1.976790218973302,467.4553709806903,467.4553709806905,1.976790218973302,467.4553709806903,492.2511230727608,492.2511230727608,1.0,467.4553709806905
167,3487.415689475477,2632263,0.9940119760479041,303,303,167,3487.415689475477,23.43800341984543,522.2004447140829,522.2004447140829,23.43800341984543,522.2004447140829,577.904402035175,577.904402035175,0.9940119760479041,522.2004447140829
172,3534.9901697550335,2640213,0.9941860465116279,304,304,172,3534.9901697550335,22.675237703583,499.1734090605238,499.17340906052374,22.675237703583,499.1734090605238,607.9409592877265,607.9409592877265,0.9941860465116279,499.17340906052374
144,3412.969243162828,2648329,0.9930555555555556,305,305,144,3412.969243162828,44.71781180367746,610.756366225092,610.756366225092,44.71781180367746,610.756366225092,690.6200059137694,690.6200059137694,0.9930555555555556,610.756366225092
112,3542.140284668436,2656380,0.9464285714285714,306,306,112,3542.140284668436,-27.02587888265412,834.1436724636534,834.1436724636534,-27.02587888265412,834.1436724636534,925.9847907662655,925.9847907662655,0.9464285714285714,834.1436724636534
132,3434.8244819745178,2664719,0.9848484848484849,307,307,132,3434.8244819745178,29.589884759542368,665.2770049056296,665.2770049056297,29.589884759542368,665.2770049056296,662.8023730425354,662.8023730425354,0.9848484848484849,665.2770049056297
140,3518.807719123258,2672569,1.0,308,308,140,3518.807719123258,17.31480520214559,637.7049824603324,637.7049824603323,17.31480520214559,637.7049824603324,621.4164410325584,621.4164410325584,1.0,637.7049824603323
138,2484.3843088083618,2680272,1.0,309,309,138,2484.3843088083618,14.611799080932514,628.5859232694904,628.5859232694903,14.611799080932514,628.5859232694904,566.2724724601522,566.2724724601522,1.0,628.5859232694903
147,2942.636492625908,2687987,1.0,310,310,147,2942.636492625908,23.904629348515712,587.2270842186505,587.2270842186505,23.904629348515712,587.2270842186505,560.4936124482554,560.4936124482554,1.0,587.2270842186505
155,2778.8600393922734,2695635,1.0,311,311,155,2778.8600393922734,22.496223993499218,559.1668819446774,559.1668819446774,22.496223993499218,559.1668819446774,419.2396588468001,419.2396588468001,1.0,559.1668819446774
