MetaTest/Average/TerminationRate,MetaTest/Average/Iteration,MetaTest/__unnamed_task__/MinReturn,MetaTest/__unnamed_task__/MaxReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/AverageReturn,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn,MetaTest/__unnamed_task__/Iteration,MetaTest/__unnamed_task__/StdReturn,TotalEnvSteps,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/MinReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/__unnamed_task__/TerminationRate,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/__unnamed_task__/AverageReturn
0.9795918367346939,129,105.51184676346334,4395.6654905244595,98,1170.1861819463927,1115.504244503583,4395.6654905244595,129,1115.504244503583,1136667,1170.186181946393,105.51184676346334,1170.186181946393,0.9795918367346939,98,1170.1861819463927
0.8656716417910447,130,150.30716244708242,4650.348308884375,67,2014.0119758306437,1534.2586861588331,4650.348308884375,130,1534.2586861588331,1144682,2014.0119758306432,150.30716244708242,2014.0119758306432,0.8656716417910447,67,2014.0119758306437
0.9534883720930233,131,135.66455335830034,4644.88425645651,86,1430.4794969026946,1275.0551248341017,4644.88425645651,131,1275.0551248341017,1153593,1430.4794969026948,135.66455335830034,1430.4794969026948,0.9534883720930233,86,1430.4794969026946
1.0,132,150.4821058716672,4436.338449254466,94,1155.9664370478536,1007.4144320836348,4436.338449254466,132,1007.4144320836348,1161852,1155.9664370478533,150.4821058716672,1155.9664370478533,1.0,94,1155.9664370478536
1.0,133,107.41495472036415,3701.971105781083,90,1242.599258813765,1005.4003995895797,3701.971105781083,133,1005.4003995895797,1170383,1242.5992588137647,107.41495472036415,1242.5992588137647,1.0,90,1242.599258813765
0.9887640449438202,134,137.19425070086058,4549.270826507442,89,1308.5673006636607,1091.141072626581,4549.270826507442,134,1091.141072626581,1178452,1308.5673006636605,137.19425070086058,1308.5673006636605,0.9887640449438202,89,1308.5673006636607
0.9807692307692307,135,3.833831373645289,4282.7135105880825,104,961.8941164187733,1043.1198925308215,4282.7135105880825,135,1043.1198925308215,1187089,961.8941164187734,3.833831373645289,961.8941164187734,0.9807692307692307,104,961.8941164187733
1.0,136,-1.7729353894890085,3166.8336036094647,112,855.2072114681729,723.020773122871,3166.8336036094647,136,723.020773122871,1195453,855.207211468173,-1.7729353894890085,855.207211468173,1.0,112,855.2072114681729
1.0,137,-1.165420114692987,2187.199225855806,138,537.9817765763829,530.1493426130229,2187.199225855806,137,530.1493426130229,1203845,537.9817765763828,-1.165420114692987,537.9817765763828,1.0,138,537.9817765763829
1.0,138,4.60494229203947,2355.8478831008733,139,577.2552483653525,482.5682872080533,2355.8478831008733,138,482.5682872080533,1212923,577.2552483653525,4.60494229203947,577.2552483653525,1.0,139,577.2552483653525
0.989247311827957,139,123.70758677961608,4409.392768611294,93,1204.5595150835015,1014.0818819853147,4409.392768611294,139,1014.0818819853147,1221156,1204.5595150835013,123.70758677961608,1204.5595150835013,0.989247311827957,93,1204.5595150835015
1.0,140,34.6810550669629,2263.002163934194,143,587.3875284052492,544.8340367388283,2263.002163934194,140,544.8340367388283,1229615,587.3875284052493,34.6810550669629,587.3875284052493,1.0,143,587.3875284052492
1.0,141,109.98488153617963,1786.3517862232015,179,370.11816576728876,348.3089615137532,1786.3517862232015,141,348.3089615137532,1238440,370.11816576728876,109.98488153617963,370.11816576728876,1.0,179,370.11816576728876
1.0,142,0.34153106608538136,2609.8272332178185,145,551.4848805628552,503.64787667106964,2609.8272332178185,142,503.64787667106964,1246572,551.4848805628552,0.34153106608538136,551.4848805628552,1.0,145,551.4848805628552
1.0,143,1.143018060905535,1735.9042386636897,179,393.63185277926704,333.11210836094034,1735.9042386636897,143,333.11210836094034,1254648,393.63185277926704,1.143018060905535,393.63185277926704,1.0,179,393.63185277926704
1.0,144,124.58779473262923,2663.7089139500504,112,761.2888499084426,618.701728148754,2663.7089139500504,144,618.701728148754,1262773,761.2888499084427,124.58779473262923,761.2888499084427,1.0,112,761.2888499084426
1.0,145,32.88584741174477,1849.099036619153,141,581.597446896419,470.3099469062839,1849.099036619153,145,470.3099469062839,1271366,581.5974468964189,32.88584741174477,581.5974468964189,1.0,141,581.597446896419
1.0,146,43.01311868759634,2250.4700455686316,145,552.3703785756334,413.89874720618155,2250.4700455686316,146,413.89874720618155,1279455,552.3703785756334,43.01311868759634,552.3703785756334,1.0,145,552.3703785756334
1.0,147,99.6394208798642,3354.7013259770742,131,681.8645337241662,565.7305771585035,3354.7013259770742,147,565.7305771585035,1289014,681.8645337241662,99.6394208798642,681.8645337241662,1.0,131,681.8645337241662
1.0,148,38.678864538758084,3354.278309921817,128,761.7200827594603,631.5421609320264,3354.278309921817,148,631.5421609320264,1297694,761.7200827594603,38.678864538758084,761.7200827594603,1.0,128,761.7200827594603
1.0,149,135.69625326095985,3196.928964716907,123,724.7064286092359,543.3958699793722,3196.928964716907,149,543.3958699793722,1306862,724.7064286092359,135.69625326095985,724.7064286092359,1.0,123,724.7064286092359
1.0,150,36.485007315425825,1874.951904807524,153,514.595288768008,376.5249256935685,1874.951904807524,150,376.5249256935685,1314996,514.5952887680079,36.485007315425825,514.5952887680079,1.0,153,514.595288768008
1.0,151,37.24841897100446,2497.7999586276537,126,666.2964205406605,452.47835992776197,2497.7999586276537,151,452.47835992776197,1323406,666.2964205406605,37.24841897100446,666.2964205406605,1.0,126,666.2964205406605
1.0,152,51.468695589764714,1952.6609624800872,122,710.1205624903323,411.91817644160625,1952.6609624800872,152,411.91817644160625,1332099,710.1205624903323,51.468695589764714,710.1205624903323,1.0,122,710.1205624903323
1.0,153,40.97018117032831,1955.9148718510262,120,693.094991431474,410.9638477971788,1955.9148718510262,153,410.9638477971788,1341558,693.094991431474,40.97018117032831,693.094991431474,1.0,120,693.094991431474
1.0,154,5.134426562229924,2478.705116662975,105,928.1544780491715,608.1298462600536,2478.705116662975,154,608.1298462600536,1350081,928.1544780491715,5.134426562229924,928.1544780491715,1.0,105,928.1544780491715
1.0,155,25.034753519458604,2504.3910912328997,134,670.633719584382,495.0530028334475,2504.3910912328997,155,495.0530028334475,1359384,670.6337195843822,25.034753519458604,670.6337195843822,1.0,134,670.633719584382
1.0,156,132.65725014732115,2110.3905693059883,127,697.0476376497486,442.5760285997402,2110.3905693059883,156,442.5760285997402,1367833,697.0476376497486,132.65725014732115,697.0476376497486,1.0,127,697.0476376497486
1.0,157,20.40275720201634,2871.6654772072034,123,801.6513580319504,610.4241293237493,2871.6654772072034,157,610.4241293237493,1376239,801.6513580319503,20.40275720201634,801.6513580319503,1.0,123,801.6513580319504
1.0,158,7.188858163355116,2029.765440490476,129,740.3622655053043,473.17002837350094,2029.765440490476,158,473.17002837350094,1384216,740.3622655053042,7.188858163355116,740.3622655053042,1.0,129,740.3622655053043
1.0,159,5.810108843833523,2545.9991442137734,114,788.576020664867,668.4905811865755,2545.9991442137734,159,668.4905811865755,1392443,788.5760206648672,5.810108843833523,788.5760206648672,1.0,114,788.576020664867
1.0,160,47.7609908280162,3267.353954165659,113,882.2093647030542,690.8695854772049,3267.353954165659,160,690.8695854772049,1400640,882.209364703054,47.7609908280162,882.209364703054,1.0,113,882.2093647030542
1.0,161,35.33221872904778,2645.1270214136243,124,773.122140573509,561.7485649504669,2645.1270214136243,161,561.7485649504669,1409378,773.122140573509,35.33221872904778,773.122140573509,1.0,124,773.122140573509
1.0,162,15.632430507203956,2325.7436278189043,143,656.2839276847324,505.7515994794968,2325.7436278189043,162,505.7515994794968,1417466,656.2839276847325,15.632430507203956,656.2839276847325,1.0,143,656.2839276847324
0.990990990990991,163,12.774756134621395,3863.135758733373,111,875.6890243696246,709.6047280711368,3863.135758733373,163,709.6047280711368,1426178,875.6890243696247,12.774756134621395,875.6890243696247,0.990990990990991,111,875.6890243696246
1.0,164,16.556075332110833,2308.243353216814,130,732.9466490636287,563.8892369976162,2308.243353216814,164,563.8892369976162,1433697,732.9466490636287,16.556075332110833,732.9466490636287,1.0,130,732.9466490636287
1.0,165,13.396345232581265,2630.462854468848,119,846.2153818487072,559.995993774862,2630.462854468848,165,559.995993774862,1442266,846.2153818487071,13.396345232581265,846.2153818487071,1.0,119,846.2153818487072
1.0,166,-5.466611500095266,2056.984970431661,168,535.3321670188723,453.8968455381935,2056.984970431661,166,453.8968455381935,1450837,535.3321670188723,-5.466611500095266,535.3321670188723,1.0,168,535.3321670188723
1.0,167,28.86960741383371,2841.5271815120295,106,887.012303657322,535.7922263368218,2841.5271815120295,167,535.7922263368218,1460227,887.012303657322,28.86960741383371,887.012303657322,1.0,106,887.012303657322
1.0,168,17.447051009044344,2408.79272117812,148,608.2439650049354,460.89279867245756,2408.79272117812,168,460.89279867245756,1468593,608.2439650049354,17.447051009044344,608.2439650049354,1.0,148,608.2439650049354
1.0,169,12.726355119913835,2346.8973735786003,132,675.2263642817089,494.73574522907256,2346.8973735786003,169,494.73574522907256,1476770,675.2263642817092,12.726355119913835,675.2263642817092,1.0,132,675.2263642817089
1.0,170,-2.6992895686045237,1707.751870869486,128,704.4672819650825,469.8768153654867,1707.751870869486,170,469.8768153654867,1485020,704.4672819650827,-2.6992895686045237,704.4672819650827,1.0,128,704.4672819650825
1.0,171,24.554847527084355,2430.3187429232107,118,798.1362302908861,533.5057844527461,2430.3187429232107,171,533.5057844527461,1493115,798.136230290886,24.554847527084355,798.136230290886,1.0,118,798.1362302908861
1.0,172,20.81146548812793,2242.7710950719315,112,870.1143787069151,525.6837099143374,2242.7710950719315,172,525.6837099143374,1501845,870.1143787069149,20.81146548812793,870.1143787069149,1.0,112,870.1143787069151
1.0,173,1.6375092077609328,2796.557087181692,119,793.2202189042569,525.6767994642291,2796.557087181692,173,525.6767994642291,1510444,793.2202189042567,1.6375092077609328,793.2202189042567,1.0,119,793.2202189042569
1.0,174,10.585655992704591,2559.1571213665256,148,600.0548846624772,516.8287694612645,2559.1571213665256,174,516.8287694612645,1518245,600.0548846624773,10.585655992704591,600.0548846624773,1.0,148,600.0548846624772
1.0,175,6.661825686238657,1525.956608687442,139,608.8794377918978,419.7739745798104,1525.956608687442,175,419.7739745798104,1526065,608.8794377918978,6.661825686238657,608.8794377918978,1.0,139,608.8794377918978
1.0,176,9.33446458535857,2107.672206910534,121,763.9236236337582,493.544144848116,2107.672206910534,176,493.544144848116,1534136,763.923623633758,9.33446458535857,763.923623633758,1.0,121,763.9236236337582
1.0,177,19.182871738345426,2622.7000673968046,126,744.5860038347233,570.7894867785211,2622.7000673968046,177,570.7894867785211,1542410,744.5860038347231,19.182871738345426,744.5860038347231,1.0,126,744.5860038347233
1.0,178,22.227604065300696,2453.5606135593544,102,997.9101201916245,571.3870202819743,2453.5606135593544,178,571.3870202819743,1550327,997.9101201916246,22.227604065300696,997.9101201916246,1.0,102,997.9101201916245
1.0,179,14.560183959935486,2835.185481705828,144,703.3071769467373,606.7306779974937,2835.185481705828,179,606.7306779974937,1558614,703.3071769467373,14.560183959935486,703.3071769467373,1.0,144,703.3071769467373
1.0,180,17.970931259743995,2930.524296628183,133,697.8551240413335,536.6068305948116,2930.524296628183,180,536.6068305948116,1565990,697.8551240413335,17.970931259743995,697.8551240413335,1.0,133,697.8551240413335
1.0,181,7.632131688070572,2240.0913505388085,197,414.2568617271179,443.69570682720564,2240.0913505388085,181,443.69570682720564,1574320,414.2568617271178,7.632131688070572,414.2568617271178,1.0,197,414.2568617271179
1.0,182,11.31232878863009,2797.527674286845,127,814.2848531854207,568.8895324713096,2797.527674286845,182,568.8895324713096,1581988,814.2848531854206,11.31232878863009,814.2848531854206,1.0,127,814.2848531854207
1.0,183,8.404273689899185,2915.4655269880245,155,639.5997502590021,607.9512160336519,2915.4655269880245,183,607.9512160336519,1589559,639.5997502590021,8.404273689899185,639.5997502590021,1.0,155,639.5997502590021
1.0,184,12.955720309833069,2184.925388644466,197,460.18022686099175,476.76712090780154,2184.925388644466,184,476.76712090780154,1597368,460.18022686099175,12.955720309833069,460.18022686099175,1.0,197,460.18022686099175
1.0,185,14.831097144256077,3093.8969507296338,168,600.5028659041824,673.4285892519814,3093.8969507296338,185,673.4285892519814,1605530,600.5028659041824,14.831097144256077,600.5028659041824,1.0,168,600.5028659041824
1.0,186,-3.1868390055671605,2526.450511344569,174,534.6130657044456,579.0217770466705,2526.450511344569,186,579.0217770466705,1614153,534.6130657044456,-3.1868390055671605,534.6130657044456,1.0,174,534.6130657044456
1.0,187,-4.497309023755057,2778.0992306417847,270,304.51637086346517,477.49710527431796,2778.0992306417847,187,477.49710527431796,1622283,304.51637086346517,-4.497309023755057,304.51637086346517,1.0,270,304.51637086346517
1.0,188,6.956074981416199,3950.5092954312213,212,443.4358852083861,604.0520547551179,3950.5092954312213,188,604.0520547551179,1630492,443.4358852083861,6.956074981416199,443.4358852083861,1.0,212,443.4358852083861
1.0,189,10.834926212246481,2410.6413160326288,246,357.0110890584053,497.20007397252175,2410.6413160326288,189,497.20007397252175,1638926,357.01108905840533,10.834926212246481,357.01108905840533,1.0,246,357.0110890584053
1.0,190,12.874331447529682,2553.304715326366,175,521.6133594581177,510.02047340286117,2553.304715326366,190,510.02047340286117,1646911,521.6133594581178,12.874331447529682,521.6133594581178,1.0,175,521.6133594581177
1.0,191,8.485673209938676,2997.908613813521,196,467.8363491856858,537.4469107181775,2997.908613813521,191,537.4469107181775,1656165,467.8363491856857,8.485673209938676,467.8363491856857,1.0,196,467.8363491856858
1.0,192,13.309196508386083,2248.034241033142,219,401.9749356791944,494.5098242705642,2248.034241033142,192,494.5098242705642,1664450,401.9749356791944,13.309196508386083,401.9749356791944,1.0,219,401.9749356791944
1.0,193,-2.533766340732673,2112.3440793021887,172,542.542947749856,524.2289475760383,2112.3440793021887,193,524.2289475760383,1672784,542.5429477498558,-2.533766340732673,542.5429477498558,1.0,172,542.542947749856
1.0,194,-4.398082223608132,2929.2611388546215,184,501.6035414393437,592.9376717059695,2929.2611388546215,194,592.9376717059695,1680821,501.6035414393436,-4.398082223608132,501.6035414393436,1.0,184,501.6035414393437
1.0,195,21.234764060365197,2365.5607955920245,200,467.76846274118964,532.0765659723468,2365.5607955920245,195,532.0765659723468,1688793,467.76846274118964,21.234764060365197,467.76846274118964,1.0,200,467.76846274118964
1.0,196,10.88617367598986,2567.7074199031545,165,591.6164725277187,582.8560019147699,2567.7074199031545,196,582.8560019147699,1697073,591.6164725277187,10.88617367598986,591.6164725277187,1.0,165,591.6164725277187
1.0,197,22.14014302880527,2854.7849634094373,142,719.088434575248,611.4203714919068,2854.7849634094373,197,611.4203714919068,1704957,719.0884345752481,22.14014302880527,719.0884345752481,1.0,142,719.088434575248
1.0,198,28.03764517608757,2591.9646975073783,147,661.4344290250507,577.068436307957,2591.9646975073783,198,577.068436307957,1712885,661.4344290250507,28.03764517608757,661.4344290250507,1.0,147,661.4344290250507
1.0,199,23.951712461210576,2573.9505683048687,143,711.495737391982,629.3198348525999,2573.9505683048687,199,629.3198348525999,1720747,711.495737391982,23.951712461210576,711.495737391982,1.0,143,711.495737391982
1.0,200,10.19462132429967,1930.8561185824221,198,431.2290689172447,447.84450964094765,1930.8561185824221,200,447.84450964094765,1728544,431.2290689172447,10.19462132429967,431.2290689172447,1.0,198,431.2290689172447
1.0,201,24.483395408022115,3429.262071397516,173,546.1364322597735,573.7551629352537,3429.262071397516,201,573.7551629352537,1736651,546.1364322597735,24.483395408022115,546.1364322597735,1.0,173,546.1364322597735
1.0,202,-3.1614014216347592,2458.5161436412554,155,589.3394408912177,578.7247486171605,2458.5161436412554,202,578.7247486171605,1744712,589.3394408912177,-3.1614014216347592,589.3394408912177,1.0,155,589.3394408912177
1.0,203,10.7792299259035,2689.8956288081367,139,693.3149733049606,592.4329874788475,2689.8956288081367,203,592.4329874788475,1752874,693.3149733049605,10.7792299259035,693.3149733049605,1.0,139,693.3149733049606
0.9849624060150376,204,-4.628697407747076,4293.732817754636,133,743.291236207319,873.2813066549343,4293.732817754636,204,873.2813066549343,1761073,743.2912362073189,-4.628697407747076,743.2912362073189,0.9849624060150376,133,743.291236207319
1.0,205,8.460857690041301,3100.495365877006,157,633.6871665036962,562.5193182326353,3100.495365877006,205,562.5193182326353,1769503,633.6871665036962,8.460857690041301,633.6871665036962,1.0,157,633.6871665036962
1.0,206,18.86988031455636,3574.1126490573242,111,1038.885034724814,860.7736298558244,3574.1126490573242,206,860.7736298558244,1777528,1038.885034724814,18.86988031455636,1038.885034724814,1.0,111,1038.885034724814
1.0,207,10.74087901598465,2835.339703022162,118,901.8832057318622,779.5942344048328,2835.339703022162,207,779.5942344048328,1785457,901.8832057318622,10.74087901598465,901.8832057318622,1.0,118,901.8832057318622
1.0,208,22.085428282490838,3111.034024491764,117,848.2528220296903,697.6297276660033,3111.034024491764,208,697.6297276660033,1793265,848.2528220296903,22.085428282490838,848.2528220296903,1.0,117,848.2528220296903
1.0,209,16.57089413262665,3560.6259419567696,106,1047.3911009971275,715.7243787552458,3560.6259419567696,209,715.7243787552458,1800928,1047.3911009971275,16.57089413262665,1047.3911009971275,1.0,106,1047.3911009971275
1.0,210,17.118200140323882,3789.191945547056,118,854.4464713230832,759.9937496621034,3789.191945547056,210,759.9937496621034,1808765,854.4464713230832,17.118200140323882,854.4464713230832,1.0,118,854.4464713230832
1.0,211,20.268001213366176,2545.8726770465496,111,943.8605520587872,660.0722351550486,2545.8726770465496,211,660.0722351550486,1816539,943.8605520587871,20.268001213366176,943.8605520587871,1.0,111,943.8605520587872
0.991304347826087,212,4.1332902754155345,3857.0708341671975,115,885.6241311241794,800.6060956192907,3857.0708341671975,212,800.6060956192907,1824180,885.6241311241794,4.1332902754155345,885.6241311241794,0.991304347826087,115,885.6241311241794
0.990909090909091,213,21.40130964049664,3999.4019090514685,110,902.564534882543,748.0419406985764,3999.4019090514685,213,748.0419406985764,1831727,902.564534882543,21.40130964049664,902.564534882543,0.990909090909091,110,902.564534882543
0.9702970297029703,214,5.745947359802223,4594.742687725887,101,1134.159194494806,1004.8277258292102,4594.742687725887,214,1004.8277258292102,1839426,1134.1591944948063,5.745947359802223,1134.1591944948063,0.9702970297029703,101,1134.159194494806
0.9917355371900827,215,4.623137570769338,4153.596697069406,121,831.6180598464407,708.2300495540951,4153.596697069406,215,708.2300495540951,1847093,831.6180598464407,4.623137570769338,831.6180598464407,0.9917355371900827,121,831.6180598464407
1.0,216,16.003590788528527,2758.8446287207876,129,782.8490905051933,661.0339681642998,2758.8446287207876,216,661.0339681642998,1855202,782.8490905051931,16.003590788528527,782.8490905051931,1.0,129,782.8490905051933
1.0,217,24.16635253261735,2633.214582794632,121,812.2430025841753,667.3866064960314,2633.214582794632,217,667.3866064960314,1862893,812.2430025841751,24.16635253261735,812.2430025841751,1.0,121,812.2430025841753
1.0,218,10.88199321412675,3185.6823868711585,127,775.9900437293204,683.7634779942974,3185.6823868711585,218,683.7634779942974,1870615,775.9900437293206,10.88199321412675,775.9900437293206,1.0,127,775.9900437293204
1.0,219,17.801723567900805,3115.5144033124548,118,865.6092598326667,668.1705074673514,3115.5144033124548,219,668.1705074673514,1878939,865.6092598326667,17.801723567900805,865.6092598326667,1.0,118,865.6092598326667
1.0,220,-1.0749046876853914,3051.385592994388,112,903.5601123477975,711.721609977557,3051.385592994388,220,711.721609977557,1886691,903.5601123477973,-1.0749046876853914,903.5601123477973,1.0,112,903.5601123477975
0.9941860465116279,221,-1.8660309830682185,4253.083729107128,172,595.2964523974306,714.9111768342884,4253.083729107128,221,714.9111768342884,1894109,595.2964523974307,-1.8660309830682185,595.2964523974307,0.9941860465116279,172,595.2964523974306
1.0,222,-2.389338444311223,3036.649324521826,153,587.4023883267017,646.566368130059,3036.649324521826,222,646.566368130059,1901581,587.4023883267017,-2.389338444311223,587.4023883267017,1.0,153,587.4023883267017
1.0,223,-2.657387332663573,2288.8389998010084,198,437.0958806826347,517.1851849148994,2288.8389998010084,223,517.1851849148994,1909319,437.0958806826347,-2.657387332663573,437.0958806826347,1.0,198,437.0958806826347
1.0,224,-1.8265594363604918,3468.772939345081,144,666.2593454017273,698.6388033671872,3468.772939345081,224,698.6388033671872,1916907,666.2593454017273,-1.8265594363604918,666.2593454017273,1.0,144,666.2593454017273
1.0,225,19.176051451980655,4263.573490365748,102,1097.5705200142133,919.8458194488135,4263.573490365748,225,919.8458194488135,1924700,1097.5705200142131,19.176051451980655,1097.5705200142131,1.0,102,1097.5705200142133
0.9914529914529915,226,20.770680810866743,3857.3077687571863,117,896.7515116796858,897.6385504528288,3857.3077687571863,226,897.6385504528288,1932357,896.751511679686,20.770680810866743,896.751511679686,0.9914529914529915,117,896.7515116796858
0.9921259842519685,227,16.933016299914573,3876.6644564057656,127,744.8558568409212,799.2023680461908,3876.6644564057656,227,799.2023680461908,1940038,744.8558568409212,16.933016299914573,744.8558568409212,0.9921259842519685,127,744.8558568409212
0.9861111111111112,228,-1.6893784242379466,4430.149399850961,144,675.5906351289482,836.6328306777091,4430.149399850961,228,836.6328306777091,1947927,675.5906351289482,-1.6893784242379466,675.5906351289482,0.9861111111111112,144,675.5906351289482
0.9912280701754386,229,-1.8618064104793217,3974.530703121493,114,895.8779608164733,862.5401029055396,3974.530703121493,229,862.5401029055396,1955891,895.8779608164733,-1.8618064104793217,895.8779608164733,0.9912280701754386,114,895.8779608164733
0.9847328244274809,230,-3.261883289882686,4702.413751265281,131,768.3137761990007,904.8429936487782,4702.413751265281,230,904.8429936487782,1964159,768.3137761990009,-3.261883289882686,768.3137761990009,0.9847328244274809,131,768.3137761990007
1.0,231,-1.957897998472892,2677.899202930805,154,582.2802656468077,587.8444103015091,2677.899202930805,231,587.8444103015091,1971981,582.2802656468078,-1.957897998472892,582.2802656468078,1.0,154,582.2802656468077
1.0,232,-2.810767988599323,3695.3696339961607,129,776.1671134635692,752.511882885892,3695.3696339961607,232,752.511882885892,1980144,776.1671134635692,-2.810767988599323,776.1671134635692,1.0,129,776.1671134635692
1.0,233,14.067660391193163,4106.3469169050695,119,830.0954215764569,783.5350077316145,4106.3469169050695,233,783.5350077316145,1988185,830.095421576457,14.067660391193163,830.095421576457,1.0,119,830.0954215764569
1.0,234,-2.70445476672844,3750.250449168358,145,666.2701514171749,659.6215500149882,3750.250449168358,234,659.6215500149882,1995921,666.2701514171749,-2.70445476672844,666.2701514171749,1.0,145,666.2701514171749
1.0,235,-1.7313404811881514,3252.062879759196,123,874.1415909769283,763.7929173440629,3252.062879759196,235,763.7929173440629,2003584,874.1415909769285,-1.7313404811881514,874.1415909769285,1.0,123,874.1415909769283
1.0,236,-1.8034575764578509,3002.5234349899883,129,756.2107308923669,740.5799817643832,3002.5234349899883,236,740.5799817643832,2011160,756.2107308923668,-1.8034575764578509,756.2107308923668,1.0,129,756.2107308923669
1.0,237,-2.5062820324268493,3492.46342614234,130,731.6870495577914,669.7275795836391,3492.46342614234,237,669.7275795836391,2018983,731.687049557791,-2.5062820324268493,731.687049557791,1.0,130,731.6870495577914
0.9652173913043478,238,-1.2984463083931395,4263.7379351179425,115,922.652329891618,1011.401571169578,4263.7379351179425,238,1011.401571169578,2026576,922.652329891618,-1.2984463083931395,922.652329891618,0.9652173913043478,115,922.652329891618
0.990990990990991,239,0.0038167066887235535,3701.1425454658447,111,923.3637983198089,787.2432683188582,3701.1425454658447,239,787.2432683188582,2034349,923.3637983198087,0.0038167066887235535,923.3637983198087,0.990990990990991,111,923.3637983198089
1.0,240,-2.5910746501561226,2592.815323412932,140,683.0888090117936,571.2759540185699,2592.815323412932,240,571.2759540185699,2042088,683.0888090117937,-2.5910746501561226,683.0888090117937,1.0,140,683.0888090117936
1.0,241,0.4544920312551617,3739.5657819340495,118,890.1661106090719,776.6254436617137,3739.5657819340495,241,776.6254436617137,2049754,890.1661106090719,0.4544920312551617,890.1661106090719,1.0,118,890.1661106090719
1.0,242,-4.0864843980780545,2653.7307154688715,146,661.9609590130284,672.4083686346047,2653.7307154688715,242,672.4083686346047,2057513,661.9609590130284,-4.0864843980780545,661.9609590130284,1.0,146,661.9609590130284
1.0,243,0.5822231496870922,2801.2129826034434,133,754.1457058305876,702.9659582589317,2801.2129826034434,243,702.9659582589317,2065502,754.1457058305876,0.5822231496870922,754.1457058305876,1.0,133,754.1457058305876
0.992,244,3.841575230206904,4113.396963894683,125,784.4378580107998,698.2198244504083,4113.396963894683,244,698.2198244504083,2073112,784.4378580107997,3.841575230206904,784.4378580107997,0.992,125,784.4378580107998
1.0,245,30.320209715644808,2505.6124645241575,145,631.8424992075581,553.7798208146907,2505.6124645241575,245,553.7798208146907,2080999,631.8424992075581,30.320209715644808,631.8424992075581,1.0,145,631.8424992075581
1.0,246,-2.092294398492872,2573.5638193087407,140,718.3342213980837,612.5176751992808,2573.5638193087407,246,612.5176751992808,2088725,718.3342213980839,-2.092294398492872,718.3342213980839,1.0,140,718.3342213980837
0.991304347826087,247,-1.4182404054963547,3905.282702332318,115,905.9819178024926,810.5992086420572,3905.282702332318,247,810.5992086420572,2096649,905.9819178024926,-1.4182404054963547,905.9819178024926,0.991304347826087,115,905.9819178024926
1.0,248,2.644835730643,2940.6320686682334,124,782.5309105667849,688.398850773139,2940.6320686682334,248,688.398850773139,2104164,782.5309105667849,2.644835730643,782.5309105667849,1.0,124,782.5309105667849
0.9929078014184397,249,-2.2018451186085395,3758.182157807059,141,646.5864657732003,623.9353527847761,3758.182157807059,249,623.9353527847761,2111867,646.5864657732001,-2.2018451186085395,646.5864657732001,0.9929078014184397,141,646.5864657732003
1.0,250,49.350012287741,3649.895033467769,138,724.9749268287858,672.6960149703318,3649.895033467769,250,672.6960149703318,2119726,724.9749268287858,49.350012287741,724.9749268287858,1.0,138,724.9749268287858
1.0,251,48.39368507561404,2324.5146582727593,112,844.0420746543181,524.224021767927,2324.5146582727593,251,524.224021767927,2127444,844.0420746543181,48.39368507561404,844.0420746543181,1.0,112,844.0420746543181
1.0,252,100.39856793799991,3728.125661474305,119,834.0876226760402,642.7038980379099,3728.125661474305,252,642.7038980379099,2134990,834.0876226760402,100.39856793799991,834.0876226760402,1.0,119,834.0876226760402
1.0,253,49.9646722813274,3382.2898476143614,128,770.4706841462703,738.4729637228724,3382.2898476143614,253,738.4729637228724,2142873,770.4706841462701,49.9646722813274,770.4706841462701,1.0,128,770.4706841462703
1.0,254,-1.3187954268416286,3010.535337750627,132,718.2474605221024,602.8730556404984,3010.535337750627,254,602.8730556404984,2150541,718.2474605221023,-1.3187954268416286,718.2474605221023,1.0,132,718.2474605221024
1.0,255,10.596811999892932,3815.377435361637,145,626.8988393878117,623.1078272121408,3815.377435361637,255,623.1078272121408,2158565,626.8988393878117,10.596811999892932,626.8988393878117,1.0,145,626.8988393878117
1.0,256,10.600762166644524,3598.7178110202553,137,703.8195658800018,669.1762390393757,3598.7178110202553,256,669.1762390393757,2166104,703.8195658800018,10.600762166644524,703.8195658800018,1.0,137,703.8195658800018
1.0,257,9.768294996042618,2262.1416173606403,123,786.280434722243,613.3108577944801,2262.1416173606403,257,613.3108577944801,2173734,786.280434722243,9.768294996042618,786.280434722243,1.0,123,786.280434722243
1.0,258,99.5144572520386,3043.5106850976413,118,824.2297393822859,660.1604421989624,3043.5106850976413,258,660.1604421989624,2181331,824.2297393822859,99.5144572520386,824.2297393822859,1.0,118,824.2297393822859
1.0,259,2.931073963729666,3068.5856253332986,123,826.5222194716216,672.4473203488523,3068.5856253332986,259,672.4473203488523,2188966,826.5222194716217,2.931073963729666,826.5222194716217,1.0,123,826.5222194716216
1.0,260,1.1050553458741341,3706.5448127451164,134,695.4797657245039,747.2187774919396,3706.5448127451164,260,747.2187774919396,2196584,695.4797657245039,1.1050553458741341,695.4797657245039,1.0,134,695.4797657245039
