MetaTest/Average/AverageReturn,TotalEnvSteps,MetaTest/__unnamed_task__/MinReturn,MetaTest/Average/Iteration,MetaTest/Average/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/Average/MaxReturn,MetaTest/__unnamed_task__/Iteration,MetaTest/__unnamed_task__/AverageReturn,MetaTest/__unnamed_task__/StdReturn,MetaTest/__unnamed_task__/TerminationRate,MetaTest/__unnamed_task__/MaxReturn
430.87410141864217,1114161,20.573491900858013,126,190,349.56810305398983,20.573491900858013,1.0,430.87410141864217,430.87410141864217,190,2011.567460968326,126,430.87410141864217,349.56810305398983,1.0,2011.567460968326
413.4610493919572,1122217,24.875931275573734,127,197,364.0534133014092,24.875931275573734,1.0,413.4610493919572,413.4610493919572,197,2384.887250438791,127,413.4610493919572,364.0534133014092,1.0,2384.887250438791
337.4863663929642,1130268,17.98326887421056,128,226,388.22783966157675,17.98326887421056,1.0,337.4863663929642,337.4863663929642,226,2270.3712532588065,128,337.4863663929642,388.22783966157675,1.0,2270.3712532588065
369.16143584566845,1139786,29.91149796927555,129,213,361.32683542840607,29.91149796927555,1.0,369.16143584566845,369.16143584566845,213,2499.7989341927496,129,369.16143584566845,361.32683542840607,1.0,2499.7989341927496
236.70596427776113,1147811,19.38486731048835,130,264,227.0009816779733,19.38486731048835,1.0,236.70596427776113,236.70596427776113,264,1902.964369816333,130,236.70596427776113,227.0009816779733,1.0,1902.964369816333
180.30717528033009,1155577,12.855581166114193,131,331,277.7590778239622,12.855581166114193,1.0,180.3071752803301,180.3071752803301,331,2537.215340277376,131,180.30717528033009,277.7590778239622,1.0,2537.215340277376
285.19062113222503,1164860,42.46276652650058,132,263,314.3049359782656,42.46276652650058,1.0,285.19062113222503,285.19062113222503,263,2441.866159790322,132,285.19062113222503,314.3049359782656,1.0,2441.866159790322
257.22213152184753,1173312,19.288007983851074,133,270,330.39792637681995,19.288007983851074,1.0,257.22213152184753,257.22213152184753,270,2257.38010733822,133,257.22213152184753,330.39792637681995,1.0,2257.38010733822
460.2839958338182,1181612,28.119555707917613,134,198,520.3523628699162,28.119555707917613,1.0,460.2839958338182,460.2839958338182,198,3543.7702676056842,134,460.2839958338182,520.3523628699162,1.0,3543.7702676056842
492.927441170446,1190204,21.647977486271,135,177,627.4464862523606,21.647977486271,0.9943502824858758,492.9274411704462,492.9274411704462,177,4105.370235879853,135,492.927441170446,627.4464862523606,0.9943502824858758,4105.370235879853
402.10382871251966,1198175,19.35084952582721,136,202,494.0976723993656,19.35084952582721,1.0,402.1038287125198,402.1038287125198,202,2867.645685997023,136,402.10382871251966,494.0976723993656,1.0,2867.645685997023
442.09054225093547,1207560,22.454401051796623,137,196,469.309411366012,22.454401051796623,1.0,442.09054225093547,442.09054225093547,196,2349.994137810269,137,442.09054225093547,469.309411366012,1.0,2349.994137810269
1112.3154444273944,1215433,15.82505918595819,138,91,766.4282863961148,15.82505918595819,1.0,1112.315444427394,1112.315444427394,91,3396.425763101499,138,1112.3154444273944,766.4282863961148,1.0,3396.425763101499
1089.1161293554514,1223792,22.82542179337703,139,96,905.5659226010954,22.82542179337703,0.96875,1089.1161293554514,1089.1161293554514,96,4149.79512665258,139,1089.1161293554514,905.5659226010954,0.96875,4149.79512665258
629.1961970121051,1231392,13.407896505896025,140,144,597.1949472321004,13.407896505896025,1.0,629.1961970121051,629.1961970121051,144,3402.170263407377,140,629.1961970121051,597.1949472321004,1.0,3402.170263407377
862.9710317109179,1240499,17.97368398434791,141,116,565.0575253287986,17.97368398434791,1.0,862.9710317109177,862.9710317109177,116,3089.88143960196,141,862.9710317109179,565.0575253287986,1.0,3089.88143960196
668.9324618007781,1248642,21.626068342636152,142,140,534.5894139125468,21.626068342636152,1.0,668.932461800778,668.932461800778,140,2401.6350150903986,142,668.9324618007781,534.5894139125468,1.0,2401.6350150903986
931.8121691582512,1257730,117.48273297117976,143,111,664.6001496365441,117.48273297117976,1.0,931.8121691582514,931.8121691582514,111,4221.201428637521,143,931.8121691582512,664.6001496365441,1.0,4221.201428637521
822.6167431093984,1265948,12.374550812341113,144,117,494.0579490702892,12.374550812341113,1.0,822.6167431093984,822.6167431093984,117,2471.4326943409496,144,822.6167431093984,494.0579490702892,1.0,2471.4326943409496
501.05806922477,1273988,9.594101123558614,145,182,480.97328624150407,9.594101123558614,1.0,501.05806922477,501.05806922477,182,2241.0369710119603,145,501.05806922477,480.97328624150407,1.0,2241.0369710119603
395.6071423525334,1282495,4.854006649113114,146,218,519.6433985060146,4.854006649113114,1.0,395.6071423525334,395.6071423525334,218,2627.066906498956,146,395.6071423525334,519.6433985060146,1.0,2627.066906498956
422.34497585193327,1290694,2.3047725713474856,147,207,428.7036740209397,2.3047725713474856,1.0,422.34497585193327,422.34497585193327,207,1895.1955910673746,147,422.34497585193327,428.7036740209397,1.0,1895.1955910673746
372.374684946834,1298297,11.133914364648316,148,225,374.79144599631576,11.133914364648316,1.0,372.374684946834,372.374684946834,225,1624.0490095293485,148,372.374684946834,374.79144599631576,1.0,1624.0490095293485
452.6423717808342,1306331,17.03042393033404,149,194,504.79137995073813,17.03042393033404,1.0,452.6423717808342,452.6423717808342,194,2611.790765528636,149,452.6423717808342,504.79137995073813,1.0,2611.790765528636
209.66529870880169,1314282,6.620998798793856,150,321,272.02795901762494,6.620998798793856,1.0,209.66529870880169,209.66529870880169,321,1722.41775585254,150,209.66529870880169,272.02795901762494,1.0,1722.41775585254
253.8051290564694,1322925,-2.141899275879082,151,298,392.0338768895185,-2.141899275879082,1.0,253.8051290564694,253.8051290564694,298,2093.35570324257,151,253.8051290564694,392.0338768895185,1.0,2093.35570324257
359.3293236398639,1331401,3.8651682867530788,152,235,500.3121597550067,3.8651682867530788,1.0,359.32932363986396,359.32932363986396,235,2389.232837045793,152,359.3293236398639,500.3121597550067,1.0,2389.232837045793
352.0760800943458,1339435,9.038886371113506,153,244,483.343042424926,9.038886371113506,1.0,352.0760800943458,352.0760800943458,244,3102.5404678445198,153,352.0760800943458,483.343042424926,1.0,3102.5404678445198
138.30780818379048,1347561,-7.615149087869626,154,468,383.0841985449072,-7.615149087869626,0.9978632478632479,138.3078081837905,138.3078081837905,468,3804.266220822913,154,138.30780818379048,383.0841985449072,0.9978632478632479,3804.266220822913
154.7177853359059,1355770,-7.701196009407125,155,424,318.6214782659337,-7.701196009407125,1.0,154.7177853359059,154.7177853359059,424,1935.09562902757,155,154.7177853359059,318.6214782659337,1.0,1935.09562902757
104.77353933790612,1363764,0.5119199896156568,156,563,309.9225570054374,0.5119199896156568,1.0,104.77353933790613,104.77353933790613,563,2182.456686914856,156,104.77353933790612,309.9225570054374,1.0,2182.456686914856
118.75487398491079,1371828,-4.483931802268046,157,519,310.5582345099937,-4.483931802268046,1.0,118.75487398491082,118.75487398491082,519,1731.2817905760858,157,118.75487398491079,310.5582345099937,1.0,1731.2817905760858
650.9761941249642,1379321,42.914660807620265,158,143,487.14495033108244,42.914660807620265,1.0,650.9761941249642,650.9761941249642,143,2282.509019280777,158,650.9761941249642,487.14495033108244,1.0,2282.509019280777
575.4732209887445,1387346,42.56909956919647,159,158,472.00056402310236,42.56909956919647,1.0,575.4732209887446,575.4732209887446,158,1783.8430690468067,159,575.4732209887445,472.00056402310236,1.0,1783.8430690468067
553.9122891116922,1395839,1.3854289979043017,160,160,440.9821075728956,1.3854289979043017,1.0,553.9122891116922,553.9122891116922,160,1715.5115254351795,160,553.9122891116922,440.9821075728956,1.0,1715.5115254351795
360.9666487131836,1403950,-2.8410294144907113,161,249,473.495652460365,-2.8410294144907113,1.0,360.9666487131836,360.9666487131836,249,1702.6355178730155,161,360.9666487131836,473.495652460365,1.0,1702.6355178730155
512.3848712972758,1412029,2.1399364363655318,162,168,371.4883416064912,2.1399364363655318,1.0,512.3848712972758,512.3848712972758,168,1509.847577955452,162,512.3848712972758,371.4883416064912,1.0,1509.847577955452
408.9287730319315,1420437,112.90319603783317,163,205,404.877616843505,112.90319603783317,1.0,408.9287730319315,408.9287730319315,205,2122.2574149177435,163,408.9287730319315,404.877616843505,1.0,2122.2574149177435
241.85654432466487,1428388,-0.853534315826326,164,301,353.5743644935777,-0.853534315826326,1.0,241.85654432466487,241.85654432466487,301,1942.5258251810294,164,241.85654432466487,353.5743644935777,1.0,1942.5258251810294
544.915377109668,1436859,1.7606904574495688,165,161,377.84314488131696,1.7606904574495688,1.0,544.915377109668,544.915377109668,161,1638.5967288101292,165,544.915377109668,377.84314488131696,1.0,1638.5967288101292
481.7396239278758,1444579,16.49307904628248,166,173,407.40579612521213,16.49307904628248,1.0,481.7396239278758,481.7396239278758,173,1684.2403764131557,166,481.7396239278758,407.40579612521213,1.0,1684.2403764131557
473.95773858664467,1452619,43.13492653260175,167,165,373.4689532307658,43.13492653260175,1.0,473.95773858664455,473.95773858664455,165,1699.6363452896326,167,473.95773858664467,373.4689532307658,1.0,1699.6363452896326
379.14607639147823,1460227,2.2664569059427224,168,203,352.4812082522355,2.2664569059427224,1.0,379.14607639147823,379.14607639147823,203,2012.2312667323504,168,379.14607639147823,352.4812082522355,1.0,2012.2312667323504
549.5336671814971,1468888,117.10044207096782,169,152,352.16539201016707,117.10044207096782,1.0,549.5336671814971,549.5336671814971,152,1591.4555706680062,169,549.5336671814971,352.16539201016707,1.0,1591.4555706680062
315.45431874427976,1476459,99.45004997590827,170,213,237.32863043074323,99.45004997590827,1.0,315.4543187442799,315.4543187442799,213,1246.8170260470224,170,315.45431874427976,237.32863043074323,1.0,1246.8170260470224
277.6786876885922,1484287,-2.3731834410634107,171,236,251.08836474571882,-2.3731834410634107,1.0,277.67868768859233,277.67868768859233,236,1469.3956565976719,171,277.6786876885922,251.08836474571882,1.0,1469.3956565976719
420.0661987043996,1492480,-0.22758205042430468,172,192,374.68215271699694,-0.22758205042430468,1.0,420.0661987043996,420.0661987043996,192,2185.5155015495657,172,420.0661987043996,374.68215271699694,1.0,2185.5155015495657
441.2545746123596,1500197,118.98213653430494,173,176,352.117641231707,118.98213653430494,1.0,441.2545746123596,441.2545746123596,176,2037.0632428320428,173,441.2545746123596,352.117641231707,1.0,2037.0632428320428
58.19839377914436,1507872,-3.551644174695328,174,682,214.85700783536998,-3.551644174695328,1.0,58.19839377914438,58.19839377914438,682,2987.558691386384,174,58.19839377914436,214.85700783536998,1.0,2987.558691386384
386.44731082712104,1516463,41.382117611925146,175,189,348.34700010602825,41.382117611925146,1.0,386.44731082712104,386.44731082712104,189,1803.6585772930125,175,386.44731082712104,348.34700010602825,1.0,1803.6585772930125
531.0941142992959,1524390,-3.0147673666940498,176,161,425.1555548997928,-3.0147673666940498,1.0,531.0941142992959,531.0941142992959,161,1680.5746213865348,176,531.0941142992959,425.1555548997928,1.0,1680.5746213865348
208.42787030319528,1533224,-0.3742759550324921,177,305,269.874291842633,-0.3742759550324921,1.0,208.42787030319528,208.42787030319528,305,1496.3395456202222,177,208.42787030319528,269.874291842633,1.0,1496.3395456202222
424.6855121458278,1541303,0.6217391074044067,178,184,345.61290084509324,0.6217391074044067,1.0,424.6855121458278,424.6855121458278,184,1867.8895070956619,178,424.6855121458278,345.61290084509324,1.0,1867.8895070956619
317.9064023280168,1549608,-0.7243916118246057,179,219,240.71340147917965,-0.7243916118246057,1.0,317.9064023280168,317.9064023280168,219,1241.5130702056686,179,317.9064023280168,240.71340147917965,1.0,1241.5130702056686
384.5829727039353,1557767,-0.685031264483275,180,204,311.40219225980053,-0.685031264483275,1.0,384.58297270393524,384.58297270393524,204,1615.2573545570476,180,384.5829727039353,311.40219225980053,1.0,1615.2573545570476
436.3665680360253,1565846,-1.5444995509370278,181,179,344.4235104900921,-1.5444995509370278,1.0,436.3665680360254,436.3665680360254,179,1789.2389765251248,181,436.3665680360253,344.4235104900921,1.0,1789.2389765251248
468.8384753336911,1573531,-5.983232077641777,182,171,303.98684055773,-5.983232077641777,1.0,468.8384753336911,468.8384753336911,171,1413.0279248866848,182,468.8384753336911,303.98684055773,1.0,1413.0279248866848
338.37553782685035,1582476,-1.7109422492179405,183,218,258.79310794645005,-1.7109422492179405,1.0,338.3755378268504,338.3755378268504,218,1179.3474963387687,183,338.37553782685035,258.79310794645005,1.0,1179.3474963387687
262.21965107459914,1591106,-4.48456630838311,184,283,354.200899271662,-4.48456630838311,1.0,262.21965107459914,262.21965107459914,283,1898.3356033117707,184,262.21965107459914,354.200899271662,1.0,1898.3356033117707
579.8680034436417,1598749,20.676290422704632,185,161,566.6632761691675,20.676290422704632,1.0,579.8680034436417,579.8680034436417,161,3304.2823121559054,185,579.8680034436417,566.6632761691675,1.0,3304.2823121559054
411.28670436848375,1606344,46.23675458063521,186,184,317.3816517760941,46.23675458063521,1.0,411.28670436848375,411.28670436848375,184,1894.571955648363,186,411.28670436848375,317.3816517760941,1.0,1894.571955648363
483.08937787039525,1614789,-0.8198043163773672,187,179,417.4860671113287,-0.8198043163773672,1.0,483.08937787039525,483.08937787039525,179,2044.3670727370197,187,483.08937787039525,417.4860671113287,1.0,2044.3670727370197
300.59062239316586,1622845,-1.017411912439954,188,255,348.4879667190761,-1.017411912439954,1.0,300.59062239316586,300.59062239316586,255,1745.0214308732193,188,300.59062239316586,348.4879667190761,1.0,1745.0214308732193
120.79307477723252,1630869,-4.0417772705985096,189,484,272.2565670180332,-4.0417772705985096,1.0,120.79307477723252,120.79307477723252,484,1999.2972860339853,189,120.79307477723252,272.2565670180332,1.0,1999.2972860339853
279.39379157465015,1639143,-8.792318508162134,190,270,330.45910529431774,-8.792318508162134,1.0,279.39379157465015,279.39379157465015,270,1961.3685347146788,190,279.39379157465015,330.45910529431774,1.0,1961.3685347146788
115.69151112284878,1647600,-7.7317937156564644,191,508,331.22289029338225,-7.7317937156564644,1.0,115.69151112284877,115.69151112284877,508,2762.064311297603,191,115.69151112284878,331.22289029338225,1.0,2762.064311297603
362.5069250936389,1655463,-7.590282352458694,192,217,326.3215436164741,-7.590282352458694,1.0,362.50692509363904,362.50692509363904,217,1656.589318934215,192,362.5069250936389,326.3215436164741,1.0,1656.589318934215
387.915572247591,1663770,-10.08348899215223,193,202,364.99980973508895,-10.08348899215223,1.0,387.91557224759083,387.91557224759083,202,1694.481886496581,193,387.915572247591,364.99980973508895,1.0,1694.481886496581
327.4850484475482,1671861,-6.705390251079305,194,212,346.7305539082854,-6.705390251079305,1.0,327.4850484475483,327.4850484475483,212,1963.7938195399545,194,327.4850484475482,346.7305539082854,1.0,1963.7938195399545
333.4248739757301,1679655,-2.7493582984213294,195,217,278.5974713999809,-2.7493582984213294,1.0,333.42487397573007,333.42487397573007,217,1825.688222311693,195,333.4248739757301,278.5974713999809,1.0,1825.688222311693
269.2431346662531,1687615,-8.503638213693817,196,251,252.57317592532766,-8.503638213693817,1.0,269.2431346662531,269.2431346662531,251,1584.391101977939,196,269.2431346662531,252.57317592532766,1.0,1584.391101977939
313.1931221549545,1695673,-3.089117061719673,197,219,226.4278153746552,-3.089117061719673,1.0,313.1931221549545,313.1931221549545,219,1290.0153358595076,197,313.1931221549545,226.4278153746552,1.0,1290.0153358595076
280.51164536114896,1703459,-3.913545545705836,198,231,248.66291193602177,-3.913545545705836,1.0,280.51164536114896,280.51164536114896,231,1311.9143039346961,198,280.51164536114896,248.66291193602177,1.0,1311.9143039346961
304.2142852433461,1710980,-5.366775551538731,199,222,244.70059572970922,-5.366775551538731,1.0,304.2142852433461,304.2142852433461,222,1372.6013426999655,199,304.2142852433461,244.70059572970922,1.0,1372.6013426999655
284.13236322451587,1718757,-7.441514524356805,200,235,226.43912094059831,-7.441514524356805,1.0,284.13236322451587,284.13236322451587,235,1204.9747153889416,200,284.13236322451587,226.43912094059831,1.0,1204.9747153889416
294.1335489519305,1726900,-8.544774085685168,201,226,234.95195924670253,-8.544774085685168,1.0,294.1335489519305,294.1335489519305,226,1427.3031619109038,201,294.1335489519305,234.95195924670253,1.0,1427.3031619109038
211.17948300665125,1735015,-6.751702185074094,202,298,249.97543265147812,-6.751702185074094,1.0,211.17948300665125,211.17948300665125,298,1245.4558574829634,202,211.17948300665125,249.97543265147812,1.0,1245.4558574829634
253.97096836157064,1743307,-7.903091749882565,203,257,278.57761997433454,-7.903091749882565,1.0,253.9709683615706,253.9709683615706,257,1715.7527460395488,203,253.97096836157064,278.57761997433454,1.0,1715.7527460395488
290.44604076048427,1751238,-6.028449351081127,204,228,253.20300760172094,-6.028449351081127,1.0,290.44604076048427,290.44604076048427,228,1366.1112528995845,204,290.44604076048427,253.20300760172094,1.0,1366.1112528995845
234.13995721598027,1758973,-7.718566856260807,205,279,287.5646156395227,-7.718566856260807,1.0,234.13995721598025,234.13995721598025,279,1496.5418413918944,205,234.13995721598027,287.5646156395227,1.0,1496.5418413918944
385.1112739165454,1766699,-3.5793166825901537,206,192,328.55120765397425,-3.5793166825901537,1.0,385.1112739165454,385.1112739165454,192,2226.547144079017,206,385.1112739165454,328.55120765397425,1.0,2226.547144079017
219.25416185375252,1774631,-9.475507247406727,207,269,261.69845670401077,-9.475507247406727,1.0,219.25416185375255,219.25416185375255,269,1743.2848862150622,207,219.25416185375252,261.69845670401077,1.0,1743.2848862150622
284.63526226674884,1782908,-7.641953921596087,208,239,310.42940308801974,-7.641953921596087,1.0,284.6352622667488,284.6352622667488,239,1864.2735354260142,208,284.63526226674884,310.42940308801974,1.0,1864.2735354260142
417.4130931758255,1791024,-4.235768582852045,209,188,377.6233872158028,-4.235768582852045,1.0,417.41309317582545,417.41309317582545,188,2212.095004285835,209,417.4130931758255,377.6233872158028,1.0,2212.095004285835
228.9084137737453,1798941,-3.4610032151933323,210,276,254.03151797605605,-3.4610032151933323,1.0,228.9084137737453,228.9084137737453,276,1389.3398880032155,210,228.9084137737453,254.03151797605605,1.0,1389.3398880032155
270.72998892764645,1806577,-3.742805139756113,211,221,208.5475874312565,-3.742805139756113,1.0,270.72998892764645,270.72998892764645,221,1253.8997428078803,211,270.72998892764645,208.5475874312565,1.0,1253.8997428078803
275.13687613053844,1814759,-2.12205894933211,212,228,235.49849521765492,-2.12205894933211,1.0,275.13687613053844,275.13687613053844,228,1293.0981518167912,212,275.13687613053844,235.49849521765492,1.0,1293.0981518167912
302.97601636979033,1822520,-6.632340524566965,213,220,311.07447290876144,-6.632340524566965,1.0,302.97601636979033,302.97601636979033,220,1781.0162162319398,213,302.97601636979033,311.07447290876144,1.0,1781.0162162319398
394.78149001417995,1830262,-7.757631827618049,214,187,304.80867474490566,-7.757631827618049,1.0,394.78149001417995,394.78149001417995,187,1377.1182901663874,214,394.78149001417995,304.80867474490566,1.0,1377.1182901663874
320.93516531623203,1838065,-7.342651863292367,215,208,290.28731511455146,-7.342651863292367,1.0,320.93516531623203,320.93516531623203,208,1866.5383855225405,215,320.93516531623203,290.28731511455146,1.0,1866.5383855225405
256.25318742500684,1845683,-8.179394549330942,216,264,359.183612405748,-8.179394549330942,1.0,256.25318742500684,256.25318742500684,264,1805.734480936708,216,256.25318742500684,359.183612405748,1.0,1805.734480936708
163.4768456482095,1854445,-6.250283538204363,217,336,246.3139957457551,-6.250283538204363,1.0,163.47684564820952,163.47684564820952,336,1826.6965762192497,217,163.4768456482095,246.3139957457551,1.0,1826.6965762192497
482.8049796794509,1862497,-8.737614738706574,218,158,382.3110294767955,-8.737614738706574,1.0,482.80497967945104,482.80497967945104,158,1885.8573285965647,218,482.8049796794509,382.3110294767955,1.0,1885.8573285965647
436.37864340713435,1870988,-7.8802591579339465,219,166,339.12232386098844,-7.8802591579339465,1.0,436.3786434071344,436.3786434071344,166,1620.1825329838064,219,436.37864340713435,339.12232386098844,1.0,1620.1825329838064
370.07722643209974,1880448,-7.114164293632896,220,191,310.21476558391413,-7.114164293632896,1.0,370.07722643209974,370.07722643209974,191,1336.7934234459935,220,370.07722643209974,310.21476558391413,1.0,1336.7934234459935
293.89546610380603,1888459,-8.426574508769264,221,234,416.08444617805253,-8.426574508769264,1.0,293.89546610380603,293.89546610380603,234,2048.510852715289,221,293.89546610380603,416.08444617805253,1.0,2048.510852715289
424.571099940709,1897646,-2.2050883772679803,222,169,398.16200053962893,-2.2050883772679803,1.0,424.571099940709,424.571099940709,169,1781.7726660076107,222,424.571099940709,398.16200053962893,1.0,1781.7726660076107
235.28692755375513,1905833,-5.561665814898397,223,243,230.16172789748052,-5.561665814898397,1.0,235.28692755375513,235.28692755375513,243,1182.1001599763288,223,235.28692755375513,230.16172789748052,1.0,1182.1001599763288
347.97393590791603,1913839,-5.333680796623257,224,199,391.04789610495146,-5.333680796623257,1.0,347.97393590791603,347.97393590791603,199,1995.2502212313989,224,347.97393590791603,391.04789610495146,1.0,1995.2502212313989
283.12872226111307,1921484,-9.709018270545096,225,217,289.97536705553466,-9.709018270545096,1.0,283.1287222611131,283.1287222611131,217,1507.3277231722175,225,283.12872226111307,289.97536705553466,1.0,1507.3277231722175
216.44830888054975,1929755,-7.7476318179861785,226,260,232.21808462091712,-7.7476318179861785,1.0,216.4483088805498,216.4483088805498,260,1495.8264044346333,226,216.44830888054975,232.21808462091712,1.0,1495.8264044346333
318.0694509549873,1937927,-6.632161047814007,227,212,320.68204566683346,-6.632161047814007,1.0,318.0694509549873,318.0694509549873,212,1333.2201097387895,227,318.0694509549873,320.68204566683346,1.0,1333.2201097387895
304.64425230339316,1946003,-8.359783179276189,228,213,338.92689251210453,-8.359783179276189,1.0,304.6442523033932,304.6442523033932,213,2148.617519533957,228,304.64425230339316,338.92689251210453,1.0,2148.617519533957
401.6249065511556,1953936,19.4908894502843,229,185,357.8041308994774,19.4908894502843,1.0,401.6249065511556,401.6249065511556,185,1760.2238366231202,229,401.6249065511556,357.8041308994774,1.0,1760.2238366231202
308.37676974846624,1962042,-6.632265500556909,230,220,273.4214888725729,-6.632265500556909,1.0,308.3767697484662,308.3767697484662,220,1503.987653523556,230,308.37676974846624,273.4214888725729,1.0,1503.987653523556
243.0161136444117,1971026,-2.4089003710163404,231,265,223.20490185739902,-2.4089003710163404,1.0,243.0161136444117,243.0161136444117,265,1266.0412936974617,231,243.0161136444117,223.20490185739902,1.0,1266.0412936974617
236.55671584584297,1979263,-5.056883286784053,232,263,267.8422966442418,-5.056883286784053,1.0,236.55671584584297,236.55671584584297,263,1385.5423538896644,232,236.55671584584297,267.8422966442418,1.0,1385.5423538896644
128.76336936065934,1988060,-7.463653706719011,233,392,200.0742546975829,-7.463653706719011,1.0,128.76336936065934,128.76336936065934,392,1160.2919688806685,233,128.76336936065934,200.0742546975829,1.0,1160.2919688806685
247.4438723643345,1995890,-7.852059887048482,234,269,275.97325392595945,-7.852059887048482,1.0,247.44387236433457,247.44387236433457,269,1398.5174522628336,234,247.4438723643345,275.97325392595945,1.0,1398.5174522628336
251.63831962788834,2003815,-4.757240426303778,235,246,264.3026762420182,-4.757240426303778,1.0,251.63831962788834,251.63831962788834,246,1327.5301764185047,235,251.63831962788834,264.3026762420182,1.0,1327.5301764185047
229.78508185274328,2011927,-7.088872454778212,236,278,295.1392207030499,-7.088872454778212,1.0,229.78508185274328,229.78508185274328,278,2128.003865365442,236,229.78508185274328,295.1392207030499,1.0,2128.003865365442
216.44597097603273,2020432,-2.6903116038405694,237,276,254.62065863555495,-2.6903116038405694,1.0,216.44597097603273,216.44597097603273,276,1470.1897769502089,237,216.44597097603273,254.62065863555495,1.0,1470.1897769502089
191.86939071873502,2028520,-2.235489426100032,238,301,256.620524182068,-2.235489426100032,1.0,191.86939071873502,191.86939071873502,301,1426.785723929167,238,191.86939071873502,256.620524182068,1.0,1426.785723929167
261.23901076775087,2037627,-0.6872719680088868,239,231,242.20518038419794,-0.6872719680088868,1.0,261.23901076775087,261.23901076775087,231,1255.9090581356925,239,261.23901076775087,242.20518038419794,1.0,1255.9090581356925
262.7585897300885,2045396,-1.150542326733679,240,244,289.6815628650455,-1.150542326733679,1.0,262.75858973008854,262.75858973008854,244,2103.489131322754,240,262.7585897300885,289.6815628650455,1.0,2103.489131322754
225.7242245979354,2053824,-2.5145088785306267,241,279,268.1713116619561,-2.5145088785306267,1.0,225.72422459793538,225.72422459793538,279,1357.398909939627,241,225.7242245979354,268.1713116619561,1.0,1357.398909939627
157.9414013320499,2062295,-2.569982960391156,242,353,211.5584410542754,-2.569982960391156,1.0,157.9414013320499,157.9414013320499,353,1212.6507298975935,242,157.9414013320499,211.5584410542754,1.0,1212.6507298975935
81.26272967028885,2070417,-2.447660424941584,243,541,175.7654956638866,-2.447660424941584,1.0,81.26272967028885,81.26272967028885,541,1202.1424005620001,243,81.26272967028885,175.7654956638866,1.0,1202.1424005620001
138.93811638987194,2078948,-7.066066336421395,244,396,252.30277321400604,-7.066066336421395,1.0,138.93811638987194,138.93811638987194,396,1629.567325971642,244,138.93811638987194,252.30277321400604,1.0,1629.567325971642
188.71156676489116,2086945,-4.405758628702353,245,344,294.58070822478396,-4.405758628702353,1.0,188.71156676489116,188.71156676489116,344,1853.9178313549457,245,188.71156676489116,294.58070822478396,1.0,1853.9178313549457
128.380761322469,2094651,-9.939320413153869,246,421,237.71197715128724,-9.939320413153869,1.0,128.380761322469,128.380761322469,421,1476.1745695923485,246,128.380761322469,237.71197715128724,1.0,1476.1745695923485
183.75134500804688,2103087,-4.592604805728844,247,341,285.82189187557725,-4.592604805728844,1.0,183.75134500804688,183.75134500804688,341,1536.059718825321,247,183.75134500804688,285.82189187557725,1.0,1536.059718825321
225.2073720123807,2110887,-4.311506411083511,248,290,292.45144140808475,-4.311506411083511,1.0,225.2073720123807,225.2073720123807,290,1517.2760752656204,248,225.2073720123807,292.45144140808475,1.0,1517.2760752656204
276.9132033654947,2119081,-5.427772768400185,249,227,273.58092324961405,-5.427772768400185,1.0,276.9132033654947,276.9132033654947,227,1606.470630906455,249,276.9132033654947,273.58092324961405,1.0,1606.470630906455
270.91124531521507,2127343,-3.1009584213912227,250,252,320.6752532763349,-3.1009584213912227,1.0,270.91124531521507,270.91124531521507,252,1615.527015298055,250,270.91124531521507,320.6752532763349,1.0,1615.527015298055
248.96570794802582,2135503,-7.430514343517915,251,261,281.84748463013665,-7.430514343517915,1.0,248.96570794802582,248.96570794802582,261,1449.202491224221,251,248.96570794802582,281.84748463013665,1.0,1449.202491224221
262.4460761073774,2143096,-0.4981459028412749,252,239,264.8515490828498,-0.4981459028412749,1.0,262.4460761073774,262.4460761073774,239,2368.183892944393,252,262.4460761073774,264.8515490828498,1.0,2368.183892944393
260.08469256319114,2151632,0.6564162517638343,253,228,229.063307778857,0.6564162517638343,1.0,260.08469256319114,260.08469256319114,228,1170.8719717194856,253,260.08469256319114,229.063307778857,1.0,1170.8719717194856
206.77416573337825,2159605,-6.090058226118148,254,278,221.1157760753715,-6.090058226118148,1.0,206.77416573337825,206.77416573337825,278,1503.8741850280273,254,206.77416573337825,221.1157760753715,1.0,1503.8741850280273
194.8153143239341,2168175,-6.986408667969205,255,290,259.8479114207439,-6.986408667969205,1.0,194.81531432393407,194.81531432393407,290,1426.3420303631508,255,194.8153143239341,259.8479114207439,1.0,1426.3420303631508
265.9982840551097,2177217,-5.8751191242941045,256,235,272.51322802776343,-5.8751191242941045,1.0,265.99828405510976,265.99828405510976,235,1245.005745057961,256,265.9982840551097,272.51322802776343,1.0,1245.005745057961
227.7484763685339,2185740,-2.098403945401847,257,259,245.87598815324336,-2.098403945401847,1.0,227.74847636853391,227.74847636853391,259,1354.700464692515,257,227.7484763685339,245.87598815324336,1.0,1354.700464692515
