MetaTest/__unnamed_task__/NumEpisodes,MetaTest/__unnamed_task__/StdReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/__unnamed_task__/MinReturn,MetaTest/Average/AverageReturn,MetaTest/Average/MaxReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/__unnamed_task__/MaxReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/__unnamed_task__/TerminationRate,MetaTest/Average/MinReturn,TotalEnvSteps,MetaTest/Average/TerminationRate,MetaTest/__unnamed_task__/Iteration,MetaTest/Average/AverageDiscountedReturn
121,758.0732746954585,121,758.0732746954585,22.099795256208907,738.572110679143,3494.4259720242394,738.572110679143,3494.4259720242394,738.5721106791428,239,1.0,22.099795256208907,2393843,1.0,239,738.5721106791428
114,615.2171080198644,114,615.2171080198644,11.98107052519217,687.0240634957031,2970.670192085107,687.0240634957031,2970.670192085107,687.0240634957031,240,1.0,11.98107052519217,2404659,1.0,240,687.0240634957031
87,931.6276054827928,87,931.6276054827928,23.21692693490085,1036.7263892744486,3800.158693824486,1036.7263892744486,3800.158693824486,1036.7263892744486,241,0.9655172413793104,23.21692693490085,2414529,0.9655172413793104,241,1036.7263892744486
113,771.3581905746863,113,771.3581905746863,14.866173279568114,789.2761517981478,3975.3316906871537,789.2761517981478,3975.3316906871537,789.2761517981478,242,1.0,14.866173279568114,2424465,1.0,242,789.2761517981478
113,570.7216328512483,113,570.7216328512483,73.9768622042234,704.7329580524812,3724.247770401739,704.7329580524812,3724.247770401739,704.7329580524812,243,1.0,73.9768622042234,2434281,1.0,243,704.7329580524812
104,763.2383146294574,104,763.2383146294574,16.39953381681142,786.2229497703237,3571.68432624441,786.2229497703237,3571.68432624441,786.2229497703236,244,0.9903846153846154,16.39953381681142,2443991,0.9903846153846154,244,786.2229497703236
103,683.5184520826476,103,683.5184520826476,13.396227897115434,831.385507190372,3245.7065830655088,831.385507190372,3245.7065830655088,831.385507190372,245,0.9902912621359223,13.396227897115434,2453975,0.9902912621359223,245,831.385507190372
95,658.701333324057,95,658.701333324057,23.00994936098043,834.4163921645668,3193.094856210399,834.4163921645668,3193.094856210399,834.4163921645669,246,1.0,23.00994936098043,2465293,1.0,246,834.4163921645669
96,810.6945655968227,96,810.6945655968227,29.992344198369803,914.3202752787669,4127.007912947982,914.3202752787669,4127.007912947982,914.3202752787666,247,0.9791666666666666,29.992344198369803,2475088,0.9791666666666666,247,914.3202752787666
139,511.92363164572646,139,511.92363164572646,21.0319387759332,570.1441899700216,2409.4473240145767,570.1441899700216,2409.4473240145767,570.1441899700217,248,1.0,21.0319387759332,2485721,1.0,248,570.1441899700217
95,725.2443355884128,95,725.2443355884128,28.30928041803957,936.134305216043,3286.028942010146,936.134305216043,3286.028942010146,936.134305216043,249,1.0,28.30928041803957,2495680,1.0,249,936.134305216043
89,683.9084003056299,89,683.9084003056299,119.21380118071247,1005.0426125347407,2963.087273825127,1005.0426125347407,2963.087273825127,1005.0426125347409,250,1.0,119.21380118071247,2505560,1.0,250,1005.0426125347409
93,957.3076619230268,93,957.3076619230268,62.18499583355268,988.2161387271227,4204.422082328823,988.2161387271227,4204.422082328823,988.2161387271226,251,0.956989247311828,62.18499583355268,2514341,0.956989247311828,251,988.2161387271226
126,534.4509912660624,126,534.4509912660624,12.934772897170754,599.5017883046152,2376.1537174749724,599.5017883046152,2376.1537174749724,599.5017883046152,252,1.0,12.934772897170754,2523380,1.0,252,599.5017883046152
105,755.8557451228583,105,755.8557451228583,22.716819324288046,853.2847002288142,3574.9460875139894,853.2847002288142,3574.9460875139894,853.2847002288141,253,1.0,22.716819324288046,2533329,1.0,253,853.2847002288141
102,726.1308390420714,102,726.1308390420714,47.23792419533133,832.6924508542904,3036.8114046134433,832.6924508542904,3036.8114046134433,832.6924508542903,254,1.0,47.23792419533133,2543027,1.0,254,832.6924508542903
116,718.3764024636033,116,718.3764024636033,79.3741374841454,726.3250684895504,4096.651619251587,726.3250684895504,4096.651619251587,726.3250684895504,255,0.9827586206896551,79.3741374841454,2551458,0.9827586206896551,255,726.3250684895504
138,383.74187991456546,138,383.74187991456546,24.26660192675996,516.4570671519022,2033.8904916977688,516.4570671519022,2033.8904916977688,516.457067151902,256,1.0,24.26660192675996,2561173,1.0,256,516.457067151902
102,874.143750502569,102,874.143750502569,63.963622281914226,889.4353569106987,3917.2091933838133,889.4353569106987,3917.2091933838133,889.4353569106986,257,1.0,63.963622281914226,2571536,1.0,257,889.4353569106986
109,532.2053719550543,109,532.2053719550543,61.20556075154559,677.6468336805704,2621.917720430444,677.6468336805704,2621.917720430444,677.6468336805702,258,1.0,61.20556075154559,2580338,1.0,258,677.6468336805702
122,468.8679652774756,122,468.8679652774756,87.0080220530298,605.7895481619048,2388.142931905592,605.7895481619048,2388.142931905592,605.7895481619048,259,1.0,87.0080220530298,2589079,1.0,259,605.7895481619048
118,538.1191611145406,118,538.1191611145406,80.58983793098322,691.243242386228,2443.508542221852,691.243242386228,2443.508542221852,691.2432423862281,260,1.0,80.58983793098322,2599889,1.0,260,691.2432423862281
143,588.0235584367381,143,588.0235584367381,26.52299752168904,551.6171448372746,3815.260910692215,551.6171448372746,3815.260910692215,551.6171448372746,261,0.993006993006993,26.52299752168904,2608309,0.993006993006993,261,551.6171448372746
101,720.7500648064944,101,720.7500648064944,93.32516827930634,891.3657721778796,3163.059004329192,891.3657721778796,3163.059004329192,891.3657721778795,262,1.0,93.32516827930634,2618292,1.0,262,891.3657721778795
