MetaTest/__unnamed_task__/NumEpisodes,MetaTest/__unnamed_task__/TerminationRate,MetaTest/__unnamed_task__/StdReturn,MetaTest/__unnamed_task__/MaxReturn,MetaTest/Average/Iteration,MetaTest/Average/AverageReturn,MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/Iteration,MetaTest/Average/StdReturn,MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/__unnamed_task__/MinReturn,MetaTest/Average/MaxReturn,MetaTest/Average/MinReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/Average/AverageDiscountedReturn
97,1.0,387.50877614260133,2298.627787899057,260,1047.247547878354,97,260,387.50877614260133,1.0,2415153,583.1738526504532,2298.627787899057,583.1738526504532,1047.247547878354,1047.247547878354,1047.247547878354
115,1.0,320.4542498287792,2159.069580615566,261,876.2254112653932,115,261,320.4542498287792,1.0,2423623,292.65158343232156,2159.069580615566,292.65158343232156,876.2254112653933,876.2254112653932,876.2254112653933
106,1.0,330.1881449890582,2360.2323421854335,262,968.1336918057762,106,262,330.1881449890582,1.0,2432354,550.8156279301782,2360.2323421854335,550.8156279301782,968.1336918057762,968.1336918057762,968.1336918057762
104,1.0,346.9365576526002,3151.6675139350486,263,985.2305240914623,104,263,346.9365576526002,1.0,2441602,473.8162822084349,3151.6675139350486,473.8162822084349,985.2305240914623,985.2305240914623,985.2305240914623
99,1.0,429.89014245332993,2926.4029220565226,264,1077.9505463519822,99,264,429.89014245332993,1.0,2449793,596.9446503672604,2926.4029220565226,596.9446503672604,1077.9505463519822,1077.9505463519822,1077.9505463519822
107,1.0,313.91331131270266,2547.686392581637,265,987.0911133093198,107,265,313.91331131270266,1.0,2459083,587.2899039838186,2547.686392581637,587.2899039838186,987.0911133093197,987.0911133093198,987.0911133093197
95,1.0,414.33093380197533,3269.3874798699862,266,1121.2416729046402,95,266,414.33093380197533,1.0,2468257,608.8260905807294,3269.3874798699862,608.8260905807294,1121.2416729046402,1121.2416729046402,1121.2416729046402
104,1.0,229.04247358644665,1856.3188576544467,267,984.8207624573902,104,267,229.04247358644665,1.0,2476802,580.8920396194699,1856.3188576544467,580.8920396194699,984.8207624573902,984.8207624573902,984.8207624573902
111,1.0,193.264268697701,1665.7628360066974,268,888.4718296330126,111,268,193.264268697701,1.0,2486163,509.5196055629361,1665.7628360066974,509.5196055629361,888.4718296330125,888.4718296330126,888.4718296330125
101,1.0,302.6519015413481,2285.0513956240275,269,1031.9662927082038,101,269,302.6519015413481,1.0,2495429,590.1924165362941,2285.0513956240275,590.1924165362941,1031.9662927082036,1031.9662927082038,1031.9662927082036
98,1.0,315.53642022393404,2337.4866464718657,270,1061.2582948313234,98,270,315.53642022393404,1.0,2504871,501.3002371556381,2337.4866464718657,501.3002371556381,1061.2582948313234,1061.2582948313234,1061.2582948313234
99,1.0,271.4381430089252,1777.6382036687257,271,1032.8948472217587,99,271,271.4381430089252,1.0,2514236,337.3421183760542,1777.6382036687257,337.3421183760542,1032.8948472217587,1032.8948472217587,1032.8948472217587
99,1.0,253.76745581668777,2297.334132214233,272,1048.6165852628558,99,272,253.76745581668777,1.0,2523906,642.026964537695,2297.334132214233,642.026964537695,1048.6165852628556,1048.6165852628558,1048.6165852628556
92,0.9891304347826086,406.219208687479,3522.9656621558897,273,1210.8642214663605,92,273,406.219208687479,0.9891304347826086,2533579,676.826190672724,3522.9656621558897,676.826190672724,1210.8642214663607,1210.8642214663605,1210.8642214663607
154,1.0,297.9623501260441,1289.111069575113,274,564.0164160275845,154,274,297.9623501260441,1.0,2543131,271.3220131556871,1289.111069575113,271.3220131556871,564.0164160275845,564.0164160275845,564.0164160275845
102,0.9901960784313726,360.4750180380664,3524.949794611318,275,1002.9014770842147,102,275,360.4750180380664,0.9901960784313726,2551718,643.2211391530907,3524.949794611318,643.2211391530907,1002.9014770842147,1002.9014770842147,1002.9014770842147
103,1.0,337.532194409908,2343.1989128288105,276,986.2960076406875,103,276,337.532194409908,1.0,2561470,307.3754213742715,2343.1989128288105,307.3754213742715,986.2960076406875,986.2960076406875,986.2960076406875
108,1.0,260.22203114487553,2009.338891557399,277,957.5468012651826,108,277,260.22203114487553,1.0,2570054,557.8544370257065,2009.338891557399,557.8544370257065,957.5468012651826,957.5468012651826,957.5468012651826
97,1.0,335.26018736229946,2322.3238127421946,278,1122.6725543146576,97,278,335.26018736229946,1.0,2578842,652.3620592668633,2322.3238127421946,652.3620592668633,1122.6725543146574,1122.6725543146576,1122.6725543146574
96,1.0,290.69043953207864,2289.6412847592906,279,1091.7464393343141,96,279,290.69043953207864,1.0,2587433,619.3193868539017,2289.6412847592906,619.3193868539017,1091.746439334314,1091.7464393343141,1091.746439334314
97,1.0,337.2407522400488,2302.700448426842,280,1118.2479397939305,97,280,337.2407522400488,1.0,2595880,591.4461862671936,2302.700448426842,591.4461862671936,1118.24793979393,1118.2479397939305,1118.24793979393
102,1.0,168.75257549507182,1547.3851647933463,281,995.4627058382249,102,281,168.75257549507182,1.0,2605612,594.9563817324747,1547.3851647933463,594.9563817324747,995.4627058382249,995.4627058382249,995.4627058382249
105,1.0,210.65263035397408,1537.3927975035674,282,989.0380081293484,105,282,210.65263035397408,1.0,2614714,625.5745040655876,1537.3927975035674,625.5745040655876,989.0380081293487,989.0380081293484,989.0380081293487
102,1.0,228.22702112791717,1955.2784365356772,283,975.6240309656166,102,283,228.22702112791717,1.0,2623897,336.9935048716346,1955.2784365356772,336.9935048716346,975.6240309656167,975.6240309656166,975.6240309656167
105,1.0,188.02517097971744,1629.377099583045,284,978.027189993246,105,284,188.02517097971744,1.0,2632358,648.6518383196503,1629.377099583045,648.6518383196503,978.027189993246,978.027189993246,978.027189993246
103,1.0,233.06209800538065,2093.5027560137414,285,1062.813582690107,103,285,233.06209800538065,1.0,2641494,660.3569472348363,2093.5027560137414,660.3569472348363,1062.813582690107,1062.813582690107,1062.813582690107
106,1.0,221.99532247035668,2270.4334577182167,286,986.0295303654293,106,286,221.99532247035668,1.0,2650634,660.151822553719,2270.4334577182167,660.151822553719,986.0295303654291,986.0295303654293,986.0295303654291
107,1.0,299.7938178224585,2105.6572572735754,287,1004.6021885452424,107,287,299.7938178224585,1.0,2659223,316.5635344979374,2105.6572572735754,316.5635344979374,1004.6021885452425,1004.6021885452424,1004.6021885452425
115,1.0,183.67129026375412,1271.2953177461275,288,889.8302523359695,115,288,183.67129026375412,1.0,2667572,437.60911074099704,1271.2953177461275,437.60911074099704,889.8302523359696,889.8302523359695,889.8302523359696
102,1.0,289.8555535024121,2675.601888159113,289,1034.2063733480952,102,289,289.8555535024121,1.0,2677278,640.9544043589351,2675.601888159113,640.9544043589351,1034.206373348095,1034.2063733480952,1034.206373348095
99,1.0,329.247947953642,2426.6411869902618,290,1065.5047953226124,99,290,329.247947953642,1.0,2686043,618.98385599367,2426.6411869902618,618.98385599367,1065.5047953226122,1065.5047953226124,1065.5047953226122
114,1.0,164.66852710919147,1410.7211163441345,291,874.90470613894,114,291,164.66852710919147,1.0,2695823,621.5984232023983,1410.7211163441345,621.5984232023983,874.90470613894,874.90470613894,874.90470613894
108,1.0,152.14870430312945,1614.498916856984,292,956.853391684919,108,292,152.14870430312945,1.0,2704286,675.580539898425,1614.498916856984,675.580539898425,956.853391684919,956.853391684919,956.853391684919
104,1.0,220.92186026841546,1749.4867309908393,293,1048.614786326097,104,293,220.92186026841546,1.0,2712744,643.1453636222266,1749.4867309908393,643.1453636222266,1048.6147863260967,1048.614786326097,1048.6147863260967
105,1.0,243.86394919270333,1789.1859730998258,294,997.2341713539818,105,294,243.86394919270333,1.0,2720717,635.8523455803102,1789.1859730998258,635.8523455803102,997.2341713539818,997.2341713539818,997.2341713539818
108,1.0,180.10607865024653,1431.9525995781419,295,950.5412199705979,108,295,180.10607865024653,1.0,2729251,658.2849006021504,1431.9525995781419,658.2849006021504,950.5412199705979,950.5412199705979,950.5412199705979
107,1.0,273.08716373398585,2366.581065736808,296,1020.9400494799629,107,296,273.08716373398585,1.0,2739027,654.7246814841413,2366.581065736808,654.7246814841413,1020.9400494799628,1020.9400494799629,1020.9400494799628
95,1.0,298.60998061323846,2457.312762211442,297,1146.0916820310158,95,297,298.60998061323846,1.0,2749483,799.7543647277332,2457.312762211442,799.7543647277332,1146.0916820310158,1146.0916820310158,1146.0916820310158
98,1.0,181.71191101443873,1864.5930044948345,298,1097.6577378489017,98,298,181.71191101443873,1.0,2758624,663.8432471858497,1864.5930044948345,663.8432471858497,1097.6577378489017,1097.6577378489017,1097.6577378489017
106,1.0,256.07744618533525,1831.469993195311,299,988.449330147488,106,299,256.07744618533525,1.0,2766637,492.91041981398274,1831.469993195311,492.91041981398274,988.4493301474882,988.449330147488,988.4493301474882
100,1.0,219.09150223016223,2448.831797453358,300,1068.6587795987896,100,300,219.09150223016223,1.0,2775164,700.6261028681689,2448.831797453358,700.6261028681689,1068.6587795987898,1068.6587795987896,1068.6587795987898
