MetaTest/__unnamed_task__/MaxReturn,MetaTest/Average/TerminationRate,MetaTest/Average/StdReturn,MetaTest/__unnamed_task__/MinReturn,MetaTest/Average/MaxReturn,MetaTest/__unnamed_task__/Iteration,MetaTest/Average/Iteration,MetaTest/Average/MinReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/__unnamed_task__/TerminationRate,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/NumEpisodes,TotalEnvSteps,MetaTest/__unnamed_task__/StdReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/Average/AverageReturn
3345.3405576107243,0.9882352941176471,521.8555083431111,670.2644039009933,3345.3405576107243,127,127,670.2644039009933,1256.5519944292141,0.9882352941176471,1256.5519944292141,85,85,1202095,521.8555083431111,1256.5519944292141,1256.5519944292141
3091.0696160123375,1.0,467.3531989553847,660.4866681677381,3091.0696160123375,128,128,660.4866681677381,1285.1677933735252,1.0,1285.1677933735255,80,80,1211243,467.3531989553847,1285.1677933735255,1285.1677933735252
2907.809786154229,1.0,485.6134192701373,617.2707350735154,2907.809786154229,129,129,617.2707350735154,1212.9535687220643,1.0,1212.9535687220641,87,87,1221548,485.6134192701373,1212.9535687220641,1212.9535687220643
3419.88259733161,0.9743589743589743,582.1366717045712,704.5099566060437,3419.88259733161,130,130,704.5099566060437,1413.5696131267412,0.9743589743589743,1413.5696131267412,78,78,1230955,582.1366717045712,1413.5696131267412,1413.5696131267412
3606.0924453929124,0.9875,478.301116613699,570.8034591117722,3606.0924453929124,131,131,570.8034591117722,1301.8714148635386,0.9875,1301.8714148635383,80,80,1240902,478.301116613699,1301.8714148635383,1301.8714148635386
3457.231463357586,0.95,710.53359624905,479.311005298218,3457.231463357586,132,132,479.311005298218,1382.4312110847936,0.95,1382.4312110847936,80,80,1252740,710.53359624905,1382.4312110847936,1382.4312110847936
3385.2853910263025,0.9876543209876543,612.6671078922751,52.225204681214244,3385.2853910263025,133,133,52.225204681214244,1337.448098494009,0.9876543209876543,1337.4480984940087,81,81,1262247,612.6671078922751,1337.4480984940087,1337.448098494009
3484.5094570373435,1.0,556.0461078016057,612.5092835621701,3484.5094570373435,134,134,612.5092835621701,1656.1564523240893,1.0,1656.15645232409,71,71,1272953,556.0461078016057,1656.15645232409,1656.1564523240893
3370.8673495812163,0.9891304347826086,484.0430421731056,616.8388601542639,3370.8673495812163,135,135,616.8388601542639,1137.1269794942405,0.9891304347826086,1137.1269794942405,92,92,1282865,484.0430421731056,1137.1269794942405,1137.1269794942405
2782.4338085130757,1.0,399.51692255323434,579.9516491518771,2782.4338085130757,136,136,579.9516491518771,1106.8206791938696,1.0,1106.8206791938696,93,93,1293226,399.51692255323434,1106.8206791938696,1106.8206791938696
3506.9586959185513,0.9883720930232558,507.87190242314387,537.7388773717589,3506.9586959185513,137,137,537.7388773717589,1196.1580643607713,0.9883720930232558,1196.1580643607713,86,86,1303125,507.87190242314387,1196.1580643607713,1196.1580643607713
2417.1749576845614,1.0,296.10083968552186,583.9714703720907,2417.1749576845614,138,138,583.9714703720907,1067.7371311443458,1.0,1067.7371311443458,94,94,1314092,296.10083968552186,1067.7371311443458,1067.7371311443458
2501.7907835458986,1.0,355.01370681105965,759.2061406781753,2501.7907835458986,139,139,759.2061406781753,1191.8642476631846,1.0,1191.8642476631846,87,87,1324835,355.01370681105965,1191.8642476631846,1191.8642476631846
3437.658491521827,0.989010989010989,427.7642294197142,660.1508757682569,3437.658491521827,140,140,660.1508757682569,1151.0823776886502,0.989010989010989,1151.0823776886505,91,91,1333993,427.7642294197142,1151.0823776886505,1151.0823776886502
1643.185738529833,1.0,215.15959759666285,311.45610603790647,1643.185738529833,141,141,311.45610603790647,962.0405132986766,1.0,962.0405132986766,100,100,1344079,215.15959759666285,962.0405132986766,962.0405132986766
2269.384991148373,1.0,327.08726130207054,491.45855677670886,2269.384991148373,142,142,491.45855677670886,1076.4960292638373,1.0,1076.4960292638373,95,95,1352950,327.08726130207054,1076.4960292638373,1076.4960292638373
2764.6591800547144,1.0,361.47838573411815,630.6010044606955,2764.6591800547144,143,143,630.6010044606955,1169.8398477590943,1.0,1169.8398477590943,96,96,1363049,361.47838573411815,1169.8398477590943,1169.8398477590943
2181.2760982771792,1.0,330.8410243854701,556.6210531234357,2181.2760982771792,144,144,556.6210531234357,1149.6548633701325,1.0,1149.654863370133,94,94,1372582,330.8410243854701,1149.654863370133,1149.6548633701325
3524.029001161596,0.9891304347826086,425.407443988209,578.6834700175668,3524.029001161596,145,145,578.6834700175668,1122.509324292223,0.9891304347826086,1122.509324292223,92,92,1381802,425.407443988209,1122.509324292223,1122.509324292223
3221.9349239776225,1.0,410.4583696917769,73.50470637305395,3221.9349239776225,146,146,73.50470637305395,1116.032670322328,1.0,1116.032670322328,91,91,1389797,410.4583696917769,1116.032670322328,1116.032670322328
2786.3782871870394,1.0,413.85523937996334,694.3225562998034,2786.3782871870394,147,147,694.3225562998034,1213.2903504476,1.0,1213.2903504475998,86,86,1399301,413.85523937996334,1213.2903504475998,1213.2903504476
2090.9816614027195,1.0,280.67709176827077,645.6539485261022,2090.9816614027195,148,148,645.6539485261022,1121.9460555528267,1.0,1121.946055552827,93,93,1408646,280.67709176827077,1121.946055552827,1121.9460555528267
2282.4497696750336,1.0,364.16901408414407,626.7789182732997,2282.4497696750336,149,149,626.7789182732997,1182.010565159833,1.0,1182.0105651598328,88,88,1418991,364.16901408414407,1182.0105651598328,1182.010565159833
3348.080843837748,0.9887640449438202,492.8435430896454,41.26249830582752,3348.080843837748,150,150,41.26249830582752,1217.5179851826251,0.9887640449438202,1217.5179851826254,89,89,1428454,492.8435430896454,1217.5179851826254,1217.5179851826251
3118.789996185736,1.0,558.170677567063,668.1775363786153,3118.789996185736,151,151,668.1775363786153,1525.3421619815947,1.0,1525.3421619815947,72,72,1437132,558.170677567063,1525.3421619815947,1525.3421619815947
2751.940124457566,1.0,364.6053162013766,37.38792515043434,2751.940124457566,152,152,37.38792515043434,1069.0020771625966,1.0,1069.0020771625966,93,93,1448099,364.6053162013766,1069.0020771625966,1069.0020771625966
3474.2971804337926,0.979381443298969,553.4926598711578,66.26230898537287,3474.2971804337926,153,153,66.26230898537287,1115.2480298877122,0.979381443298969,1115.2480298877117,97,97,1457199,553.4926598711578,1115.2480298877117,1115.2480298877122
2256.420015943934,1.0,316.33984970730586,696.34718714477,2256.420015943934,154,154,696.34718714477,1124.9873112357598,1.0,1124.9873112357598,96,96,1466405,316.33984970730586,1124.9873112357598,1124.9873112357598
2175.266819237395,1.0,310.0469562710135,664.4950296225179,2175.266819237395,155,155,664.4950296225179,1084.3344972559112,1.0,1084.3344972559112,94,94,1475930,310.0469562710135,1084.3344972559112,1084.3344972559112
2518.682779558186,1.0,404.933709968568,392.00660837360493,2518.682779558186,156,156,392.00660837360493,1145.076182105489,1.0,1145.0761821054887,92,92,1485031,404.933709968568,1145.0761821054887,1145.076182105489
2301.1746650313894,1.0,405.47244336958374,15.83801345597982,2301.1746650313894,157,157,15.83801345597982,1051.7644442455212,1.0,1051.7644442455212,95,95,1494802,405.47244336958374,1051.7644442455212,1051.7644442455212
3407.1613294147874,0.9888888888888889,397.0135927709651,662.7510007401156,3407.1613294147874,158,158,662.7510007401156,1177.3164408766288,0.9888888888888889,1177.3164408766288,90,90,1504297,397.0135927709651,1177.3164408766288,1177.3164408766288
2832.9969907419263,1.0,427.8885110590444,782.0604329899704,2832.9969907419263,159,159,782.0604329899704,1203.9343511851068,1.0,1203.934351185107,89,89,1516364,427.8885110590444,1203.934351185107,1203.9343511851068
3445.970529417461,0.989247311827957,421.1778243254957,709.785089157801,3445.970529417461,160,160,709.785089157801,1132.4430265849567,0.989247311827957,1132.4430265849567,93,93,1525066,421.1778243254957,1132.4430265849567,1132.4430265849567
2935.876603595992,1.0,421.73958263318264,382.6983615835696,2935.876603595992,161,161,382.6983615835696,1105.352722012129,1.0,1105.352722012129,93,93,1534961,421.73958263318264,1105.352722012129,1105.352722012129
3309.0980093198386,1.0,455.78314046839546,363.4346180047244,3309.0980093198386,162,162,363.4346180047244,1273.9075870118668,1.0,1273.907587011867,83,83,1543467,455.78314046839546,1273.907587011867,1273.9075870118668
2364.531873328654,1.0,344.0836423960323,682.0475192082065,2364.531873328654,163,163,682.0475192082065,1165.8220960845338,1.0,1165.822096084534,93,93,1553855,344.0836423960323,1165.822096084534,1165.8220960845338
2751.8896471515523,1.0,423.2867110277603,70.0194955570705,2751.8896471515523,164,164,70.0194955570705,1271.826538860242,1.0,1271.826538860242,84,84,1562928,423.2867110277603,1271.826538860242,1271.826538860242
2815.619413669802,1.0,367.9952790117578,94.29581767748537,2815.619413669802,165,165,94.29581767748537,1210.1730020064497,1.0,1210.1730020064497,88,88,1573389,367.9952790117578,1210.1730020064497,1210.1730020064497
2621.609462920483,1.0,403.6444062219416,617.7821562036692,2621.609462920483,166,166,617.7821562036692,1230.559433882027,1.0,1230.5594338820272,89,89,1582136,403.6444062219416,1230.5594338820272,1230.559433882027
3328.1577055422213,1.0,535.6242865523803,12.907016591115047,3328.1577055422213,167,167,12.907016591115047,1217.9408964398378,1.0,1217.9408964398383,90,90,1591818,535.6242865523803,1217.9408964398383,1217.9408964398378
2994.72629018507,1.0,469.6016874205159,232.86978397450474,2994.72629018507,168,168,232.86978397450474,1214.1329011030891,1.0,1214.1329011030891,84,84,1601290,469.6016874205159,1214.1329011030891,1214.1329011030891
2951.122800381494,1.0,426.797563151887,290.80064548139495,2951.122800381494,169,169,290.80064548139495,1203.3407350841694,1.0,1203.3407350841694,88,88,1610752,426.797563151887,1203.3407350841694,1203.3407350841694
2176.970329942231,1.0,357.2934682176623,559.629076969187,2176.970329942231,170,170,559.629076969187,1142.8227410100847,1.0,1142.8227410100847,91,91,1620456,357.2934682176623,1142.8227410100847,1142.8227410100847
2399.62815871394,1.0,352.2504813007261,15.899253282627615,2399.62815871394,171,171,15.899253282627615,1185.7079153828902,1.0,1185.7079153828902,91,91,1629320,352.2504813007261,1185.7079153828902,1185.7079153828902
2941.1937865843097,1.0,381.20776643039505,614.1504445798047,2941.1937865843097,172,172,614.1504445798047,1301.411004343514,1.0,1301.411004343514,83,83,1638727,381.20776643039505,1301.411004343514,1301.411004343514
3277.8216364268965,1.0,447.00496768549004,627.6974447713837,3277.8216364268965,173,173,627.6974447713837,1364.626368715766,1.0,1364.6263687157655,81,81,1648361,447.00496768549004,1364.6263687157655,1364.626368715766
2191.194310303268,1.0,302.78446345893377,653.8257130393141,2191.194310303268,174,174,653.8257130393141,1273.8625510872016,1.0,1273.8625510872016,82,82,1658214,302.78446345893377,1273.8625510872016,1273.8625510872016
2920.362927510409,1.0,493.0851471569183,96.94256342432503,2920.362927510409,175,175,96.94256342432503,1310.4226329230296,1.0,1310.4226329230298,80,80,1666834,493.0851471569183,1310.4226329230298,1310.4226329230296
2137.4211415520012,1.0,372.0029121274082,473.43080016940195,2137.4211415520012,176,176,473.43080016940195,1153.8674270555246,1.0,1153.8674270555246,93,93,1676454,372.0029121274082,1153.8674270555246,1153.8674270555246
2532.907277862404,1.0,380.46739238595757,464.0251414497066,2532.907277862404,177,177,464.0251414497066,1205.874545732991,1.0,1205.874545732991,88,88,1685253,380.46739238595757,1205.874545732991,1205.874545732991
2632.7543551545396,1.0,381.76693448365813,642.6543634867822,2632.7543551545396,178,178,642.6543634867822,1277.2927825343218,1.0,1277.2927825343215,82,82,1695133,381.76693448365813,1277.2927825343215,1277.2927825343218
3239.4649486127373,1.0,452.30035189577774,77.52044364151051,3239.4649486127373,179,179,77.52044364151051,1139.5907653448933,1.0,1139.5907653448933,95,95,1704958,452.30035189577774,1139.5907653448933,1139.5907653448933
2366.8196171329305,1.0,393.59832329913297,235.9191035969826,2366.8196171329305,180,180,235.9191035969826,1199.9556452188217,1.0,1199.955645218822,89,89,1713415,393.59832329913297,1199.955645218822,1199.9556452188217
3312.2429801029484,0.9875,418.0536639672614,614.0316213363698,3312.2429801029484,181,181,614.0316213363698,1308.545941049129,0.9875,1308.5459410491287,80,80,1723999,418.0536639672614,1308.5459410491287,1308.545941049129
2709.9850017992258,1.0,386.5112172683007,612.4379806285003,2709.9850017992258,182,182,612.4379806285003,1301.5220759737078,1.0,1301.5220759737078,85,85,1733977,386.5112172683007,1301.5220759737078,1301.5220759737078
2540.9742825644767,1.0,412.5047023265098,280.30217140094555,2540.9742825644767,183,183,280.30217140094555,1216.7378160865276,1.0,1216.7378160865276,89,89,1744039,412.5047023265098,1216.7378160865276,1216.7378160865276
2905.1167562503138,1.0,395.87580914911223,594.3133584158289,2905.1167562503138,184,184,594.3133584158289,1241.8350757270764,1.0,1241.8350757270766,84,84,1753434,395.87580914911223,1241.8350757270766,1241.8350757270764
2950.2627816610325,1.0,402.60368560315,682.6010155643492,2950.2627816610325,185,185,682.6010155643492,1332.3482843044662,1.0,1332.3482843044662,81,81,1762704,402.60368560315,1332.3482843044662,1332.3482843044662
3071.449035383117,1.0,459.0015597953422,470.6555294270183,3071.449035383117,186,186,470.6555294270183,1331.1811095535277,1.0,1331.1811095535272,85,85,1771707,459.0015597953422,1331.1811095535272,1331.1811095535277
2999.755517165981,1.0,482.6818272282642,595.885228886694,2999.755517165981,187,187,595.885228886694,1325.4093784053064,1.0,1325.4093784053064,80,80,1781806,482.6818272282642,1325.4093784053064,1325.4093784053064
2845.4996180004846,1.0,620.6101383484817,73.05322383274205,2845.4996180004846,188,188,73.05322383274205,1375.8450575926058,1.0,1375.845057592606,78,78,1791419,620.6101383484817,1375.845057592606,1375.8450575926058
3602.1815508570958,0.9714285714285714,767.3294585456218,352.397501381546,3602.1815508570958,189,189,352.397501381546,1604.1435310954416,0.9714285714285714,1604.1435310954414,70,70,1802200,767.3294585456218,1604.1435310954414,1604.1435310954416
3300.5434720733106,0.9871794871794872,495.2867877168006,638.6220483938214,3300.5434720733106,190,190,638.6220483938214,1447.2794335101923,0.9871794871794872,1447.2794335101928,78,78,1812174,495.2867877168006,1447.2794335101928,1447.2794335101923
3418.8716375244,0.9577464788732394,779.6289053928278,573.0707489255701,3418.8716375244,191,191,573.0707489255701,1579.2345754238474,0.9577464788732394,1579.2345754238474,71,71,1821593,779.6289053928278,1579.2345754238474,1579.2345754238474
2375.6610815477998,1.0,377.037321849949,16.350125780823138,2375.6610815477998,192,192,16.350125780823138,1236.8009899389388,1.0,1236.800989938939,90,90,1831933,377.037321849949,1236.800989938939,1236.8009899389388
3612.5872833431076,0.9746835443037974,560.1684039905311,667.0720159532025,3612.5872833431076,193,193,667.0720159532025,1386.6141964958101,0.9746835443037974,1386.61419649581,79,79,1842209,560.1684039905311,1386.61419649581,1386.6141964958101
3498.238110921367,0.9868421052631579,599.7289715026599,687.6936264678309,3498.238110921367,194,194,687.6936264678309,1429.6053121090972,0.9868421052631579,1429.6053121090972,76,76,1851595,599.7289715026599,1429.6053121090972,1429.6053121090972
3542.8421438540213,0.9880952380952381,575.3207269988413,350.1289461065017,3542.8421438540213,195,195,350.1289461065017,1358.3529932101244,0.9880952380952381,1358.352993210124,84,84,1860832,575.3207269988413,1358.352993210124,1358.3529932101244
3340.981483051203,0.9736842105263158,670.2358114551854,15.583757558371577,3340.981483051203,196,196,15.583757558371577,1406.23413006163,0.9736842105263158,1406.2341300616297,76,76,1868999,670.2358114551854,1406.2341300616297,1406.23413006163
3588.043233280308,0.9736842105263158,716.4888390699791,525.4325108113028,3588.043233280308,197,197,525.4325108113028,1532.6816725590331,0.9736842105263158,1532.6816725590331,76,76,1878307,716.4888390699791,1532.6816725590331,1532.6816725590331
3454.4641143596696,0.989010989010989,504.9530283300374,139.9713932197119,3454.4641143596696,198,198,139.9713932197119,1171.6999395403554,0.989010989010989,1171.699939540356,91,91,1887157,504.9530283300374,1171.699939540356,1171.6999395403554
2782.754011970817,1.0,378.4618794937232,650.8301134599427,2782.754011970817,199,199,650.8301134599427,1256.8564991177973,1.0,1256.8564991177973,83,83,1896456,378.4618794937232,1256.8564991177973,1256.8564991177973
3421.306898338524,0.9759036144578314,509.1719120294678,474.07476646434367,3421.306898338524,200,200,474.07476646434367,1359.6126184966847,0.9759036144578314,1359.6126184966847,83,83,1907305,509.1719120294678,1359.6126184966847,1359.6126184966847
2812.0559287962046,1.0,453.6535041874596,265.0807522683326,2812.0559287962046,201,201,265.0807522683326,1477.5418150067383,1.0,1477.5418150067385,74,74,1917296,453.6535041874596,1477.5418150067385,1477.5418150067383
3181.1955716656576,1.0,492.1052089676407,644.5221042163986,3181.1955716656576,202,202,644.5221042163986,1391.239601170966,1.0,1391.2396011709661,78,78,1926868,492.1052089676407,1391.2396011709661,1391.239601170966
3565.441035289237,1.0,509.0160236660874,577.85043764679,3565.441035289237,203,203,577.85043764679,1242.7756601784013,1.0,1242.7756601784013,88,88,1935918,509.0160236660874,1242.7756601784013,1242.7756601784013
2821.803814264372,1.0,401.3789807107913,514.7795311850448,2821.803814264372,204,204,514.7795311850448,1302.9120453393534,1.0,1302.9120453393534,84,84,1945087,401.3789807107913,1302.9120453393534,1302.9120453393534
3120.8954327965776,1.0,495.00158169201706,528.7390425351049,3120.8954327965776,205,205,528.7390425351049,1414.95158597925,1.0,1414.95158597925,84,84,1954099,495.00158169201706,1414.95158597925,1414.95158597925
3593.9382616664407,0.9878048780487805,450.1338810649056,656.6132179421533,3593.9382616664407,206,206,656.6132179421533,1322.248557304626,0.9878048780487805,1322.2485573046263,82,82,1962322,450.1338810649056,1322.2485573046263,1322.248557304626
2786.827853622785,1.0,531.1909648751073,22.064566605290725,2786.827853622785,207,207,22.064566605290725,1381.8623346018317,1.0,1381.8623346018317,80,80,1973069,531.1909648751073,1381.8623346018317,1381.8623346018317
3501.0465357058506,0.9714285714285714,682.0831158732924,11.566273066455958,3501.0465357058506,208,208,11.566273066455958,1578.608883279543,0.9714285714285714,1578.6088832795435,70,70,1981077,682.0831158732924,1578.6088832795435,1578.608883279543
3380.501930477979,1.0,614.5779026175886,812.6042216148138,3380.501930477979,209,209,812.6042216148138,1540.502659738752,1.0,1540.502659738752,76,76,1990869,614.5779026175886,1540.502659738752,1540.502659738752
3785.57045649805,0.9879518072289156,500.29121183068713,601.9432621266592,3785.57045649805,210,210,601.9432621266592,1357.8930322807462,0.9879518072289156,1357.8930322807464,83,83,2001995,500.29121183068713,1357.8930322807464,1357.8930322807462
3563.5417961612584,0.8793103448275862,797.6600622427277,860.1929968451225,3563.5417961612584,211,211,860.1929968451225,1857.0679016799986,0.8793103448275862,1857.0679016799986,58,58,2010770,797.6600622427277,1857.0679016799986,1857.0679016799986
3532.5961963508817,0.9873417721518988,471.8025210308111,633.2616280031413,3532.5961963508817,212,212,633.2616280031413,1388.9027423245643,0.9873417721518988,1388.902742324564,79,79,2020443,471.8025210308111,1388.902742324564,1388.9027423245643
3739.060043641827,0.9692307692307692,765.4356054637115,893.9558150906192,3739.060043641827,213,213,893.9558150906192,1816.987316324469,0.9692307692307692,1816.9873163244692,65,65,2030083,765.4356054637115,1816.9873163244692,1816.987316324469
3540.2070392567493,0.9726027397260274,577.7639017068585,797.4482696133322,3540.2070392567493,214,214,797.4482696133322,1545.5609737540178,0.9726027397260274,1545.5609737540176,73,73,2038882,577.7639017068585,1545.5609737540176,1545.5609737540178
3606.6411108320312,0.9864864864864865,677.761416200931,781.7837065343604,3606.6411108320312,215,215,781.7837065343604,1561.0381583438036,0.9864864864864865,1561.0381583438036,74,74,2049722,677.761416200931,1561.0381583438036,1561.0381583438036
3373.3331098819476,1.0,508.33978324148376,796.4032506639968,3373.3331098819476,216,216,796.4032506639968,1325.4091444057806,1.0,1325.4091444057801,82,82,2059410,508.33978324148376,1325.4091444057801,1325.4091444057806
3441.3507769267735,0.9883720930232558,424.2631951193144,812.0833991467931,3441.3507769267735,217,217,812.0833991467931,1383.4185327538087,0.9883720930232558,1383.4185327538094,86,86,2068147,424.2631951193144,1383.4185327538094,1383.4185327538087
3566.283829927262,0.9875,580.9000644077628,762.8598576664834,3566.283829927262,218,218,762.8598576664834,1432.8615357049373,0.9875,1432.8615357049373,80,80,2077535,580.9000644077628,1432.8615357049373,1432.8615357049373
1883.3757132329804,1.0,269.5962064062594,560.2613564000025,1883.3757132329804,219,219,560.2613564000025,1137.6242360833098,1.0,1137.6242360833096,93,93,2086867,269.5962064062594,1137.6242360833096,1137.6242360833098
3569.435338411376,1.0,472.15650847064234,885.6740535074147,3569.435338411376,220,220,885.6740535074147,1498.215470545494,1.0,1498.215470545494,75,75,2096266,472.15650847064234,1498.215470545494,1498.215470545494
2942.5006161344,1.0,459.70947572203323,860.8708351947726,2942.5006161344,221,221,860.8708351947726,1481.2537187228334,1.0,1481.2537187228336,74,74,2106943,459.70947572203323,1481.2537187228336,1481.2537187228334
3133.223037334869,1.0,349.35708212673995,624.2029841795411,3133.223037334869,222,222,624.2029841795411,1223.0378930410761,1.0,1223.0378930410764,91,91,2116524,349.35708212673995,1223.0378930410764,1223.0378930410761
2718.19955944272,1.0,407.72061406991025,153.1563394424707,2718.19955944272,223,223,153.1563394424707,1270.9467543619517,1.0,1270.9467543619517,87,87,2125020,407.72061406991025,1270.9467543619517,1270.9467543619517
3468.145779897247,1.0,454.89373479490655,828.0568866091521,3468.145779897247,224,224,828.0568866091521,1436.3262026782015,1.0,1436.3262026782015,77,77,2134428,454.89373479490655,1436.3262026782015,1436.3262026782015
3585.589301333022,0.9873417721518988,573.3985163301031,773.36742573086,3585.589301333022,225,225,773.36742573086,1453.8833664214249,0.9873417721518988,1453.8833664214246,79,79,2145635,573.3985163301031,1453.8833664214246,1453.8833664214249
3333.242603721849,0.9882352941176471,363.4479652333673,852.4217797301502,3333.242603721849,226,226,852.4217797301502,1323.684801613184,0.9882352941176471,1323.684801613184,85,85,2153871,363.4479652333673,1323.684801613184,1323.684801613184
3336.7245151497164,1.0,375.05958415857447,642.6383552884892,3336.7245151497164,227,227,642.6383552884892,1300.6584804545967,1.0,1300.6584804545967,87,87,2163252,375.05958415857447,1300.6584804545967,1300.6584804545967
3423.7586530431972,1.0,454.4467205050713,277.481077199069,3423.7586530431972,228,228,277.481077199069,1362.813275518226,1.0,1362.8132755182257,83,83,2172945,454.4467205050713,1362.8132755182257,1362.813275518226
3356.170809885915,0.9859154929577465,478.3004085314166,968.9028732259347,3356.170809885915,229,229,968.9028732259347,1588.4490709405381,0.9859154929577465,1588.4490709405381,71,71,2182960,478.3004085314166,1588.4490709405381,1588.4490709405381
3689.259851539286,1.0,629.1888911905393,775.9489013242669,3689.259851539286,230,230,775.9489013242669,1520.2195575789506,1.0,1520.2195575789506,75,75,2192681,629.1888911905393,1520.2195575789506,1520.2195575789506
3508.7825418402012,1.0,414.9566550295379,628.024332134388,3508.7825418402012,231,231,628.024332134388,1410.32850698159,1.0,1410.32850698159,81,81,2203970,414.9566550295379,1410.32850698159,1410.32850698159
3934.84765391245,0.9565217391304348,697.2117239962796,966.3229226886898,3934.84765391245,232,232,966.3229226886898,1817.837803026596,0.9565217391304348,1817.837803026596,69,69,2213539,697.2117239962796,1817.837803026596,1817.837803026596
3554.5256106580214,0.9852941176470589,689.4961904516349,847.2793854989321,3554.5256106580214,233,233,847.2793854989321,1773.7174106261211,0.9852941176470589,1773.7174106261214,68,68,2223855,689.4961904516349,1773.7174106261214,1773.7174106261211
3581.2072530987652,0.9875,397.25861754422266,974.1726573282186,3581.2072530987652,234,234,974.1726573282186,1390.8899211663927,0.9875,1390.8899211663927,80,80,2233428,397.25861754422266,1390.8899211663927,1390.8899211663927
3427.6733318953343,0.9873417721518988,525.9954319967056,792.4986886319874,3427.6733318953343,235,235,792.4986886319874,1426.626609296475,0.9873417721518988,1426.6266092964752,79,79,2242198,525.9954319967056,1426.6266092964752,1426.626609296475
2962.6032083823375,1.0,468.1967517639269,879.3088963701096,2962.6032083823375,236,236,879.3088963701096,1481.7903207572726,1.0,1481.7903207572726,77,77,2252298,468.1967517639269,1481.7903207572726,1481.7903207572726
3633.0825728320665,1.0,550.9772635256402,251.4846168527298,3633.0825728320665,237,237,251.4846168527298,1619.8305591001367,1.0,1619.8305591001363,70,70,2263541,550.9772635256402,1619.8305591001363,1619.8305591001367
3357.531426246205,1.0,560.5055198307413,908.7971941782332,3357.531426246205,238,238,908.7971941782332,1503.2458404984163,1.0,1503.2458404984168,77,77,2275011,560.5055198307413,1503.2458404984168,1503.2458404984163
2992.2974465738985,1.0,564.3711347072624,298.1615334997636,2992.2974465738985,239,239,298.1615334997636,1606.440376608966,1.0,1606.4403766089656,72,72,2283942,564.3711347072624,1606.4403766089656,1606.440376608966
2728.0487629552363,1.0,450.6532316906032,691.2116646606489,2728.0487629552363,240,240,691.2116646606489,1490.2681002255858,1.0,1490.2681002255858,77,77,2294324,450.6532316906032,1490.2681002255858,1490.2681002255858
3579.8676456928897,0.9871794871794872,659.895668330791,46.38714323367365,3579.8676456928897,241,241,46.38714323367365,1484.4876051213785,0.9871794871794872,1484.4876051213787,78,78,2303960,659.895668330791,1484.4876051213787,1484.4876051213785
3074.4191087242393,1.0,564.3490881916198,67.06448235671871,3074.4191087242393,242,242,67.06448235671871,1558.604954137226,1.0,1558.604954137226,77,77,2313847,564.3490881916198,1558.604954137226,1558.604954137226
2755.5217113392046,1.0,417.073115964856,637.108255700848,2755.5217113392046,243,243,637.108255700848,1444.6860900776046,1.0,1444.6860900776046,77,77,2324209,417.073115964856,1444.6860900776046,1444.6860900776046
3389.2556163977824,0.9761904761904762,537.9086153567113,476.14975642524746,3389.2556163977824,244,244,476.14975642524746,1317.0349908503727,0.9761904761904762,1317.0349908503729,84,84,2334398,537.9086153567113,1317.0349908503729,1317.0349908503727
1774.5753752168544,1.0,215.62178415486213,554.026808722964,1774.5753752168544,245,245,554.026808722964,1071.1176995664862,1.0,1071.1176995664866,100,100,2342786,215.62178415486213,1071.1176995664866,1071.1176995664862
2411.3068305452975,1.0,320.8638084320742,739.8141556584646,2411.3068305452975,246,246,739.8141556584646,1114.5586745342973,1.0,1114.5586745342973,99,99,2352151,320.8638084320742,1114.5586745342973,1114.5586745342973
3735.117394602755,0.958904109589041,686.6323348164774,262.9041376352671,3735.117394602755,247,247,262.9041376352671,1644.3547765515043,0.958904109589041,1644.3547765515045,73,73,2361519,686.6323348164774,1644.3547765515045,1644.3547765515043
3904.543815653942,0.9885057471264368,492.1977536058927,770.588584518665,3904.543815653942,248,248,770.588584518665,1244.387027929108,0.9885057471264368,1244.387027929108,87,87,2370331,492.1977536058927,1244.387027929108,1244.387027929108
