MetaTest/Average/AverageReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/Average/TerminationRate,MetaTest/Average/MinReturn,MetaTest/__unnamed_task__/MaxReturn,MetaTest/__unnamed_task__/StdReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/__unnamed_task__/Iteration,MetaTest/Average/StdReturn,MetaTest/Average/MaxReturn,TotalEnvSteps,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/TerminationRate,MetaTest/__unnamed_task__/MinReturn
451.25846668431836,451.2584666843185,1.0,-2.0984581388710986,4121.099642216722,628.3218651803207,451.25846668431836,451.2584666843185,261,261,628.3218651803207,4121.099642216722,2367193,189,189,1.0,-2.0984581388710986
699.6632459392275,699.6632459392275,1.0,4.844045974146603,3510.734498406611,805.0564707229356,699.6632459392275,699.6632459392275,262,262,805.0564707229356,3510.734498406611,2377191,137,137,1.0,4.844045974146603
528.6930470591741,528.6930470591741,1.0,24.85171864862467,4364.206787559359,682.4104950285559,528.6930470591741,528.6930470591741,263,263,682.4104950285559,4364.206787559359,2386009,147,147,1.0,24.85171864862467
467.6835736956927,467.6835736956927,1.0,8.57215061783712,3343.3495931298767,598.061203842642,467.6835736956927,467.6835736956927,264,264,598.061203842642,3343.3495931298767,2394629,177,177,1.0,8.57215061783712
599.9284321617238,599.9284321617238,1.0,1.2128056690701623,3599.8166107888915,683.046809366004,599.9284321617238,599.9284321617238,265,265,683.046809366004,3599.8166107888915,2406216,152,152,1.0,1.2128056690701623
793.3370178759424,793.3370178759426,0.9924242424242424,3.001469998467794,5261.379605972452,995.4610892644882,793.3370178759424,793.3370178759426,266,266,995.4610892644882,5261.379605972452,2416110,132,132,0.9924242424242424,3.001469998467794
376.1475737929786,376.14757379297856,1.0,6.982086084143759,3041.6549654192763,489.3432501122326,376.1475737929786,376.14757379297856,267,267,489.3432501122326,3041.6549654192763,2426471,206,206,1.0,6.982086084143759
428.4799680314037,428.4799680314037,1.0,14.427330760097306,3261.6388777219313,561.8331383752296,428.4799680314037,428.4799680314037,268,268,561.8331383752296,3261.6388777219313,2435724,185,185,1.0,14.427330760097306
699.7733187378732,699.7733187378732,1.0,13.284199816418788,2995.889710247016,721.757076427124,699.7733187378732,699.7733187378732,269,269,721.757076427124,2995.889710247016,2444319,142,142,1.0,13.284199816418788
364.5494712032418,364.5494712032418,1.0,20.61154413412916,2369.371381584241,407.9096461466571,364.5494712032418,364.5494712032418,270,270,407.9096461466571,2369.371381584241,2453002,194,194,1.0,20.61154413412916
619.1250324197533,619.1250324197532,1.0,11.908812372239048,4403.785358927772,686.2496118500069,619.1250324197533,619.1250324197532,271,271,686.2496118500069,4403.785358927772,2464390,151,151,1.0,11.908812372239048
529.4965450601841,529.496545060184,1.0,9.773619181937987,2889.807312748017,608.7658775231505,529.4965450601841,529.496545060184,272,272,608.7658775231505,2889.807312748017,2473470,179,179,1.0,9.773619181937987
296.9789513957775,296.97895139577736,0.9964912280701754,8.280518281870776,5086.359148914879,532.5540120490213,296.9789513957775,296.97895139577736,273,273,532.5540120490213,5086.359148914879,2483020,285,285,0.9964912280701754,8.280518281870776
669.4222579243253,669.4222579243253,1.0,12.724127726748115,3250.0064249035813,694.7420447281671,669.4222579243253,669.4222579243253,274,274,694.7420447281671,3250.0064249035813,2492115,147,147,1.0,12.724127726748115
362.2154722784424,362.2154722784424,1.0,3.8914713317935385,3670.3818244922736,548.8890004212772,362.2154722784424,362.2154722784424,275,275,548.8890004212772,3670.3818244922736,2502145,210,210,1.0,3.8914713317935385
574.784862765557,574.7848627655569,1.0,8.151402610435273,3707.872420896604,795.9112211321237,574.784862765557,574.7848627655569,276,276,795.9112211321237,3707.872420896604,2510688,166,166,1.0,8.151402610435273
430.5586010401527,430.55860104015284,1.0,2.464306023982823,2397.4807338608443,532.1875755092968,430.5586010401527,430.55860104015284,277,277,532.1875755092968,2397.4807338608443,2521740,189,189,1.0,2.464306023982823
418.4929929356364,418.49299293563627,1.0,3.185001577925422,2154.524145268716,462.34758590498654,418.4929929356364,418.49299293563627,278,278,462.34758590498654,2154.524145268716,2533355,183,183,1.0,3.185001577925422
452.8765031433116,452.87650314331154,0.994413407821229,5.3682892704026735,5038.905232996512,626.9984429552483,452.8765031433116,452.87650314331154,279,279,626.9984429552483,5038.905232996512,2542970,179,179,0.994413407821229,5.3682892704026735
404.03434643757663,404.03434643757663,1.0,3.03664581776014,3525.6611439798803,590.9522414814909,404.03434643757663,404.03434643757663,280,280,590.9522414814909,3525.6611439798803,2553297,199,199,1.0,3.03664581776014
462.4099619870143,462.40996198701424,1.0,22.114490657469464,2623.606768713903,492.6177998128863,462.4099619870143,462.40996198701424,281,281,492.6177998128863,2623.606768713903,2562766,171,171,1.0,22.114490657469464
422.28080757029846,422.28080757029863,1.0,1.4687976521537092,2816.7160353310014,522.4756100552107,422.28080757029846,422.28080757029863,282,282,522.4756100552107,2816.7160353310014,2575075,191,191,1.0,1.4687976521537092
864.580103838467,864.5801038384668,1.0,22.98386303289268,3991.3462683117223,816.7053658589349,864.580103838467,864.5801038384668,283,283,816.7053658589349,3991.3462683117223,2583187,119,119,1.0,22.98386303289268
600.9177369702426,600.9177369702426,1.0,6.461897579881439,3430.992361598301,602.1194891525005,600.9177369702426,600.9177369702426,284,284,602.1194891525005,3430.992361598301,2591869,152,152,1.0,6.461897579881439
583.6269298270518,583.6269298270518,1.0,5.568425926543317,3774.0542306951493,741.1357391368437,583.6269298270518,583.6269298270518,285,285,741.1357391368437,3774.0542306951493,2601594,153,153,1.0,5.568425926543317
570.3031201395336,570.3031201395335,0.9878787878787879,10.90416710096944,4587.252683826536,746.5197365293067,570.3031201395336,570.3031201395335,286,286,746.5197365293067,4587.252683826536,2613886,165,165,0.9878787878787879,10.90416710096944
556.533698354065,556.533698354065,1.0,7.866088748710008,4013.1040754443156,672.4891469571885,556.533698354065,556.533698354065,287,287,672.4891469571885,4013.1040754443156,2623543,165,165,1.0,7.866088748710008
451.22741426426586,451.22741426426603,0.995049504950495,4.134627095444927,4581.618060101655,719.1404301219361,451.22741426426586,451.22741426426603,288,288,719.1404301219361,4581.618060101655,2633603,202,202,0.995049504950495,4.134627095444927
490.47167574917614,490.47167574917614,1.0,8.055918047846852,4114.147404439551,734.6997544349996,490.47167574917614,490.47167574917614,289,289,734.6997544349996,4114.147404439551,2642162,184,184,1.0,8.055918047846852
350.7100519553434,350.71005195534343,1.0,1.3063754507927121,3181.8880946654754,506.89234590847957,350.7100519553434,350.71005195534343,290,290,506.89234590847957,3181.8880946654754,2652333,216,216,1.0,1.3063754507927121
397.93221074856746,397.9322107485674,1.0,4.887353492192737,2771.3352347863074,497.27198223312473,397.93221074856746,397.9322107485674,291,291,497.27198223312473,2771.3352347863074,2660796,194,194,1.0,4.887353492192737
427.1722545132192,427.1722545132193,1.0,9.13372920352485,3743.9463880518465,522.4186260287206,427.1722545132192,427.1722545132193,292,292,522.4186260287206,3743.9463880518465,2670656,185,185,1.0,9.13372920352485
375.0318630159258,375.03186301592586,1.0,4.157191584465883,2555.519151486145,532.5798359738988,375.0318630159258,375.03186301592586,293,293,532.5798359738988,2555.519151486145,2680234,221,221,1.0,4.157191584465883
463.9000485179562,463.9000485179562,1.0,2.0419856228641384,2376.1243511043476,537.7938868110335,463.9000485179562,463.9000485179562,294,294,537.7938868110335,2376.1243511043476,2689465,181,181,1.0,2.0419856228641384
216.04266390195914,216.04266390195914,1.0,2.290162850702497,3059.868144343076,372.12717089871455,216.04266390195914,216.04266390195914,295,295,372.12717089871455,3059.868144343076,2700633,308,308,1.0,2.290162850702497
596.3836625806343,596.3836625806342,1.0,14.123315417091709,4024.6081386501874,773.7202490200501,596.3836625806343,596.3836625806342,296,296,773.7202490200501,4024.6081386501874,2708928,155,155,1.0,14.123315417091709
451.78054170670663,451.78054170670663,1.0,9.277752524366408,2805.2746246192132,583.1164346665212,451.78054170670663,451.78054170670663,297,297,583.1164346665212,2805.2746246192132,2719522,199,199,1.0,9.277752524366408
469.2731485743923,469.2731485743923,1.0,8.196986664299525,3003.638024533774,596.2528828033567,469.2731485743923,469.2731485743923,298,298,596.2528828033567,3003.638024533774,2728581,183,183,1.0,8.196986664299525
434.2781319428495,434.27813194284954,1.0,6.340203787503526,2466.349961472388,518.6634762947606,434.2781319428495,434.27813194284954,299,299,518.6634762947606,2466.349961472388,2737221,191,191,1.0,6.340203787503526
715.7745213971509,715.7745213971508,0.9863013698630136,8.833651969352179,4888.770265787022,896.1898755491652,715.7745213971509,715.7745213971508,300,300,896.1898755491652,4888.770265787022,2745859,146,146,0.9863013698630136,8.833651969352179
448.82546762637446,448.82546762637446,0.9949494949494949,9.10004963906032,4471.312245619127,726.3530144891415,448.82546762637446,448.82546762637446,301,301,726.3530144891415,4471.312245619127,2753866,198,198,0.9949494949494949,9.10004963906032
351.6815632157278,351.6815632157278,1.0,0.47185178359438407,2975.1058780738344,455.10788957051824,351.6815632157278,351.6815632157278,302,302,455.10788957051824,2975.1058780738344,2762628,212,212,1.0,0.47185178359438407
374.82695349622054,374.82695349622054,1.0,12.824579077459164,5059.291914274214,690.544627644296,374.82695349622054,374.82695349622054,303,303,690.544627644296,5059.291914274214,2770216,223,223,1.0,12.824579077459164
338.36554543289435,338.36554543289435,0.9955947136563876,7.419641818347147,4243.803347781757,536.911977438368,338.36554543289435,338.36554543289435,304,304,536.911977438368,4243.803347781757,2780216,227,227,0.9955947136563876,7.419641818347147
350.5784709632689,350.57847096326884,1.0,4.977551376402328,2323.3149456707474,457.054236245794,350.5784709632689,350.57847096326884,305,305,457.054236245794,2323.3149456707474,2787794,218,218,1.0,4.977551376402328
522.8030478057681,522.8030478057681,0.9941176470588236,-0.32854077862873043,4958.190295755021,683.2871262624572,522.8030478057681,522.8030478057681,306,306,683.2871262624572,4958.190295755021,2795519,170,170,0.9941176470588236,-0.32854077862873043
323.4988914162712,323.4988914162713,1.0,7.565386099733707,2448.8693474397664,431.8741464022591,323.4988914162712,323.4988914162713,307,307,431.8741464022591,2448.8693474397664,2803712,235,235,1.0,7.565386099733707
418.8727048718285,418.8727048718285,0.9948453608247423,6.023712754364703,3394.7776417952364,594.8878589471428,418.8727048718285,418.8727048718285,308,308,594.8878589471428,3394.7776417952364,2812128,194,194,0.9948453608247423,6.023712754364703
426.57613009242203,426.5761300924221,0.9949748743718593,13.075382726737207,4758.558017873806,652.839360937584,426.57613009242203,426.5761300924221,309,309,652.839360937584,4758.558017873806,2820891,199,199,0.9949748743718593,13.075382726737207
414.14633512247843,414.1463351224785,1.0,10.13998581964741,2594.3833781060384,534.5475425699085,414.14633512247843,414.1463351224785,310,310,534.5475425699085,2594.3833781060384,2829524,200,200,1.0,10.13998581964741
459.132137898779,459.1321378987789,1.0,15.524973793235052,4101.579650057787,695.5795415046656,459.132137898779,459.1321378987789,311,311,695.5795415046656,4101.579650057787,2837134,184,184,1.0,15.524973793235052
606.9568580620445,606.9568580620445,0.9934640522875817,12.848073229510577,4307.740669313785,886.7340197362716,606.9568580620445,606.9568580620445,312,312,886.7340197362716,4307.740669313785,2845120,153,153,0.9934640522875817,12.848073229510577
355.1230771590975,355.12307715909736,1.0,11.951452566956279,3668.1320086415594,485.940529429098,355.1230771590975,355.12307715909736,313,313,485.940529429098,3668.1320086415594,2853386,218,218,1.0,11.951452566956279
664.6699285254722,664.669928525472,1.0,16.66394132635207,3705.3783358056603,796.1266312121262,664.6699285254722,664.669928525472,314,314,796.1266312121262,3705.3783358056603,2861216,143,143,1.0,16.66394132635207
393.7488593289052,393.74885932890527,1.0,6.687602091824925,2977.8372236372993,520.1526688499996,393.7488593289052,393.74885932890527,315,315,520.1526688499996,2977.8372236372993,2869577,206,206,1.0,6.687602091824925
523.0179239600191,523.0179239600191,1.0,16.546375652332493,3816.672914079462,670.2321323624644,523.0179239600191,523.0179239600191,316,316,670.2321323624644,3816.672914079462,2877096,181,181,1.0,16.546375652332493
633.3472786468013,633.3472786468014,1.0,17.82186557425792,4323.567981592777,740.1190745144067,633.3472786468013,633.3472786468014,317,317,740.1190745144067,4323.567981592777,2884855,156,156,1.0,17.82186557425792
439.29128249485973,439.29128249485984,1.0,13.628988692136435,3154.6921224787507,600.4813420216748,439.29128249485973,439.29128249485984,318,318,600.4813420216748,3154.6921224787507,2893001,195,195,1.0,13.628988692136435
