MetaTest/__unnamed_task__/TerminationRate,MetaTest/__unnamed_task__/MinReturn,MetaTest/__unnamed_task__/StdReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/Average/AverageReturn,TotalEnvSteps,MetaTest/__unnamed_task__/MaxReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/NumEpisodes,MetaTest/Average/MaxReturn,MetaTest/Average/TerminationRate,MetaTest/__unnamed_task__/Iteration,MetaTest/Average/StdReturn,MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/Average/Iteration,MetaTest/Average/MinReturn
0.989010989010989,689.5329512470038,430.6297506404797,1162.1748468068083,91,1162.1748468068083,2334310,3397.957368830469,1162.1748468068085,91,3397.957368830469,0.989010989010989,255,430.6297506404797,1162.1748468068085,255,689.5329512470038
0.9887640449438202,634.0448178346657,396.6624371400957,1176.4276903713544,89,1176.4276903713544,2343428,3272.7332616912986,1176.4276903713542,89,3272.7332616912986,0.9887640449438202,256,396.6624371400957,1176.4276903713542,256,634.0448178346657
1.0,525.7707106896088,209.83678928783988,974.2251198801966,104,974.2251198801966,2352711,1919.1780618606294,974.2251198801966,104,1919.1780618606294,1.0,257,209.83678928783988,974.2251198801966,257,525.7707106896088
1.0,171.04098458230612,302.62821732121444,1071.0695225090906,95,1071.0695225090906,2361921,2482.375239100629,1071.0695225090908,95,2482.375239100629,1.0,258,302.62821732121444,1071.0695225090908,258,171.04098458230612
0.9113924050632911,666.3744034053832,711.5534907420255,1443.736599210042,79,1443.736599210042,2371720,3585.236518729603,1443.7365992100417,79,3585.236518729603,0.9113924050632911,259,711.5534907420255,1443.7365992100417,259,666.3744034053832
1.0,576.9653854767539,317.9802508649669,1139.741819311013,93,1139.741819311013,2380120,2781.428921689532,1139.7418193110127,93,2781.428921689532,1.0,260,317.9802508649669,1139.7418193110127,260,576.9653854767539
1.0,180.6177140509977,261.7213439299819,926.8214295277569,107,926.8214295277569,2389081,1761.1724119847868,926.821429527757,107,1761.1724119847868,1.0,261,261.7213439299819,926.821429527757,261,180.6177140509977
0.978494623655914,665.7180594631787,429.078155720313,1187.2244463083682,93,1187.2244463083682,2397230,3328.4901672107494,1187.2244463083682,93,3328.4901672107494,0.978494623655914,262,429.078155720313,1187.2244463083682,262,665.7180594631787
1.0,570.7296299436305,169.92034572848783,956.1224650593191,106,956.1224650593191,2406289,1597.8789921175364,956.1224650593191,106,1597.8789921175364,1.0,263,169.92034572848783,956.1224650593191,263,570.7296299436305
1.0,684.96128341602,339.22731838107666,1050.810515170613,102,1050.810515170613,2415056,2882.6255036058315,1050.8105151706127,102,2882.6255036058315,1.0,264,339.22731838107666,1050.8105151706127,264,684.96128341602
1.0,143.00291786040447,211.6250047047818,933.3464339199365,111,933.3464339199365,2425449,2053.3038065021315,933.3464339199365,111,2053.3038065021315,1.0,265,211.6250047047818,933.3464339199365,265,143.00291786040447
1.0,106.95175663665799,227.92873058831435,1024.7005234229207,99,1024.7005234229207,2434746,2123.7980073810413,1024.7005234229207,99,2123.7980073810413,1.0,266,227.92873058831435,1024.7005234229207,266,106.95175663665799
0.9895833333333334,592.3346220498894,343.7507285309944,1082.1183750075306,96,1082.1183750075306,2445024,3171.431449257402,1082.1183750075306,96,3171.431449257402,0.9895833333333334,267,343.7507285309944,1082.1183750075306,267,592.3346220498894
0.9893617021276596,655.5072234557827,403.96855674539444,1198.2023238587362,94,1198.2023238587362,2454442,3417.9488193605234,1198.202323858736,94,3417.9488193605234,0.9893617021276596,268,403.96855674539444,1198.202323858736,268,655.5072234557827
1.0,578.115761198595,328.5791211578743,1153.4038314451625,94,1153.4038314451625,2464027,2832.767416286855,1153.4038314451625,94,2832.767416286855,1.0,269,328.5791211578743,1153.4038314451625,269,578.115761198595
1.0,543.4504707623332,165.1068297739342,929.4354856989486,106,929.4354856989486,2473206,1415.410115828215,929.4354856989486,106,1415.410115828215,1.0,270,165.1068297739342,929.4354856989486,270,543.4504707623332
1.0,645.4130169348601,217.35958312441724,1073.281264179149,100,1073.281264179149,2483562,2093.62172510159,1073.2812641791495,100,2093.62172510159,1.0,271,217.35958312441724,1073.2812641791495,271,645.4130169348601
1.0,739.4696907479643,327.9644540126755,1121.3241135416413,94,1121.3241135416413,2492818,2939.3626306212846,1121.3241135416413,94,2939.3626306212846,1.0,272,327.9644540126755,1121.3241135416413,272,739.4696907479643
