MetaTest/__unnamed_task__/AverageDiscountedReturn,MetaTest/__unnamed_task__/Iteration,MetaTest/__unnamed_task__/NumEpisodes,MetaTest/Average/StdReturn,MetaTest/Average/MinReturn,MetaTest/Average/TerminationRate,TotalEnvSteps,MetaTest/Average/NumEpisodes,MetaTest/__unnamed_task__/StdReturn,MetaTest/__unnamed_task__/MinReturn,MetaTest/Average/AverageDiscountedReturn,MetaTest/Average/AverageReturn,MetaTest/__unnamed_task__/AverageReturn,MetaTest/__unnamed_task__/TerminationRate,MetaTest/Average/Iteration,MetaTest/__unnamed_task__/MaxReturn,MetaTest/Average/MaxReturn
1320.049446842747,128,78,497.30500981416446,263.1836847066634,0.9871794871794872,1164682,78,497.30500981416446,263.1836847066634,1320.049446842747,1320.049446842747,1320.049446842747,0.9871794871794872,128,3230.6010301190468,3230.6010301190468
1291.9709648755397,129,80,470.3762779040122,555.1595272930647,1.0,1175158,80,470.3762779040122,555.1595272930647,1291.9709648755397,1291.9709648755397,1291.9709648755397,1.0,129,2912.3486407152,2912.3486407152
1354.0275255720937,130,77,489.44517776272363,501.848847548605,0.987012987012987,1184474,77,489.44517776272363,501.848847548605,1354.0275255720937,1354.0275255720937,1354.0275255720937,0.987012987012987,130,3131.7194211972655,3131.7194211972655
1029.141327424288,131,96,334.13911398158524,589.1645723309831,1.0,1194976,96,334.13911398158524,589.1645723309831,1029.141327424288,1029.141327424288,1029.141327424288,1.0,131,2036.3755310716012,2036.3755310716012
1129.725616516628,132,85,298.7094824757889,476.7269120009864,1.0,1205086,85,298.7094824757889,476.7269120009864,1129.725616516628,1129.725616516628,1129.725616516628,1.0,132,2286.920781688371,2286.920781688371
981.513916237203,133,103,332.06247569001533,596.923352535897,1.0,1214308,103,332.06247569001533,596.923352535897,981.513916237203,981.513916237203,981.513916237203,1.0,133,2636.884882745912,2636.884882745912
775.6338404232853,134,122,211.3927958319745,470.54238092872856,1.0,1223166,122,211.3927958319745,470.54238092872856,775.6338404232853,775.6338404232854,775.6338404232854,1.0,134,1535.9038236364038,1535.9038236364038
1029.8171469694023,135,94,289.8275996118148,536.9608474399396,1.0,1231867,94,289.8275996118148,536.9608474399396,1029.8171469694023,1029.817146969402,1029.817146969402,1.0,135,1813.3059461653431,1813.3059461653431
1210.8044938165424,136,81,404.3303777865815,727.4174087381722,1.0,1240501,81,404.3303777865815,727.4174087381722,1210.8044938165424,1210.8044938165424,1210.8044938165424,1.0,136,2864.4224348312046,2864.4224348312046
830.5221599702429,137,116,185.31404798784035,469.0929805881187,1.0,1248586,116,185.31404798784035,469.0929805881187,830.5221599702429,830.5221599702429,830.5221599702429,1.0,137,1513.0516366659813,1513.0516366659813
796.0836473742493,138,120,182.1236654484802,486.5030897817027,1.0,1257055,120,182.1236654484802,486.5030897817027,796.0836473742493,796.0836473742493,796.0836473742493,1.0,138,1553.2913704717816,1553.2913704717816
967.325703378841,139,99,374.41238945829826,621.2661433149689,1.0,1266930,99,374.41238945829826,621.2661433149689,967.325703378841,967.3257033788409,967.3257033788409,1.0,139,2935.727944129635,2935.727944129635
963.0663410540886,140,103,335.9326248976183,231.83958947979943,1.0,1275709,103,335.9326248976183,231.83958947979943,963.0663410540886,963.0663410540885,963.0663410540885,1.0,140,2482.964322770947,2482.964322770947
868.3865980779232,141,114,260.6870148177377,490.35927652623195,1.0,1284385,114,260.6870148177377,490.35927652623195,868.3865980779232,868.3865980779232,868.3865980779232,1.0,141,1878.819080342432,1878.819080342432
1304.1440216532906,142,80,536.6456712942113,547.1514127667361,0.9875,1292698,80,536.6456712942113,547.1514127667361,1304.1440216532906,1304.14402165329,1304.14402165329,0.9875,142,3376.789169154574,3376.789169154574
1168.1852640658067,143,86,414.21092511194325,580.929632222336,1.0,1302516,86,414.21092511194325,580.929632222336,1168.1852640658067,1168.1852640658067,1168.1852640658067,1.0,143,2253.553213512632,2253.553213512632
899.8390898659848,144,105,410.50655513703555,232.6598798281927,1.0,1311822,105,410.50655513703555,232.6598798281927,899.8390898659848,899.8390898659848,899.8390898659848,1.0,144,3119.755938058563,3119.755938058563
1019.8968684060947,145,96,470.98222794706817,571.4879928361386,0.9895833333333334,1322098,96,470.98222794706817,571.4879928361386,1019.8968684060947,1019.896868406095,1019.896868406095,0.9895833333333334,145,3320.5432986287406,3320.5432986287406
899.8544088073535,146,110,487.80596050772857,414.2849607078187,1.0,1331923,110,487.80596050772857,414.2849607078187,899.8544088073535,899.8544088073535,899.8544088073535,1.0,146,3426.814708840605,3426.814708840605
1033.0050447890649,147,97,430.9838980330851,528.6755895357338,1.0,1341180,97,430.9838980330851,528.6755895357338,1033.0050447890649,1033.005044789065,1033.005044789065,1.0,147,2999.9986438080527,2999.9986438080527
1137.2902360187763,148,87,489.1012717019005,491.2458117269864,1.0,1351337,87,489.1012717019005,491.2458117269864,1137.2902360187763,1137.290236018776,1137.290236018776,1.0,148,2433.9125892812112,2433.9125892812112
955.6245519835185,149,101,352.73729102072184,485.1110507513227,1.0,1359963,101,352.73729102072184,485.1110507513227,955.6245519835185,955.6245519835185,955.6245519835185,1.0,149,2029.752926872261,2029.752926872261
908.2288378598523,150,110,394.1714829884515,458.39695831199083,1.0,1369823,110,394.1714829884515,458.39695831199083,908.2288378598523,908.2288378598524,908.2288378598524,1.0,150,3040.601024158623,3040.601024158623
941.452271559853,151,100,415.4001458319153,98.33089692517005,1.0,1378590,100,415.4001458319153,98.33089692517005,941.452271559853,941.452271559853,941.452271559853,1.0,151,2771.1951207133097,2771.1951207133097
977.4399536352722,152,106,417.42451316743967,619.9161540663717,1.0,1387613,106,417.42451316743967,619.9161540663717,977.4399536352722,977.4399536352722,977.4399536352722,1.0,152,2846.9906467561955,2846.9906467561955
1486.6619879768086,153,74,643.2452100026832,583.6237157802519,0.972972972972973,1395990,74,643.2452100026832,583.6237157802519,1486.6619879768086,1486.6619879768089,1486.6619879768089,0.972972972972973,153,3409.6264253114896,3409.6264253114896
1404.71390520654,154,76,574.6136529302483,601.3537272678119,0.9868421052631579,1405329,76,574.6136529302483,601.3537272678119,1404.71390520654,1404.71390520654,1404.71390520654,0.9868421052631579,154,3268.4473567241544,3268.4473567241544
1311.141035303086,155,81,582.7638739016656,659.7590466503924,0.9876543209876543,1415720,81,582.7638739016656,659.7590466503924,1311.141035303086,1311.141035303086,1311.141035303086,0.9876543209876543,155,3455.1400784170933,3455.1400784170933
1531.720062782775,156,74,731.5622289740444,641.3619926097945,0.9459459459459459,1426160,74,731.5622289740444,641.3619926097945,1531.720062782775,1531.720062782775,1531.720062782775,0.9459459459459459,156,3493.3160616342175,3493.3160616342175
977.6155744143394,157,103,343.0048429850555,536.68029528323,1.0,1436386,103,343.0048429850555,536.68029528323,977.6155744143394,977.6155744143399,977.6155744143399,1.0,157,2329.5665135642907,2329.5665135642907
982.3654030114524,158,102,270.85797649942043,604.2758022844513,1.0,1446330,102,270.85797649942043,604.2758022844513,982.3654030114524,982.3654030114523,982.3654030114523,1.0,158,1917.1530210294623,1917.1530210294623
1243.0768969979695,159,85,516.5858818452716,604.0621396203863,1.0,1455682,85,516.5858818452716,604.0621396203863,1243.0768969979695,1243.0768969979695,1243.0768969979695,1.0,159,2945.2824080351434,2945.2824080351434
892.2196719475434,160,110,265.89553898504704,489.02891053191394,1.0,1464853,110,265.89553898504704,489.02891053191394,892.2196719475434,892.2196719475434,892.2196719475434,1.0,160,1696.453204328929,1696.453204328929
952.7141070005148,161,103,243.38803170484957,539.5481040663958,1.0,1475337,103,243.38803170484957,539.5481040663958,952.7141070005148,952.7141070005148,952.7141070005148,1.0,161,1889.7709138341095,1889.7709138341095
970.920405192114,162,103,391.02007225497476,288.0931570238473,1.0,1483696,103,391.02007225497476,288.0931570238473,970.920405192114,970.9204051921139,970.9204051921139,1.0,162,2624.746725613806,2624.746725613806
1101.7272812315878,163,98,384.422352537797,48.75418665423081,1.0,1492729,98,384.422352537797,48.75418665423081,1101.7272812315878,1101.7272812315882,1101.7272812315882,1.0,163,2962.463363292781,2962.463363292781
925.0188297809818,164,109,291.8946941859546,278.51635732907965,1.0,1503137,109,291.8946941859546,278.51635732907965,925.0188297809818,925.0188297809818,925.0188297809818,1.0,164,2377.7226114136893,2377.7226114136893
830.8009335325438,165,115,227.60633115056623,259.62629624738815,1.0,1512389,115,227.60633115056623,259.62629624738815,830.8009335325438,830.8009335325438,830.8009335325438,1.0,165,1674.7604319375896,1674.7604319375896
1133.9082292257083,166,89,392.0997848706896,548.6910052691968,1.0,1521633,89,392.0997848706896,548.6910052691968,1133.9082292257083,1133.908229225708,1133.908229225708,1.0,166,2261.446416548523,2261.446416548523
1009.3913824067574,167,99,290.9779136512209,605.4322780754804,1.0,1531432,99,290.9779136512209,605.4322780754804,1009.3913824067574,1009.3913824067574,1009.3913824067574,1.0,167,2066.1578006568457,2066.1578006568457
1015.5220321239385,168,100,329.51729818563456,578.5767426633648,1.0,1540872,100,329.51729818563456,578.5767426633648,1015.5220321239385,1015.5220321239387,1015.5220321239387,1.0,168,2399.4228365239987,2399.4228365239987
1059.2900922318279,169,97,356.6449273626698,292.2029434150249,1.0,1552446,97,356.6449273626698,292.2029434150249,1059.2900922318279,1059.290092231828,1059.290092231828,1.0,169,2532.7757174362696,2532.7757174362696
1249.964393639102,170,83,478.1017617899832,662.4168582990739,1.0,1563255,83,478.1017617899832,662.4168582990739,1249.964393639102,1249.964393639102,1249.964393639102,1.0,170,2802.2761489046516,2802.2761489046516
1028.770994666962,171,99,365.4396116862196,564.869974705024,1.0,1571700,99,365.4396116862196,564.869974705024,1028.770994666962,1028.770994666962,1028.770994666962,1.0,171,2522.3822696825555,2522.3822696825555
1214.928868895748,172,88,451.34404023142974,662.4376330449628,1.0,1580701,88,451.34404023142974,662.4376330449628,1214.928868895748,1214.9288688957479,1214.9288688957479,1.0,172,2592.547223971323,2592.547223971323
1059.3460729065594,173,99,303.8825567993055,584.5838597211251,1.0,1590860,99,303.8825567993055,584.5838597211251,1059.3460729065594,1059.3460729065596,1059.3460729065596,1.0,173,2006.9022123844375,2006.9022123844375
1039.0459106041476,174,100,402.2054436281912,511.3937043875837,1.0,1601316,100,402.2054436281912,511.3937043875837,1039.0459106041476,1039.0459106041474,1039.0459106041474,1.0,174,3024.611049406752,3024.611049406752
1038.3902905097573,175,94,235.84143881879706,676.1090446766223,1.0,1611399,94,235.84143881879706,676.1090446766223,1038.3902905097573,1038.3902905097573,1038.3902905097573,1.0,175,1920.4248627231289,1920.4248627231289
1092.847816264252,176,96,322.1418184956213,523.0338674339453,1.0,1620605,96,322.1418184956213,523.0338674339453,1092.847816264252,1092.847816264252,1092.847816264252,1.0,176,2255.9102367784894,2255.9102367784894
1028.6180164730008,177,100,358.2359226193365,593.2417522314361,1.0,1630416,100,358.2359226193365,593.2417522314361,1028.6180164730008,1028.6180164730006,1028.6180164730006,1.0,177,2530.036202895325,2530.036202895325
1102.5326261050957,178,91,325.10763304317527,586.2538003516775,1.0,1639169,91,325.10763304317527,586.2538003516775,1102.5326261050957,1102.5326261050955,1102.5326261050955,1.0,178,2398.820289900093,2398.820289900093
1041.4779482606777,179,98,323.9556620602746,581.1728614993572,1.0,1648181,98,323.9556620602746,581.1728614993572,1041.4779482606777,1041.4779482606777,1041.4779482606777,1.0,179,2141.7235553095975,2141.7235553095975
1024.8725326314982,180,100,308.4732857261187,301.12022896576246,1.0,1658313,100,308.4732857261187,301.12022896576246,1024.8725326314982,1024.872532631498,1024.872532631498,1.0,180,2063.766559777299,2063.766559777299
1089.8154963042607,181,91,349.6410001312594,587.7814303249552,1.0,1667857,91,349.6410001312594,587.7814303249552,1089.8154963042607,1089.8154963042605,1089.8154963042605,1.0,181,2356.1493572334175,2356.1493572334175
1301.7695777472888,182,82,423.0729615144844,100.19803706242863,0.9878048780487805,1677488,82,423.0729615144844,100.19803706242863,1301.7695777472888,1301.7695777472888,1301.7695777472888,0.9878048780487805,182,3495.413868779482,3495.413868779482
981.3639094669406,183,101,348.0958446968201,478.07765524826556,1.0,1688287,101,348.0958446968201,478.07765524826556,981.3639094669406,981.3639094669406,981.3639094669406,1.0,183,2480.9183625784153,2480.9183625784153
1144.1367368616181,184,92,378.39480291597783,575.1211443969997,1.0,1698735,92,378.39480291597783,575.1211443969997,1144.1367368616181,1144.1367368616184,1144.1367368616184,1.0,184,3200.9785359195835,3200.9785359195835
1112.4710244675525,185,93,355.4627162316074,525.4078451739339,1.0,1708997,93,355.4627162316074,525.4078451739339,1112.4710244675525,1112.4710244675525,1112.4710244675525,1.0,185,2301.266885172326,2301.266885172326
1029.9414696028348,186,97,287.1278404659014,308.4847650377452,1.0,1718347,97,287.1278404659014,308.4847650377452,1029.9414696028348,1029.9414696028348,1029.9414696028348,1.0,186,2263.6695152341053,2263.6695152341053
1017.8471933065197,187,100,312.5366884465292,626.9447439358902,1.0,1727833,100,312.5366884465292,626.9447439358902,1017.8471933065197,1017.8471933065199,1017.8471933065199,1.0,187,2463.048734338565,2463.048734338565
1052.680710116611,188,98,252.31837517118123,706.4625687672807,1.0,1738168,98,252.31837517118123,706.4625687672807,1052.680710116611,1052.6807101166107,1052.6807101166107,1.0,188,1916.9330816498814,1916.9330816498814
1067.670245642073,189,98,313.9102110462735,625.5283495071998,1.0,1746315,98,313.9102110462735,625.5283495071998,1067.670245642073,1067.6702456420733,1067.6702456420733,1.0,189,2095.0653504079687,2095.0653504079687
1072.5795520384415,190,94,255.85683424034514,548.6402127870064,1.0,1756105,94,255.85683424034514,548.6402127870064,1072.5795520384415,1072.5795520384415,1072.5795520384415,1.0,190,2498.3527115879697,2498.3527115879697
1109.7713216298794,191,95,317.5529261325986,605.0989493597389,1.0,1764820,95,317.5529261325986,605.0989493597389,1109.7713216298794,1109.7713216298794,1109.7713216298794,1.0,191,2836.0734258916273,2836.0734258916273
885.3448408232035,192,110,288.8205906765029,476.28114112654794,1.0,1772828,110,288.8205906765029,476.28114112654794,885.3448408232035,885.3448408232035,885.3448408232035,1.0,192,2068.878569406528,2068.878569406528
1195.2893028032233,193,88,511.78473674149944,558.7127043009455,1.0,1781027,88,511.78473674149944,558.7127043009455,1195.2893028032233,1195.2893028032238,1195.2893028032238,1.0,193,3655.4059255681336,3655.4059255681336
1020.5858273395742,194,100,226.618131530538,558.2953149080712,1.0,1789404,100,226.618131530538,558.2953149080712,1020.5858273395742,1020.5858273395738,1020.5858273395738,1.0,194,1862.6925238924644,1862.6925238924644
998.1803253202141,195,99,369.6581429131068,538.3961424259653,1.0,1798720,99,369.6581429131068,538.3961424259653,998.1803253202141,998.1803253202138,998.1803253202138,1.0,195,3072.0531824114055,3072.0531824114055
1026.7893615905566,196,100,371.16502473970286,594.2376591913977,0.99,1808126,100,371.16502473970286,594.2376591913977,1026.7893615905566,1026.7893615905566,1026.7893615905566,0.99,196,3325.135561303279,3325.135561303279
851.07428369644,197,117,218.49001765580329,602.9855492589054,1.0,1817748,117,218.49001765580329,602.9855492589054,851.07428369644,851.07428369644,851.07428369644,1.0,197,1841.3007385274263,1841.3007385274263
1054.0298802646855,198,94,329.2189759203928,628.6706482820725,1.0,1826930,94,329.2189759203928,628.6706482820725,1054.0298802646855,1054.0298802646855,1054.0298802646855,1.0,198,2166.8090419567798,2166.8090419567798
1084.6171915109142,199,97,402.7099918609786,507.37940466040595,1.0,1837686,97,402.7099918609786,507.37940466040595,1084.6171915109142,1084.6171915109144,1084.6171915109144,1.0,199,2768.936740729393,2768.936740729393
1043.571229007545,200,102,463.27504710019457,595.4100343498222,0.9901960784313726,1847242,102,463.27504710019457,595.4100343498222,1043.571229007545,1043.5712290075453,1043.5712290075453,0.9901960784313726,200,3469.725428417732,3469.725428417732
1046.663780324397,201,102,386.5175195686176,557.2179091420035,1.0,1856611,102,386.5175195686176,557.2179091420035,1046.663780324397,1046.663780324397,1046.663780324397,1.0,201,2872.218864849625,2872.218864849625
946.4450398901502,202,107,251.7656062900173,592.5719075053831,1.0,1864779,107,251.7656062900173,592.5719075053831,946.4450398901502,946.4450398901503,946.4450398901503,1.0,202,1927.6702877199373,1927.6702877199373
998.3453673106534,203,105,268.7488905802264,545.1113774714382,1.0,1873426,105,268.7488905802264,545.1113774714382,998.3453673106534,998.3453673106534,998.3453673106534,1.0,203,1861.7579927610936,1861.7579927610936
1016.1178237194987,204,103,369.177617504293,525.8622502447288,0.9902912621359223,1882012,103,369.177617504293,525.8622502447288,1016.1178237194987,1016.1178237194986,1016.1178237194986,0.9902912621359223,204,3465.0510985700703,3465.0510985700703
1113.5952266637657,205,92,419.2486550998786,659.6739058125556,1.0,1891788,92,419.2486550998786,659.6739058125556,1113.5952266637657,1113.5952266637653,1113.5952266637653,1.0,205,3007.4601541390934,3007.4601541390934
1141.2581212474201,206,90,480.0450660126887,672.6181621243119,0.9777777777777777,1900252,90,480.0450660126887,672.6181621243119,1141.2581212474201,1141.2581212474204,1141.2581212474204,0.9777777777777777,206,3380.883780972726,3380.883780972726
1086.8531602920539,207,93,385.36539590396353,712.870676092446,1.0,1908675,93,385.36539590396353,712.870676092446,1086.8531602920539,1086.8531602920539,1086.8531602920539,1.0,207,2840.4002085167867,2840.4002085167867
1197.3058348372508,208,90,408.4447082340826,643.262965665837,1.0,1917563,90,408.4447082340826,643.262965665837,1197.3058348372508,1197.3058348372508,1197.3058348372508,1.0,208,3244.820775008809,3244.820775008809
1097.9353885978883,209,94,330.3099519385109,653.6976555030069,0.9893617021276596,1926608,94,330.3099519385109,653.6976555030069,1097.9353885978883,1097.9353885978883,1097.9353885978883,0.9893617021276596,209,3306.845171739445,3306.845171739445
1098.6058063016162,210,95,351.30330307316626,625.3703447199345,0.9894736842105263,1935850,95,351.30330307316626,625.3703447199345,1098.6058063016162,1098.6058063016162,1098.6058063016162,0.9894736842105263,210,3351.868799833413,3351.868799833413
1138.4164241552169,211,89,374.0869474200168,292.2493992842088,1.0,1945142,89,374.0869474200168,292.2493992842088,1138.4164241552169,1138.4164241552169,1138.4164241552169,1.0,211,2969.2969039138784,2969.2969039138784
1235.0666044372226,212,84,560.9045120809578,692.857945503437,1.0,1955633,84,560.9045120809578,692.857945503437,1235.0666044372226,1235.0666044372228,1235.0666044372228,1.0,212,3367.480965157538,3367.480965157538
1080.273388750493,213,98,448.787367364221,629.4763908748112,1.0,1966643,98,448.787367364221,629.4763908748112,1080.273388750493,1080.2733887504933,1080.2733887504933,1.0,213,3337.487796798516,3337.487796798516
995.0442277575014,214,104,399.3495397987687,588.2699129318892,0.9903846153846154,1976236,104,399.3495397987687,588.2699129318892,995.0442277575014,995.0442277575013,995.0442277575013,0.9903846153846154,214,3398.689080398787,3398.689080398787
1054.147321794789,215,95,398.473308027845,542.8692816543803,1.0,1986111,95,398.473308027845,542.8692816543803,1054.147321794789,1054.147321794789,1054.147321794789,1.0,215,2864.8787596353204,2864.8787596353204
1226.8430534664687,216,92,585.3801476864012,617.7051740625681,0.9891304347826086,1994963,92,585.3801476864012,617.7051740625681,1226.8430534664687,1226.8430534664687,1226.8430534664687,0.9891304347826086,216,3524.124057477321,3524.124057477321
878.3542459175482,217,114,152.21789667936338,625.1131860783285,1.0,2005102,114,152.21789667936338,625.1131860783285,878.3542459175482,878.354245917548,878.354245917548,1.0,217,1271.979867011314,1271.979867011314
1104.7896276653564,218,91,335.6890918572199,621.7421762687708,1.0,2013718,91,335.6890918572199,621.7421762687708,1104.7896276653564,1104.7896276653566,1104.7896276653566,1.0,218,2482.660315765827,2482.660315765827
1084.176019582839,219,97,524.3537637367289,586.3685909004969,0.9896907216494846,2022305,97,524.3537637367289,586.3685909004969,1084.176019582839,1084.176019582839,1084.176019582839,0.9896907216494846,219,3509.153024623551,3509.153024623551
980.674991098286,220,103,269.802347793116,628.5840677812241,1.0,2031573,103,269.802347793116,628.5840677812241,980.674991098286,980.6749910982857,980.6749910982857,1.0,220,3039.621789134336,3039.621789134336
1094.927745316075,221,96,256.9004492215014,763.3673412332205,1.0,2041143,96,256.9004492215014,763.3673412332205,1094.927745316075,1094.927745316075,1094.927745316075,1.0,221,2277.215141195846,2277.215141195846
1101.6802172237458,222,97,266.04009113897536,659.8215488144934,1.0,2050238,97,266.04009113897536,659.8215488144934,1101.6802172237458,1101.6802172237458,1101.6802172237458,1.0,222,1883.3171096209564,1883.3171096209564
1216.1045950989849,223,86,469.58875392411403,658.034210480802,1.0,2059305,86,469.58875392411403,658.034210480802,1216.1045950989849,1216.1045950989849,1216.1045950989849,1.0,223,2813.319251005008,2813.319251005008
1151.7329271474246,224,92,561.2301795373786,614.7111205038844,0.9782608695652174,2067075,92,561.2301795373786,614.7111205038844,1151.7329271474246,1151.7329271474246,1151.7329271474246,0.9782608695652174,224,3763.6927346817783,3763.6927346817783
1014.0763136226996,225,105,354.12115587806755,567.7611340408919,1.0,2077781,105,354.12115587806755,567.7611340408919,1014.0763136226996,1014.0763136226997,1014.0763136226997,1.0,225,2738.2013050614178,2738.2013050614178
1012.0507629450749,226,103,329.3609160563387,550.6564275231398,1.0,2087044,103,329.3609160563387,550.6564275231398,1012.0507629450749,1012.050762945075,1012.050762945075,1.0,226,2933.6692733436826,2933.6692733436826
1015.4746262945969,227,100,308.1425725881645,499.7128683375173,1.0,2095816,100,308.1425725881645,499.7128683375173,1015.4746262945969,1015.4746262945969,1015.4746262945969,1.0,227,2254.7894729365603,2254.7894729365603
1028.4685561838123,228,100,307.73046230849417,629.2168175721602,1.0,2105419,100,307.73046230849417,629.2168175721602,1028.4685561838123,1028.4685561838123,1028.4685561838123,1.0,228,2544.0912657962454,2544.0912657962454
1018.3267691473237,229,104,341.3125826624181,44.56973206083904,1.0,2114158,104,341.3125826624181,44.56973206083904,1018.3267691473237,1018.3267691473237,1018.3267691473237,1.0,229,2875.5387597456424,2875.5387597456424
920.0108038124471,230,108,191.45734398253478,604.2303755017421,1.0,2124121,108,191.45734398253478,604.2303755017421,920.0108038124471,920.0108038124471,920.0108038124471,1.0,230,1652.4595328160117,1652.4595328160117
1045.3517248175613,231,99,219.21073197967746,632.2090415962781,1.0,2132467,99,219.21073197967746,632.2090415962781,1045.3517248175613,1045.351724817561,1045.351724817561,1.0,231,1824.739419461363,1824.739419461363
1008.1021553179534,232,103,316.3553791502756,620.408146934659,1.0,2141539,103,316.3553791502756,620.408146934659,1008.1021553179534,1008.1021553179534,1008.1021553179534,1.0,232,2749.905396527782,2749.905396527782
1070.7818924921266,233,97,348.06902926380775,653.0471748043692,1.0,2150768,97,348.06902926380775,653.0471748043692,1070.7818924921266,1070.7818924921266,1070.7818924921266,1.0,233,2826.141315017475,2826.141315017475
913.7986904514931,234,108,161.61040476571202,531.7060590881669,1.0,2160114,108,161.61040476571202,531.7060590881669,913.7986904514931,913.7986904514933,913.7986904514933,1.0,234,1338.5338202106445,1338.5338202106445
914.0573945376384,235,108,151.50612793974128,651.2160167457082,1.0,2169800,108,151.50612793974128,651.2160167457082,914.0573945376384,914.0573945376386,914.0573945376386,1.0,235,1471.1518934308451,1471.1518934308451
1018.7315595102946,236,100,278.55456485647704,628.4008205052646,1.0,2177846,100,278.55456485647704,628.4008205052646,1018.7315595102946,1018.7315595102946,1018.7315595102946,1.0,236,2090.8506722941975,2090.8506722941975
1083.5472872015985,237,94,416.35803118404874,615.5104781610049,1.0,2186809,94,416.35803118404874,615.5104781610049,1083.5472872015985,1083.5472872015982,1083.5472872015982,1.0,237,3312.817310858602,3312.817310858602
1105.666443817571,238,94,367.9724110789675,653.1268782088596,1.0,2197040,94,367.9724110789675,653.1268782088596,1105.666443817571,1105.666443817571,1105.666443817571,1.0,238,2278.8615035866005,2278.8615035866005
951.2720661355296,239,109,308.6837898046865,561.3283597109503,1.0,2206923,109,308.6837898046865,561.3283597109503,951.2720661355296,951.2720661355296,951.2720661355296,1.0,239,2309.105995895033,2309.105995895033
856.4299588965808,240,116,289.64704834814336,38.96308371070994,1.0,2216533,116,289.64704834814336,38.96308371070994,856.4299588965808,856.4299588965808,856.4299588965808,1.0,240,1566.4998025601624,1566.4998025601624
1343.4071271081234,241,83,612.8203923045924,722.0594598539441,0.9759036144578314,2224773,83,612.8203923045924,722.0594598539441,1343.4071271081234,1343.407127108123,1343.407127108123,0.9759036144578314,241,3516.855912010513,3516.855912010513
1086.1111418328235,242,95,313.1445641313472,715.9583294800051,1.0,2234846,95,313.1445641313472,715.9583294800051,1086.1111418328235,1086.1111418328235,1086.1111418328235,1.0,242,2521.864239562882,2521.864239562882
998.402784950247,243,102,252.86617993830694,646.9587667248829,1.0,2244516,102,252.86617993830694,646.9587667248829,998.402784950247,998.4027849502467,998.4027849502467,1.0,243,2451.007456952091,2451.007456952091
1073.5183134367521,244,98,322.1543854269602,69.29089237214248,1.0,2253447,98,322.1543854269602,69.29089237214248,1073.5183134367521,1073.5183134367521,1073.5183134367521,1.0,244,2525.9735112245457,2525.9735112245457
925.2945385703911,245,111,218.9875230881359,502.56025872243777,1.0,2263626,111,218.9875230881359,502.56025872243777,925.2945385703911,925.2945385703911,925.2945385703911,1.0,245,1785.2407408898732,1785.2407408898732
984.3341762935917,246,107,207.0160882916151,591.5602214548736,1.0,2272547,107,207.0160882916151,591.5602214548736,984.3341762935917,984.3341762935914,984.3341762935914,1.0,246,2151.173119037547,2151.173119037547
1156.1450140410802,247,89,393.6057930450033,729.8110498300445,1.0,2281447,89,393.6057930450033,729.8110498300445,1156.1450140410802,1156.14501404108,1156.14501404108,1.0,247,3227.3793798605734,3227.3793798605734
1114.464865420776,248,96,364.6416021159282,675.2571992236464,1.0,2290009,96,364.6416021159282,675.2571992236464,1114.464865420776,1114.4648654207758,1114.4648654207758,1.0,248,2434.1705912621137,2434.1705912621137
1000.2562085598487,249,102,131.2708942211953,726.4548061550272,1.0,2300456,102,131.2708942211953,726.4548061550272,1000.2562085598487,1000.2562085598489,1000.2562085598489,1.0,249,1403.349693809841,1403.349693809841
997.9784014666224,250,102,240.28837146819274,679.7023336018495,1.0,2309050,102,240.28837146819274,679.7023336018495,997.9784014666224,997.9784014666224,997.9784014666224,1.0,250,2171.0456962041467,2171.0456962041467
1193.0891684506348,251,91,320.2020121284014,694.4772905020978,1.0,2318896,91,320.2020121284014,694.4772905020978,1193.0891684506348,1193.0891684506348,1193.0891684506348,1.0,251,2299.9229112723233,2299.9229112723233
1016.127014160505,252,102,264.7696322118025,627.3416702376571,1.0,2327419,102,264.7696322118025,627.3416702376571,1016.127014160505,1016.1270141605049,1016.1270141605049,1.0,252,2062.198765704321,2062.198765704321
1029.097487822535,253,104,225.53598248992137,638.4512845818625,1.0,2337321,104,225.53598248992137,638.4512845818625,1029.097487822535,1029.097487822535,1029.097487822535,1.0,253,2179.2157083870134,2179.2157083870134
745.2283543680793,254,135,419.0064480078899,34.88601772148522,1.0,2347182,135,419.0064480078899,34.88601772148522,745.2283543680793,745.2283543680793,745.2283543680793,1.0,254,2166.54635730756,2166.54635730756
906.3689053384595,255,112,231.71647636890881,37.266890327314684,1.0,2356420,112,231.71647636890881,37.266890327314684,906.3689053384595,906.3689053384595,906.3689053384595,1.0,255,1416.9373160432613,1416.9373160432613
938.2068014075544,256,110,351.78662605051727,629.8560752561624,1.0,2365234,110,351.78662605051727,629.8560752561624,938.2068014075544,938.2068014075544,938.2068014075544,1.0,256,2666.6621777345276,2666.6621777345276
1050.2304604838935,257,98,277.51219464781394,658.0919679136734,1.0,2374831,98,277.51219464781394,658.0919679136734,1050.2304604838935,1050.2304604838932,1050.2304604838932,1.0,257,2160.230810441076,2160.230810441076
1149.106925580712,258,94,314.2939573387974,653.4373410777941,1.0,2384282,94,314.2939573387974,653.4373410777941,1149.106925580712,1149.106925580712,1149.106925580712,1.0,258,2304.712082567837,2304.712082567837
